date,net_value,equity_return,unit_money
2006-08-15,1.0,0.0,
2006-08-17,1.0,0.0,
2006-08-24,1.005,0.5,
2006-08-30,1.005,0.0,
2006-08-31,1.008,0.2985,
2006-09-03,1.008,0.0,
2006-09-04,1.008,0.0,
2006-09-05,1.018,0.9921,
2006-09-06,1.015,-0.2947,
2006-09-07,1.015,0.0,
2006-09-10,1.017,0.197,
2006-09-11,1.019,0.1967,
2006-09-12,1.015,-0.3925,
2006-09-13,1.014,-0.0985,
2006-09-14,1.022,0.789,
2006-09-17,1.024,0.1957,
2006-09-18,1.025,0.0977,
2006-09-19,1.027,0.1951,
2006-09-20,1.032,0.4869,
2006-09-21,1.032,0.0,
2006-09-24,1.036,0.3876,
2006-09-25,1.032,-0.3861,
2006-09-26,1.035,0.2907,
2006-09-27,1.046,1.0628,
2006-09-28,1.052,0.5736,
2006-10-08,1.071,1.8061,
2006-10-09,1.071,0.0,
2006-10-10,1.068,-0.2801,
2006-10-11,1.057,-1.03,
2006-10-12,1.063,0.5676,
2006-10-15,1.054,-0.8467,
2006-10-16,1.051,-0.2846,
2006-10-17,1.07,1.8078,
2006-10-18,1.076,0.5607,
2006-10-19,1.081,0.4647,
2006-10-22,1.065,-1.4801,
2006-10-23,1.084,1.784,
2006-10-24,1.087,0.2768,
2006-10-25,1.099,1.104,
2006-10-26,1.089,-0.9099,
2006-10-29,1.084,-0.4591,
2006-10-30,1.099,1.3838,
2006-10-31,1.101,0.182,
2006-11-01,1.097,-0.3633,
2006-11-02,1.106,0.8204,
2006-11-05,1.113,0.6329,
2006-11-06,1.116,0.2695,
2006-11-07,1.109,-0.6272,
2006-11-08,1.13,1.8936,
2006-11-09,1.12,-0.885,
2006-11-12,1.106,-1.25,
2006-11-13,1.117,0.9946,
2006-11-14,1.152,3.1334,
2006-11-15,1.153,0.0868,
2006-11-16,1.171,1.5611,
2006-11-19,1.192,1.7933,
2006-11-20,1.206,1.1745,
2006-11-21,1.205,-0.0829,
2006-11-22,1.211,0.4979,
2006-11-23,1.187,0.0826,分红：每份派现金0.025元
2006-11-26,1.196,0.7582,
2006-11-27,1.194,-0.1672,
2006-11-28,1.215,1.7588,
2006-11-29,1.247,2.6337,
2006-11-30,1.256,0.7217,
2006-12-03,1.284,2.2293,
2006-12-04,1.293,0.7009,
2006-12-05,1.285,-0.6187,
2006-12-06,1.276,-0.7004,
2006-12-07,1.232,-3.4483,
2006-12-10,1.289,4.6266,
2006-12-11,1.299,0.7758,
2006-12-12,1.305,0.4619,
2006-12-13,1.33,1.9157,
2006-12-14,1.359,2.1805,
2006-12-17,1.396,2.7226,
2006-12-18,1.396,0.0,
2006-12-19,1.399,0.2149,
2006-12-20,1.373,-1.8585,
2006-12-21,1.361,-0.874,
2006-12-24,1.397,2.6451,
