date,net_value,equity_return,unit_money
2022-06-27,1.0,0.0,
2022-06-29,0.9999,0.0,
2022-06-30,0.9998,-0.01,
2022-07-07,0.9995,0.0,
2022-07-14,0.9982,0.0,
2022-07-21,1.0028,0.0,
2022-07-28,1.0079,0.0,
2022-08-04,1.0063,0.0,
2022-08-11,1.0216,0.0,
2022-08-18,1.0252,0.0,
2022-08-25,1.0042,0.0,
2022-08-28,1.0115,0.73,
2022-08-29,1.0069,-0.45,
2022-08-30,0.9772,-2.95,
2022-08-31,0.9742,-0.31,
2022-09-01,0.9856,1.17,
2022-09-04,0.9861,0.05,
2022-09-05,0.9988,1.29,
2022-09-06,1.0037,0.49,
2022-09-07,0.9909,-1.28,
2022-09-08,0.9851,-0.59,
2022-09-12,0.9894,0.44,
2022-09-13,0.9822,-0.73,
2022-09-14,0.9527,-3.0,
2022-09-15,0.9384,-1.5,
2022-09-18,0.9283,-1.08,
2022-09-19,0.9423,1.51,
2022-09-20,0.9419,-0.04,
2022-09-21,0.9443,0.25,
2022-09-22,0.9231,-2.25,
2022-09-25,0.9143,-0.95,
2022-09-26,0.9366,2.44,
2022-09-27,0.9106,-2.78,
2022-09-28,0.911,0.04,
2022-09-29,0.8917,-2.12,
2022-10-09,0.8776,-1.58,
2022-10-10,0.8841,0.74,
2022-10-11,0.9113,3.08,
2022-10-12,0.9239,1.38,
2022-10-13,0.943,2.07,
2022-10-16,0.959,1.7,
2022-10-17,0.9608,0.19,
2022-10-18,0.9541,-0.7,
2022-10-19,0.9475,-0.69,
2022-10-20,0.9539,0.68,
2022-10-23,0.9467,-0.75,
2022-10-24,0.9473,0.06,
2022-10-25,0.9647,1.84,
2022-10-26,0.9552,-0.98,
2022-10-27,0.9216,-3.52,
2022-10-30,0.9283,0.73,
2022-10-31,0.9513,2.48,
2022-11-01,0.9603,0.95,
2022-11-02,0.9718,1.2,
2022-11-03,0.9875,1.62,
2022-11-06,0.9895,0.2,
2022-11-07,0.9844,-0.52,
2022-11-08,0.9822,-0.22,
2022-11-09,0.969,-1.34,
2022-11-10,0.9664,-0.27,
2022-11-13,0.9568,-0.99,
2022-11-14,0.9842,2.86,
2022-11-15,0.9805,-0.38,
2022-11-16,0.9861,0.57,
2022-11-17,0.9769,-0.93,
2022-11-20,0.9877,1.11,
2022-11-21,0.9731,-1.48,
2022-11-22,0.9698,-0.34,
2022-11-23,0.9723,0.26,
2022-11-24,0.9548,-1.8,
2022-11-27,0.9463,-0.89,
2022-11-28,0.9531,0.72,
2022-11-29,0.951,-0.22,
2022-11-30,0.9659,1.57,
