date,net_value,equity_return,unit_money
2022-10-16,0.848,0.0,
2022-10-17,0.851,0.35,
2022-10-18,0.841,-1.18,
2022-10-19,0.828,-1.55,
2022-10-20,0.827,-0.12,
2022-10-23,0.81,-2.06,
2022-10-24,0.812,0.25,
2022-10-25,0.805,-0.86,
2022-10-26,0.798,-0.87,
2022-10-27,0.777,-2.63,
2022-10-30,0.781,0.51,
2022-10-31,0.81,3.71,
2022-11-01,0.824,1.73,
2022-11-02,0.821,-0.36,
2022-11-03,0.847,3.17,
2022-11-06,0.842,-0.59,
2022-11-07,0.839,-0.36,
2022-11-08,0.83,-1.07,
2022-11-09,0.816,-1.69,
2022-11-10,0.835,2.33,
2022-11-13,0.82,-1.8,
2022-11-14,0.836,1.95,
2022-11-15,0.821,-1.79,
2022-11-16,0.815,-0.73,
2022-11-17,0.807,-0.98,
2022-11-20,0.812,0.62,
2022-11-21,0.805,-0.86,
2022-11-22,0.803,-0.25,
2022-11-23,0.801,-0.25,
2022-11-24,0.789,-1.5,
2022-11-27,0.786,-0.38,
2022-11-28,0.793,0.89,
2022-11-29,0.799,0.76,
2022-11-30,0.804,0.63,
2022-12-01,0.802,-0.25,
2022-12-04,0.799,-0.37,
2022-12-05,0.806,0.88,
2022-12-06,0.805,-0.12,
2022-12-07,0.803,-0.25,
2022-12-08,0.802,-0.12,
2022-12-11,0.802,0.0,
2022-12-12,0.793,-1.12,
2022-12-13,0.79,-0.38,
2022-12-14,0.801,1.39,
2022-12-15,0.794,-0.87,
2022-12-18,0.789,-0.63,
2022-12-19,0.78,-1.14,
2022-12-20,0.777,-0.38,
2022-12-21,0.772,-0.64,
2022-12-22,0.764,-1.04,
2022-12-25,0.78,2.09,
2022-12-26,0.787,0.9,
2022-12-27,0.778,-1.14,
2022-12-28,0.782,0.51,
2022-12-29,0.78,-0.26,
2022-12-30,0.78,0.0,
2023-01-02,0.79,1.28,
2023-01-03,0.784,-0.76,
2023-01-04,0.797,1.66,
2023-01-05,0.802,0.63,
2023-01-08,0.808,0.75,
2023-01-09,0.811,0.37,
2023-01-10,0.799,-1.48,
2023-01-11,0.802,0.38,
2023-01-12,0.799,-0.37,
2023-01-15,0.811,1.5,
2023-01-16,0.818,0.86,
2023-01-17,0.821,0.37,
2023-01-18,0.832,1.34,
2023-01-19,0.835,0.36,
2023-01-29,0.844,1.08,
2023-01-30,0.835,-1.07,
