date,net_value,equity_return,unit_money
2023-09-21,1.0,0.0,
2023-09-27,1.0009,0.0,
2023-10-12,1.0112,0.0,
2023-10-16,0.9895,0.0,
2023-10-17,0.9674,-2.23,
2023-10-18,0.9565,-1.13,
2023-10-19,0.9692,1.33,
2023-10-22,0.9375,-3.27,
2023-10-23,0.9583,2.22,
2023-10-24,0.9552,-0.32,
2023-10-25,0.9564,0.13,
2023-10-26,0.983,2.78,
2023-10-29,0.9896,0.67,
2023-10-30,0.9847,-0.5,
2023-10-31,0.9779,-0.69,
2023-11-01,0.9637,-1.45,
2023-11-02,0.9737,1.04,
2023-11-05,0.9939,2.07,
2023-11-06,0.9913,-0.26,
2023-11-07,0.987,-0.43,
2023-11-08,0.9896,0.26,
2023-11-09,0.9859,-0.37,
2023-11-12,0.9894,0.36,
2023-11-13,0.9843,-0.52,
2023-11-14,1.0049,2.09,
2023-11-15,0.9866,-1.82,
2023-11-16,0.99,0.34,
2023-11-19,0.9948,0.48,
2023-11-20,0.988,-0.68,
2023-11-21,0.9663,-2.2,
2023-11-22,0.9709,0.48,
2023-11-23,0.9581,-1.32,
2023-11-26,0.9449,-1.38,
2023-11-27,0.9496,0.5,
2023-11-28,0.9439,-0.6,
2023-11-29,0.9362,-0.82,
2023-11-30,0.9387,0.27,
2023-12-03,0.9458,0.76,
2023-12-04,0.9374,-0.89,
2023-12-05,0.9699,3.47,
2023-12-06,0.9633,-0.68,
2023-12-07,0.9582,-0.53,
2023-12-10,0.9488,-0.98,
2023-12-11,0.9438,-0.53,
2023-12-12,0.9284,-1.63,
2023-12-13,0.9223,-0.66,
2023-12-14,0.9279,0.61,
2023-12-17,0.9111,-1.81,
2023-12-18,0.9088,-0.25,
2023-12-19,0.9,-0.97,
2023-12-20,0.9095,1.06,
2023-12-21,0.9279,2.02,
2023-12-24,0.9323,0.47,
2023-12-25,0.9272,-0.55,
2023-12-26,0.9241,-0.33,
2023-12-27,0.961,3.99,
2023-12-28,0.9635,0.26,
2023-12-30,0.9632,-0.03,
2024-01-01,0.9574,-0.6,
2024-01-02,0.9566,-0.08,
2024-01-03,0.9382,-1.92,
2024-01-04,0.9322,-0.64,
2024-01-07,0.9182,-1.5,
2024-01-08,0.9253,0.77,
2024-01-09,0.9269,0.17,
2024-01-10,0.9551,3.04,
2024-01-11,0.946,-0.95,
2024-01-14,0.9324,-1.44,
2024-01-15,0.9327,0.03,
2024-01-16,0.9036,-3.12,
2024-01-17,0.9118,0.91,
2024-01-18,0.9045,-0.8,
2024-01-21,0.8632,-4.57,
2024-01-22,0.8724,1.07,
2024-01-23,0.8771,0.54,
2024-01-24,0.8989,2.49,
2024-01-25,0.8918,-0.79,
2024-01-28,0.8667,-2.81,
2024-01-29,0.8449,-2.52,
2024-01-30,0.8117,-3.93,
2024-01-31,0.8088,-0.36,
2024-02-01,0.7808,-3.46,
2024-02-04,0.7475,-4.26,
2024-02-05,0.7998,7.0,
2024-02-06,0.8333,4.19,
2024-02-07,0.8508,2.1,
2024-02-18,0.8527,0.22,
2024-02-19,0.852,-0.08,
2024-02-20,0.8604,0.99,
2024-02-21,0.8679,0.87,
2024-02-22,0.8774,1.09,
