date,net_value,equity_return,unit_money
2022-12-19,1.0,0.0,
2022-12-22,0.9899,0.0,
2022-12-29,1.008,0.0,
2022-12-30,1.0079,-0.01,
2023-01-04,1.0394,0.0,
2023-01-05,1.0452,0.56,
2023-01-08,1.0451,-0.01,
2023-01-09,1.0462,0.11,
2023-01-10,1.0285,-1.69,
2023-01-11,1.0296,0.11,
2023-01-12,1.0306,0.1,
2023-01-15,1.042,1.11,
2023-01-16,1.0531,1.07,
2023-01-17,1.0559,0.27,
2023-01-18,1.0712,1.45,
2023-01-19,1.0742,0.28,
2023-01-29,1.076,0.17,
2023-01-30,1.0646,-1.06,
2023-01-31,1.0758,1.05,
2023-02-01,1.084,0.76,
2023-02-02,1.0883,0.4,
2023-02-05,1.0858,-0.23,
2023-02-06,1.0807,-0.47,
2023-02-07,1.071,-0.9,
2023-02-08,1.0994,2.65,
2023-02-09,1.0885,-0.99,
2023-02-12,1.0883,-0.02,
2023-02-13,1.0859,-0.22,
2023-02-14,1.0924,0.6,
2023-02-15,1.0714,-1.92,
2023-02-16,1.048,-2.18,
2023-02-19,1.0582,0.97,
2023-02-20,1.0573,-0.09,
2023-02-21,1.0528,-0.43,
2023-02-22,1.0574,0.44,
2023-02-23,1.0553,-0.2,
2023-02-26,1.049,-0.6,
2023-02-27,1.0515,0.24,
2023-02-28,1.0542,0.26,
2023-03-01,1.0458,-0.8,
2023-03-02,1.0574,1.11,
2023-03-05,1.0686,1.06,
2023-03-06,1.0498,-1.76,
2023-03-07,1.0549,0.49,
2023-03-08,1.0593,0.42,
2023-03-09,1.0512,-0.76,
2023-03-12,1.0549,0.35,
2023-03-13,1.0626,0.73,
2023-03-14,1.058,-0.43,
2023-03-15,1.0399,-1.71,
2023-03-16,1.0521,1.17,
2023-03-19,1.0622,0.96,
2023-03-20,1.0695,0.69,
2023-03-21,1.0747,0.49,
2023-03-22,1.0915,1.56,
2023-03-23,1.0942,0.25,
2023-03-26,1.0948,0.05,
2023-03-27,1.0739,-1.91,
