date,net_value,equity_return,unit_money
2022-09-18,1.0,0.0,
2022-09-22,0.9994,0.0,
2022-09-29,0.9975,0.0,
2022-10-11,0.9933,0.0,
2022-10-12,0.9925,-0.08,
2022-10-13,0.9958,0.33,
2022-10-16,0.9976,0.18,
2022-10-17,0.9959,-0.17,
2022-10-18,0.9945,-0.14,
2022-10-19,1.0039,0.95,
2022-10-20,0.9993,-0.46,
2022-10-23,0.9962,-0.31,
2022-10-24,0.9903,-0.59,
2022-10-25,1.0014,1.12,
2022-10-26,0.9934,-0.8,
2022-10-27,0.9884,-0.5,
2022-10-30,1.0085,2.03,
2022-10-31,1.0173,0.87,
2022-11-01,1.026,0.86,
2022-11-02,1.073,4.58,
2022-11-03,1.081,0.75,
2022-11-06,1.0715,-0.88,
2022-11-07,1.0568,-1.37,
2022-11-08,1.0533,-0.33,
2022-11-09,1.0327,-1.96,
2022-11-10,1.0481,1.49,
2022-11-13,1.0446,-0.33,
2022-11-14,1.1363,8.78,
2022-11-15,1.1224,-1.22,
2022-11-16,1.1649,3.79,
2022-11-17,1.1349,-2.58,
2022-11-20,1.1271,-0.69,
2022-11-21,1.1181,-0.8,
2022-11-22,1.1154,-0.24,
2022-11-23,1.1023,-1.17,
2022-11-24,1.0926,-0.88,
2022-11-27,1.0857,-0.63,
2022-11-28,1.1001,1.33,
2022-11-29,1.089,-1.01,
2022-11-30,1.1013,1.13,
2022-12-01,1.0807,-1.87,
2022-12-04,1.0742,-0.6,
2022-12-05,1.098,2.22,
2022-12-06,1.088,-0.91,
2022-12-07,1.0831,-0.45,
2022-12-08,1.0858,0.25,
2022-12-11,1.1226,3.39,
2022-12-12,1.1038,-1.67,
2022-12-13,1.0877,-1.46,
2022-12-14,1.0997,1.1,
2022-12-15,1.0758,-2.17,
2022-12-18,1.0549,-1.94,
2022-12-19,1.0556,0.07,
2022-12-20,1.046,-0.91,
2022-12-21,1.0342,-1.13,
2022-12-22,1.0053,-2.79,
2022-12-25,1.0423,3.68,
2022-12-26,1.0586,1.56,
2022-12-27,1.0482,-0.98,
2022-12-28,1.0437,-0.43,
2022-12-29,1.0368,-0.66,
2022-12-30,1.0368,0.0,
2023-01-02,1.0529,1.55,
2023-01-03,1.0485,-0.42,
2023-01-04,1.0768,2.7,
2023-01-05,1.081,0.39,
2023-01-08,1.0915,0.97,
2023-01-09,1.1243,3.01,
2023-01-10,1.1064,-1.59,
2023-01-11,1.1086,0.2,
2023-01-12,1.1114,0.25,
2023-01-15,1.1418,2.74,
2023-01-16,1.1751,2.92,
2023-01-17,1.1635,-0.99,
2023-01-18,1.193,2.54,
2023-01-19,1.1885,-0.38,
2023-01-29,1.1842,-0.36,
2023-01-30,1.1463,-3.2,
2023-01-31,1.1599,1.19,
2023-02-01,1.1739,1.21,
2023-02-02,1.1791,0.44,
2023-02-05,1.1687,-0.88,
2023-02-06,1.156,-1.09,
2023-02-07,1.149,-0.61,
2023-02-08,1.1942,3.93,
2023-02-09,1.1892,-0.42,
2023-02-12,1.2035,1.2,
2023-02-13,1.197,-0.54,
2023-02-14,1.1986,0.13,
2023-02-15,1.1594,-3.27,
2023-02-16,1.1288,-2.64,
2023-02-19,1.1461,1.53,
2023-02-20,1.1391,-0.61,
2023-02-21,1.1378,-0.11,
2023-02-22,1.1375,-0.03,
2023-02-23,1.1363,-0.11,
2023-02-26,1.1193,-1.5,
2023-02-27,1.1229,0.32,
2023-02-28,1.141,1.61,
2023-03-01,1.1195,-1.88,
2023-03-02,1.1378,1.63,
2023-03-05,1.1441,0.55,
2023-03-06,1.1123,-2.78,
2023-03-07,1.1196,0.66,
2023-03-08,1.1296,0.89,
2023-03-09,1.1206,-0.8,
2023-03-12,1.1237,0.28,
2023-03-13,1.1378,1.25,
2023-03-14,1.1407,0.25,
2023-03-15,1.1276,-1.15,
2023-03-16,1.1512,2.09,
2023-03-19,1.1702,1.65,
