date,net_value,equity_return,unit_money
2024-01-09,0.6967,0.0,
2024-01-10,0.7031,0.92,
2024-01-11,0.7047,0.23,
2024-01-14,0.7064,0.24,
2024-01-15,0.7127,0.89,
2024-01-16,0.7,-1.78,
2024-01-17,0.699,-0.14,
2024-01-18,0.6912,-1.12,
2024-01-21,0.6583,-4.76,
2024-01-22,0.665,1.02,
2024-01-23,0.6686,0.54,
2024-01-24,0.6843,2.35,
2024-01-25,0.6769,-1.08,
2024-01-28,0.6646,-1.82,
2024-01-29,0.6402,-3.67,
2024-01-30,0.6311,-1.42,
2024-01-31,0.639,1.25,
2024-02-01,0.6225,-2.58,
2024-02-04,0.6024,-3.23,
2024-02-05,0.6466,7.34,
2024-02-06,0.6657,2.95,
2024-02-07,0.6806,2.24,
2024-02-18,0.6933,1.87,
2024-02-19,0.6909,-0.35,
2024-02-20,0.6931,0.32,
2024-02-21,0.6965,0.49,
2024-02-22,0.7021,0.8,
2024-02-25,0.7081,0.85,
2024-02-26,0.7292,2.98,
2024-02-27,0.6962,-4.53,
2024-02-28,0.7282,4.6,
2024-02-29,0.7331,0.67,
2024-03-03,0.746,1.76,
2024-03-04,0.7377,-1.11,
2024-03-05,0.736,-0.23,
2024-03-06,0.7225,-1.83,
2024-03-07,0.7323,1.36,
2024-03-10,0.7435,1.53,
2024-03-11,0.7472,0.5,
2024-03-12,0.7479,0.09,
2024-03-13,0.7426,-0.71,
2024-03-14,0.7505,1.06,
2024-03-17,0.7609,1.39,
2024-03-18,0.7536,-0.96,
2024-03-19,0.7574,0.5,
2024-03-20,0.7597,0.3,
2024-03-21,0.759,-0.09,
2024-03-24,0.7491,-1.3,
2024-03-25,0.7455,-0.48,
2024-03-26,0.7282,-2.32,
2024-03-27,0.7402,1.65,
2024-03-28,0.7445,0.58,
2024-03-31,0.7578,1.79,
2024-04-01,0.7536,-0.55,
2024-04-02,0.7469,-0.89,
2024-04-07,0.7425,-0.59,
2024-04-08,0.7449,0.32,
2024-04-09,0.734,-1.46,
2024-04-10,0.7422,1.12,
2024-04-11,0.7449,0.36,
2024-04-14,0.7506,0.77,
2024-04-15,0.7375,-1.75,
2024-04-16,0.7527,2.06,
2024-04-17,0.7556,0.39,
2024-04-18,0.7486,-0.93,
2024-04-21,0.7529,0.57,
2024-04-22,0.7524,-0.07,
2024-04-23,0.7547,0.31,
2024-04-24,0.7486,-0.81,
2024-04-25,0.764,2.06,
2024-04-28,0.7745,1.37,
2024-04-29,0.7827,1.06,
2024-05-05,0.808,3.23,
2024-05-06,0.812,0.5,
2024-05-07,0.8007,-1.39,
2024-05-08,0.8125,1.47,
2024-05-09,0.7999,-1.55,
2024-05-12,0.8,0.01,
2024-05-13,0.8055,0.69,
2024-05-14,0.7951,-1.29,
2024-05-15,0.791,-0.52,
2024-05-16,0.7876,-0.43,
2024-05-19,0.7964,1.12,
2024-05-20,0.7935,-0.36,
2024-05-21,0.7833,-1.29,
2024-05-22,0.7786,-0.6,
2024-05-23,0.7739,-0.6,
2024-05-26,0.7876,1.77,
2024-05-27,0.7802,-0.94,
2024-05-28,0.7773,-0.37,
2024-05-29,0.7777,0.05,
2024-05-30,0.7793,0.21,
2024-06-02,0.7878,1.09,
2024-06-03,0.7907,0.37,
2024-06-04,0.776,-1.86,
2024-06-05,0.7649,-1.43,
2024-06-06,0.7619,-0.39,
2024-06-10,0.7703,1.1,
2024-06-11,0.777,0.87,
2024-06-12,0.7735,-0.45,
2024-06-13,0.7795,0.78,
2024-06-16,0.7831,0.46,
2024-06-17,0.7968,1.75,
2024-06-18,0.7877,-1.14,
2024-06-19,0.7788,-1.13,
2024-06-20,0.7879,1.17,
2024-06-23,0.7636,-3.08,
2024-06-24,0.753,-1.39,
2024-06-25,0.7676,1.94,
2024-06-26,0.7556,-1.56,
2024-06-27,0.7598,0.56,
2024-06-29,0.7597,-0.01,
2024-06-30,0.7662,0.86,
2024-07-01,0.7507,-2.02,
2024-07-02,0.7406,-1.35,
2024-07-03,0.7399,-0.09,
2024-07-04,0.7453,0.73,
2024-07-07,0.7381,-0.97,
2024-07-08,0.758,2.7,
2024-07-09,0.7539,-0.54,
2024-07-10,0.7668,1.71,
