date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-26,1.0655,1.0655,-0.0023,限制大额申购,开放赎回,
2025-12-25,1.068,1.068,-0.0016,限制大额申购,开放赎回,
2025-12-24,1.0697,1.0697,0.0091,限制大额申购,开放赎回,
2025-12-23,1.0601,1.0601,0.0038,限制大额申购,开放赎回,
2025-12-22,1.0561,1.0561,0.0204999999999999,限制大额申购,开放赎回,
2025-12-19,1.0349,1.0349,0.0019,限制大额申购,开放赎回,
2025-12-18,1.0329,1.0329,-0.0138,限制大额申购,开放赎回,
2025-12-17,1.0474,1.0474,0.024,限制大额申购,开放赎回,
2025-12-16,1.0229,1.0229,-0.0183,限制大额申购,开放赎回,
2025-12-15,1.042,1.042,-0.0208,限制大额申购,开放赎回,
2025-12-12,1.0641,1.0641,0.0174,限制大额申购,开放赎回,
2025-12-11,1.0459,1.0459,-0.0144,限制大额申购,开放赎回,
2025-12-10,1.0612,1.0612,0.0,限制大额申购,开放赎回,
2025-12-09,1.0612,1.0612,-0.0026,限制大额申购,开放赎回,
2025-12-08,1.064,1.064,0.0178,限制大额申购,开放赎回,
2025-12-05,1.0454,1.0454,0.0009,限制大额申购,开放赎回,
2025-12-04,1.0445,1.0445,0.0127,限制大额申购,开放赎回,
2025-12-03,1.0314,1.0314,-0.0085,限制大额申购,开放赎回,
2025-12-02,1.0402,1.0402,-0.0116999999999999,限制大额申购,开放赎回,
2025-12-01,1.0525,1.0525,0.0069999999999999,限制大额申购,开放赎回,
2025-11-28,1.0452,1.0452,0.0118,限制大额申购,开放赎回,
2025-11-27,1.033,1.033,-0.003,限制大额申购,开放赎回,
2025-11-26,1.0361,1.0361,0.0093999999999999,限制大额申购,开放赎回,
2025-11-25,1.0265,1.0265,0.0042,限制大额申购,开放赎回,
2025-11-24,1.0222,1.0222,0.0079,限制大额申购,开放赎回,
2025-11-21,1.0142,1.0142,-0.0302999999999999,限制大额申购,开放赎回,
2025-11-20,1.0459,1.0459,-0.0116,限制大额申购,开放赎回,
2025-11-19,1.0582,1.0582,-0.0091,限制大额申购,开放赎回,
2025-11-18,1.0679,1.0679,0.0025,限制大额申购,开放赎回,
2025-11-17,1.0652,1.0652,-0.005,限制大额申购,开放赎回,
2025-11-14,1.0705,1.0705,-0.0256999999999999,限制大额申购,开放赎回,
2025-11-13,1.0987,1.0987,0.0136,限制大额申购,开放赎回,
2025-11-12,1.084,1.084,-0.0055,限制大额申购,开放赎回,
2025-11-11,1.09,1.09,-0.0134,限制大额申购,开放赎回,
2025-11-10,1.1048,1.1048,-0.0055,限制大额申购,开放赎回,
2025-11-07,1.1109,1.1109,-0.0138,限制大额申购,开放赎回,
2025-11-06,1.1265,1.1265,0.0315,限制大额申购,开放赎回,
2025-11-05,1.0921,1.0921,0.0022,限制大额申购,开放赎回,
2025-11-04,1.0897,1.0897,-0.0095,限制大额申购,开放赎回,
2025-11-03,1.1001,1.1001,-0.0096,限制大额申购,开放赎回,
2025-10-31,1.1108,1.1108,-0.0293,限制大额申购,开放赎回,
2025-10-30,1.1443,1.1443,-0.0177,限制大额申购,开放赎回,
2025-10-29,1.1649,1.1649,0.0112,限制大额申购,开放赎回,
2025-10-28,1.152,1.152,-0.0078,限制大额申购,开放赎回,
2025-10-27,1.1611,1.1611,0.0141999999999999,限制大额申购,开放赎回,
2025-10-24,1.1448,1.1448,0.0407,限制大额申购,开放赎回,
2025-10-23,1.1,1.1,-0.0028,限制大额申购,开放赎回,
2025-10-22,1.1031,1.1031,-0.0005,限制大额申购,开放赎回,
2025-10-21,1.1037,1.1037,0.0268,限制大额申购,开放赎回,
2025-10-20,1.0749,1.0749,0.0034,限制大额申购,开放赎回,
2025-10-17,1.0713,1.0713,-0.0356,限制大额申购,开放赎回,
2025-10-16,1.1108,1.1108,-0.0089,限制大额申购,开放赎回,
2025-10-15,1.1208,1.1208,0.0133,限制大额申购,开放赎回,
2025-10-14,1.1061,1.1061,-0.0399,限制大额申购,开放赎回,
2025-10-13,1.1521,1.1521,0.0127,限制大额申购,开放赎回,
2025-10-10,1.1376,1.1376,-0.0532,限制大额申购,开放赎回,
2025-10-09,1.2015,1.2015,0.0278,限制大额申购,开放赎回,
2025-09-30,1.169,1.169,0.0159,限制大额申购,开放赎回,
2025-09-29,1.1507,1.1507,0.0129,限制大额申购,开放赎回,
2025-09-26,1.1361,1.1361,-0.0152,限制大额申购,开放赎回,
2025-09-25,1.1536,1.1536,0.0118,限制大额申购,开放赎回,
2025-09-24,1.1402,1.1402,0.0327,限制大额申购,开放赎回,
2025-09-23,1.1041,1.1041,-0.0013,限制大额申购,开放赎回,
2025-09-22,1.1055,1.1055,0.0317,限制大额申购,开放赎回,
2025-09-19,1.0715,1.0715,-0.0121999999999999,限制大额申购,开放赎回,
2025-09-18,1.0847,1.0847,0.0065,限制大额申购,开放赎回,
2025-09-17,1.0777,1.0777,0.0089,限制大额申购,开放赎回,
2025-09-16,1.0682,1.0682,0.0123,限制大额申购,开放赎回,
2025-09-15,1.0552,1.0552,0.0013,限制大额申购,开放赎回,
2025-09-12,1.0538,1.0538,0.0095,限制大额申购,开放赎回,
2025-09-11,1.0439,1.0439,0.0513999999999999,限制大额申购,开放赎回,
2025-09-10,0.9929,0.9929,0.0104,限制大额申购,开放赎回,
2025-09-09,0.9827,0.9827,-0.0189,限制大额申购,开放赎回,
2025-09-08,1.0016,1.0016,0.005,限制大额申购,开放赎回,
2025-09-05,0.9966,0.9966,0.0383,限制大额申购,开放赎回,
2025-09-04,0.9598,0.9598,-0.0647,限制大额申购,开放赎回,
2025-09-03,1.0262,1.0262,-0.0194,限制大额申购,开放赎回,
2025-09-02,1.0465,1.0465,-0.0206,限制大额申购,开放赎回,
2025-09-01,1.0685,1.0685,0.0112,限制大额申购,开放赎回,
2025-08-29,1.0567,1.0567,-0.016,限制大额申购,开放赎回,
2025-08-28,1.0739,1.0739,0.0683,限制大额申购,开放赎回,
