date,net_value
2024-11-14,1.8926
2024-11-15,1.7871
2024-11-18,1.764
2024-11-19,1.8084
2024-11-20,1.8144
2024-11-21,1.833
2024-11-22,1.7624
2024-11-25,1.7676
2024-11-26,1.7588
2024-11-27,1.7938
2024-11-28,1.7949
2024-11-29,1.8445
2024-12-02,1.8628
2024-12-03,1.829
2024-12-04,1.8066
2024-12-05,1.8019
2024-12-06,1.817
2024-12-09,1.7788
2024-12-10,1.7927
2024-12-11,1.7807
2024-12-12,1.785
2024-12-13,1.7471
2024-12-16,1.7058
2024-12-17,1.6866
2024-12-18,1.7057
2024-12-19,1.7075
2024-12-20,1.7621
2024-12-23,1.7234
2024-12-24,1.7396
2024-12-25,1.707
2024-12-26,1.723
2024-12-27,1.72
2024-12-30,1.7032
2024-12-31,1.6374
2025-01-02,1.5736
2025-01-03,1.5503
2025-01-06,1.5453
2025-01-07,1.5715
2025-01-08,1.5665
2025-01-09,1.5577
2025-01-10,1.5363
2025-01-13,1.5467
2025-01-14,1.6211
2025-01-15,1.5972
2025-01-16,1.605
2025-01-17,1.6238
2025-01-20,1.6161
2025-01-21,1.627
2025-01-22,1.6054
2025-01-23,1.5919
2025-01-24,1.6147
2025-01-27,1.5834
2025-02-05,1.5853
2025-02-06,1.6709
2025-02-07,1.6673
2025-02-10,1.6813
2025-02-11,1.6592
2025-02-12,1.6933
2025-02-13,1.6554
2025-02-14,1.6345
2025-02-17,1.6488
2025-02-18,1.6729
2025-02-19,1.729
2025-02-20,1.72
2025-02-21,1.7577
2025-02-24,1.7761
2025-02-25,1.7782
2025-02-26,1.7872
2025-02-27,1.7664
2025-02-28,1.7054
2025-03-03,1.692
2025-03-04,1.7126
2025-03-05,1.7017
2025-03-06,1.7721
2025-03-07,1.7837
2025-03-10,1.7727
2025-03-11,1.7867
2025-03-12,1.7377
2025-03-13,1.7021
2025-03-14,1.7423
2025-03-17,1.7458
2025-03-18,1.7448
2025-03-19,1.7192
2025-03-20,1.701
2025-03-21,1.6836
2025-03-24,1.7156
2025-03-25,1.7092
2025-03-26,1.7005
2025-03-27,1.7573
2025-03-28,1.743
2025-03-31,1.7462
2025-04-01,1.7775
2025-04-02,1.7539
2025-04-03,1.7451
2025-04-07,1.6332
2025-04-08,1.6479
2025-04-09,1.7058
2025-04-10,1.7321
2025-04-11,1.7628
2025-04-14,1.7565
2025-04-15,1.7397
2025-04-16,1.7287
2025-04-17,1.7169
2025-04-18,1.6813
2025-04-21,1.7045
2025-04-22,1.7202
2025-04-23,1.7162
2025-04-24,1.6909
2025-04-25,1.7097
2025-04-28,1.7062
2025-04-29,1.6988
2025-04-30,1.6837
2025-05-06,1.7294
2025-05-07,1.7266
2025-05-08,1.7294
2025-05-09,1.6789
2025-05-12,1.6829
2025-05-13,1.6825
2025-05-14,1.6909
2025-05-15,1.6545
2025-05-16,1.652
2025-05-19,1.6717
2025-05-20,1.6705
2025-05-21,1.6543
2025-05-22,1.6355
2025-05-23,1.625
2025-05-26,1.6572
2025-05-27,1.6426
2025-05-28,1.6161
2025-05-29,1.6484
2025-05-30,1.6149
2025-06-03,1.6463
2025-06-04,1.6374
2025-06-05,1.6601
2025-06-06,1.6679
2025-06-09,1.6776
2025-06-10,1.6307
2025-06-11,1.6264
2025-06-12,1.6058
2025-06-13,1.6114
2025-06-16,1.6163
2025-06-17,1.6099
2025-06-18,1.6337
2025-06-19,1.6425
2025-06-20,1.6557
2025-06-23,1.6957
2025-06-24,1.7036
2025-06-25,1.7184
2025-06-26,1.6965
2025-06-27,1.7115
2025-06-30,1.7384
2025-07-01,1.7677
2025-07-02,1.7327
2025-07-03,1.7249
2025-07-04,1.7401
2025-07-07,1.7505
2025-07-08,1.7637
2025-07-09,1.7624
2025-07-10,1.752
2025-07-11,1.762
2025-07-14,1.7403
2025-07-15,1.724
2025-07-16,1.7235
2025-07-17,1.7285
2025-07-18,1.7514
2025-07-21,1.7468
2025-07-22,1.7573
2025-07-23,1.8092
2025-07-24,1.8404
2025-07-25,1.8614
2025-07-28,1.855
2025-07-29,1.8789
2025-07-30,1.855
2025-07-31,1.8205
2025-08-01,1.8007
2025-08-04,1.8188
2025-08-05,1.8255
2025-08-06,1.8341
2025-08-07,1.8395
2025-08-08,1.8156
2025-08-11,1.819
2025-08-12,1.8283
2025-08-13,1.8484
2025-08-14,1.835
2025-08-15,1.874
2025-08-18,1.9429
2025-08-19,1.9047
2025-08-20,1.9772
2025-08-21,1.962
2025-08-22,2.0761
2025-08-25,2.0533
2025-08-26,2.0611
2025-08-27,2.0258
2025-08-28,2.1292
2025-08-29,2.0642
2025-09-01,2.0808
2025-09-02,2.0087
2025-09-03,2.0034
2025-09-04,1.876
2025-09-05,1.9246
2025-09-08,1.9714
2025-09-09,1.913
2025-09-10,1.9146
2025-09-11,1.968
2025-09-12,1.9691
2025-09-15,1.9831
2025-09-16,1.988
2025-09-17,2.0573
2025-09-18,2.1127
2025-09-19,2.1149
2025-09-22,2.1418
2025-09-23,2.2053
2025-09-24,2.384
2025-09-25,2.3797
2025-09-26,2.3803
2025-09-29,2.4472
2025-09-30,2.4562
2025-10-09,2.5075
2025-10-10,2.5165
2025-10-13,2.6861
2025-10-14,2.628
2025-10-15,2.6041
2025-10-16,2.5609
2025-10-17,2.4586
2025-10-20,2.4443
2025-10-21,2.4711
2025-10-22,2.4615
2025-10-23,2.4434
2025-10-24,2.5122
2025-10-27,2.5458
