date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-09,1.2338,1.2338,-0.009000000000000001,开放申购,开放赎回,
2025-12-08,1.245,1.245,0.0021,开放申购,开放赎回,
2025-12-05,1.2424,1.2424,0.013,开放申购,开放赎回,
2025-12-04,1.2265,1.2265,-0.0045,开放申购,开放赎回,
2025-12-03,1.2321,1.2321,-0.0043,开放申购,开放赎回,
2025-12-02,1.2374,1.2374,-0.0008,开放申购,开放赎回,
2025-12-01,1.2384,1.2384,0.0095,开放申购,开放赎回,
2025-11-28,1.2267,1.2267,0.002,开放申购,开放赎回,
2025-11-27,1.2242,1.2242,0.002,开放申购,开放赎回,
2025-11-26,1.2218,1.2218,-0.0025,开放申购,开放赎回,
2025-11-25,1.2249,1.2249,0.0112,开放申购,开放赎回,
2025-11-24,1.2113,1.2113,0.0026,开放申购,开放赎回,
2025-11-21,1.2082,1.2082,-0.0192,开放申购,开放赎回,
2025-11-20,1.2319,1.2319,-0.0059,开放申购,开放赎回,
2025-11-19,1.2392,1.2392,0.0002,开放申购,开放赎回,
2025-11-18,1.239,1.239,-0.009,开放申购,开放赎回,
2025-11-17,1.2503,1.2503,-0.005,开放申购,开放赎回,
2025-11-14,1.2566,1.2566,-0.0062,开放申购,开放赎回,
2025-11-13,1.2645,1.2645,0.0087,开放申购,开放赎回,
2025-11-12,1.2536,1.2536,-0.0018,开放申购,开放赎回,
2025-11-11,1.2559,1.2559,0.001,开放申购,开放赎回,
2025-11-10,1.2547,1.2547,0.0127,开放申购,开放赎回,
2025-11-07,1.239,1.239,-0.0011,开放申购,开放赎回,
2025-11-06,1.2404,1.2404,0.004,开放申购,开放赎回,
2025-11-05,1.2355,1.2355,-0.0006,开放申购,开放赎回,
2025-11-04,1.2363,1.2363,-0.0062,开放申购,开放赎回,
2025-11-03,1.244,1.244,0.005,开放申购,开放赎回,
2025-10-31,1.2378,1.2378,-0.0019,开放申购,开放赎回,
2025-10-30,1.2402,1.2402,-0.0014,开放申购,开放赎回,
2025-10-29,1.2419,1.2419,0.0070999999999999,开放申购,开放赎回,
2025-10-28,1.2331,1.2331,-0.0019,开放申购,开放赎回,
2025-10-27,1.2354,1.2354,0.0051,开放申购,开放赎回,
2025-10-24,1.2291,1.2291,0.0017,开放申购,开放赎回,
2025-10-23,1.227,1.227,0.0040999999999999,开放申购,开放赎回,
2025-10-22,1.222,1.222,0.0016,开放申购,开放赎回,
2025-10-21,1.22,1.22,0.0067,开放申购,开放赎回,
2025-10-20,1.2119,1.2119,0.0046999999999999,开放申购,开放赎回,
2025-10-17,1.2062,1.2062,-0.0182,开放申购,开放赎回,
2025-10-16,1.2286,1.2286,-0.0024,开放申购,开放赎回,
2025-10-15,1.2316,1.2316,0.0108,开放申购,开放赎回,
2025-10-14,1.2185,1.2185,-0.0027,开放申购,开放赎回,
2025-10-13,1.2218,1.2218,-0.0029,开放申购,开放赎回,
2025-10-10,1.2254,1.2254,-0.01,开放申购,开放赎回,
2025-10-09,1.2378,1.2378,0.0123,开放申购,开放赎回,
