date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-08,1.3736,1.3736,0.0003,开放申购,开放赎回,
2025-12-05,1.3732,1.3732,-0.0017,开放申购,开放赎回,
2025-12-04,1.3756,1.3756,0.0089,开放申购,开放赎回,
2025-12-03,1.3635,1.3635,-0.0042,开放申购,开放赎回,
2025-12-02,1.3692,1.3692,-0.0153,开放申购,开放赎回,
2025-12-01,1.3905,1.3905,-0.0056999999999999,开放申购,开放赎回,
2025-11-28,1.3985,1.3985,0.0038,开放申购,开放赎回,
2025-11-27,1.3932,1.3932,-0.0092,开放申购,开放赎回,
2025-11-26,1.4061,1.4061,0.0168,开放申购,开放赎回,
2025-11-25,1.3829,1.3829,0.0113999999999999,开放申购,开放赎回,
2025-11-24,1.3673,1.3673,0.0204,开放申购,开放赎回,
2025-11-21,1.34,1.34,-0.0222,开放申购,开放赎回,
2025-11-20,1.3704,1.3704,0.0037,开放申购,开放赎回,
2025-11-19,1.3653,1.3653,-0.0104,开放申购,开放赎回,
2025-11-18,1.3796,1.3796,-0.0034999999999999,开放申购,开放赎回,
2025-11-17,1.3845,1.3845,-0.0253,开放申购,开放赎回,
2025-11-14,1.4204,1.4204,-0.0018,开放申购,开放赎回,
2025-11-13,1.4229,1.4229,0.0313,开放申购,开放赎回,
2025-11-12,1.3797,1.3797,0.0149,开放申购,开放赎回,
2025-11-11,1.3594,1.3594,-0.0073,开放申购,开放赎回,
2025-11-10,1.3694,1.3694,0.0147,开放申购,开放赎回,
2025-11-07,1.3495,1.3495,-0.0195,开放申购,开放赎回,
2025-11-06,1.3763,1.3763,-0.0023,开放申购,开放赎回,
2025-11-05,1.3795,1.3795,-0.0078,开放申购,开放赎回,
2025-11-04,1.3904,1.3904,-0.0285,开放申购,开放赎回,
2025-11-03,1.4312,1.4312,0.0001,开放申购,开放赎回,
2025-10-31,1.4311,1.4311,0.0623,开放申购,开放赎回,
2025-10-30,1.3472,1.3472,-0.012,开放申购,开放赎回,
2025-10-29,1.3635,1.3635,-0.0024,开放申购,开放赎回,
2025-10-28,1.3668,1.3668,-0.0055,开放申购,开放赎回,
2025-10-27,1.3744,1.3744,0.0125,开放申购,开放赎回,
2025-10-24,1.3574,1.3574,-0.0039,开放申购,开放赎回,
2025-10-23,1.3627,1.3627,-0.0168,开放申购,开放赎回,
2025-10-22,1.386,1.386,-0.012,开放申购,开放赎回,
2025-10-21,1.4028,1.4028,0.0093999999999999,开放申购,开放赎回,
2025-10-20,1.3897,1.3897,-0.0009,开放申购,开放赎回,
2025-10-17,1.3909,1.3909,-0.0111,开放申购,开放赎回,
2025-10-16,1.4065,1.4065,0.0177,开放申购,开放赎回,
2025-10-15,1.3821,1.3821,0.0247,开放申购,开放赎回,
2025-10-14,1.3488,1.3488,-0.0364,开放申购,开放赎回,
2025-10-13,1.3998,1.3998,-0.013,开放申购,开放赎回,
2025-10-10,1.4183,1.4183,-0.0192999999999999,开放申购,开放赎回,
2025-10-09,1.4462,1.4462,-0.0204999999999999,开放申购,开放赎回,
2025-09-30,1.4764,1.4764,0.0148,开放申购,开放赎回,
