date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-05,1.2112,1.2112,0.013000000000000001,开放申购,开放赎回,
2025-12-04,1.1957,1.1957,-0.0046,开放申购,开放赎回,
2025-12-03,1.2012,1.2012,-0.0043,开放申购,开放赎回,
2025-12-02,1.2064,1.2064,-0.0008,开放申购,开放赎回,
2025-12-01,1.2074,1.2074,0.0093999999999999,开放申购,开放赎回,
2025-11-28,1.1961,1.1961,0.002,开放申购,开放赎回,
2025-11-27,1.1937,1.1937,0.0019,开放申购,开放赎回,
2025-11-26,1.1914,1.1914,-0.0026,开放申购,开放赎回,
2025-11-25,1.1945,1.1945,0.0113,开放申购,开放赎回,
2025-11-24,1.1812,1.1812,0.0025,开放申购,开放赎回,
2025-11-21,1.1783,1.1783,-0.0192,开放申购,开放赎回,
2025-11-20,1.2014,1.2014,-0.006,开放申购,开放赎回,
2025-11-19,1.2086,1.2086,0.0001,开放申购,开放赎回,
2025-11-18,1.2085,1.2085,-0.009,开放申购,开放赎回,
2025-11-17,1.2195,1.2195,-0.0051,开放申购,开放赎回,
2025-11-14,1.2257,1.2257,-0.0063,开放申购,开放赎回,
2025-11-13,1.2335,1.2335,0.0087,开放申购,开放赎回,
2025-11-12,1.2229,1.2229,-0.0018,开放申购,开放赎回,
2025-11-11,1.2251,1.2251,0.0009,开放申购,开放赎回,
2025-11-10,1.224,1.224,0.0126,开放申购,开放赎回,
2025-11-07,1.2088,1.2088,-0.0012,开放申购,开放赎回,
2025-11-06,1.2102,1.2102,0.0039,开放申购,开放赎回,
2025-11-05,1.2055,1.2055,-0.0006,开放申购,开放赎回,
2025-11-04,1.2062,1.2062,-0.0063,开放申购,开放赎回,
2025-11-03,1.2138,1.2138,0.0049,开放申购,开放赎回,
2025-10-31,1.2079,1.2079,-0.002,开放申购,开放赎回,
2025-10-30,1.2103,1.2103,-0.0013,开放申购,开放赎回,
2025-10-29,1.2119,1.2119,0.0070999999999999,开放申购,开放赎回,
2025-10-28,1.2034,1.2034,-0.0019,开放申购,开放赎回,
2025-10-27,1.2057,1.2057,0.0051,开放申购,开放赎回,
2025-10-24,1.1996,1.1996,0.0017,开放申购,开放赎回,
2025-10-23,1.1976,1.1976,0.0040999999999999,开放申购,开放赎回,
2025-10-22,1.1927,1.1927,0.0015,开放申购,开放赎回,
2025-10-21,1.1909,1.1909,0.0067,开放申购,开放赎回,
2025-10-20,1.183,1.183,0.0046999999999999,开放申购,开放赎回,
2025-10-17,1.1775,1.1775,-0.0183,开放申购,开放赎回,
2025-10-16,1.1994,1.1994,-0.0025,开放申购,开放赎回,
2025-10-15,1.2024,1.2024,0.0108,开放申购,开放赎回,
2025-10-14,1.1896,1.1896,-0.0028,开放申购,开放赎回,
2025-10-13,1.1929,1.1929,-0.003,开放申购,开放赎回,
2025-10-10,1.1965,1.1965,-0.01,开放申购,开放赎回,
2025-10-09,1.2086,1.2086,0.0121,开放申购,开放赎回,
2025-09-30,1.1942,1.1942,0.002,开放申购,开放赎回,
2025-09-29,1.1918,1.1918,0.0056999999999999,开放申购,开放赎回,
2025-09-26,1.185,1.185,-0.0054,开放申购,开放赎回,
2025-09-25,1.1914,1.1914,0.0005,开放申购,开放赎回,
2025-09-24,1.1908,1.1908,0.0084,开放申购,开放赎回,
2025-09-23,1.1809,1.1809,-0.0043,开放申购,开放赎回,
2025-09-22,1.186,1.186,0.0025,开放申购,开放赎回,
2025-09-19,1.183,1.183,-0.0011,开放申购,开放赎回,
2025-09-18,1.1843,1.1843,-0.0138,开放申购,开放赎回,
2025-09-17,1.2009,1.2009,0.0029,开放申购,开放赎回,
2025-09-16,1.1974,1.1974,0.0016,开放申购,开放赎回,
2025-09-15,1.1955,1.1955,-0.0037,开放申购,开放赎回,
2025-09-12,1.1999,1.1999,-0.0065,开放申购,开放赎回,
2025-09-11,1.2077,1.2077,0.0129,开放申购,开放赎回,
2025-09-10,1.1923,1.1923,0.0004,开放申购,开放赎回,
2025-09-09,1.1918,1.1918,-0.0051,开放申购,开放赎回,
2025-09-08,1.1979,1.1979,0.0034,开放申购,开放赎回,
2025-09-05,1.1939,1.1939,0.0144,开放申购,开放赎回,
2025-09-04,1.1769,1.1769,-0.011,开放申购,开放赎回,
2025-09-03,1.19,1.19,-0.0138,开放申购,开放赎回,
2025-09-02,1.2067,1.2067,-0.0073,开放申购,开放赎回,
2025-09-01,1.2156,1.2156,-0.0003,开放申购,开放赎回,
2025-08-29,1.216,1.216,0.0012,开放申购,开放赎回,
2025-08-28,1.2146,1.2146,0.0036,开放申购,开放赎回,
2025-08-27,1.2103,1.2103,-0.0212,开放申购,开放赎回,
2025-08-26,1.2365,1.2365,-0.004,开放申购,开放赎回,
2025-08-25,1.2415,1.2415,0.0141,开放申购,开放赎回,
2025-08-22,1.2242,1.2242,0.0087,开放申购,开放赎回,
2025-08-21,1.2137,1.2137,-0.0024,开放申购,开放赎回,
2025-08-20,1.2166,1.2166,0.0131,开放申购,开放赎回,
2025-08-19,1.2009,1.2009,-0.0046999999999999,开放申购,开放赎回,
2025-08-18,1.2066,1.2066,0.006,开放申购,开放赎回,
2025-08-15,1.1994,1.1994,0.0081,开放申购,开放赎回,
2025-08-14,1.1898,1.1898,-0.0023,开放申购,开放赎回,
2025-08-13,1.1926,1.1926,0.003,开放申购,开放赎回,
2025-08-12,1.189,1.189,0.002,开放申购,开放赎回,
2025-08-11,1.1866,1.1866,0.0024,开放申购,开放赎回,
2025-08-08,1.1837,1.1837,-0.004,开放申购,开放赎回,
2025-08-07,1.1884,1.1884,-0.0034999999999999,开放申购,开放赎回,
2025-08-06,1.1926,1.1926,0.0058,开放申购,开放赎回,
2025-08-05,1.1857,1.1857,0.0088,开放申购,开放赎回,
2025-08-04,1.1753,1.1753,0.0078,开放申购,开放赎回,
2025-08-01,1.1662,1.1662,-0.0002,开放申购,开放赎回,
2025-07-31,1.1664,1.1664,-0.0135,开放申购,开放赎回,
2025-07-30,1.1824,1.1824,0.0004,开放申购,开放赎回,
2025-07-29,1.1819,1.1819,-0.0014,限制大额申购,开放赎回,
2025-07-28,1.1836,1.1836,0.0007,限制大额申购,开放赎回,
2025-07-25,1.1828,1.1828,-0.0045,限制大额申购,开放赎回,
2025-07-24,1.1881,1.1881,0.0077,限制大额申购,开放赎回,
2025-07-23,1.179,1.179,-0.0021,限制大额申购,开放赎回,
2025-07-22,1.1815,1.1815,0.0066,限制大额申购,开放赎回,
2025-07-21,1.1738,1.1738,0.0059,限制大额申购,开放赎回,
2025-07-18,1.1669,1.1669,0.0036,限制大额申购,开放赎回,
2025-07-17,1.1627,1.1627,0.0066,限制大额申购,开放赎回,
2025-07-16,1.1551,1.1551,0.0045,限制大额申购,开放赎回,
2025-07-15,1.1499,1.1499,-0.0026,限制大额申购,开放赎回,
2025-07-14,1.1529,1.1529,0.0051,限制大额申购,开放赎回,
2025-07-11,1.147,1.147,0.0031,限制大额申购,开放赎回,
2025-07-10,1.1434,1.1434,0.0055,限制大额申购,开放赎回,
2025-07-09,1.1371,1.1371,-0.0027,限制大额申购,开放赎回,
2025-07-08,1.1402,1.1402,0.0052,限制大额申购,开放赎回,
2025-07-07,1.1343,1.1343,-0.0017,限制大额申购,开放赎回,
2025-07-04,1.1362,1.1362,0.003,限制大额申购,开放赎回,
2025-07-03,1.1328,1.1328,0.0016,限制大额申购,开放赎回,
2025-07-02,1.131,1.131,-0.0021,限制大额申购,开放赎回,
2025-07-01,1.1334,1.1334,0.0073,限制大额申购,开放赎回,
2025-06-30,1.1252,1.1252,0.002,限制大额申购,开放赎回,
2025-06-27,1.1229,1.1229,-0.0028,限制大额申购,开放赎回,
2025-06-26,1.126,1.126,0.0001,限制大额申购,开放赎回,
2025-06-25,1.1259,1.1259,0.0098,限制大额申购,开放赎回,
2025-06-24,1.115,1.115,0.0169,限制大额申购,开放赎回,
2025-06-23,1.0965,1.0965,0.0072,限制大额申购,开放赎回,
2025-06-20,1.0887,1.0887,0.0022,限制大额申购,开放赎回,
2025-06-19,1.0863,1.0863,-0.0092,限制大额申购,开放赎回,
2025-06-18,1.0964,1.0964,-0.0001,限制大额申购,开放赎回,
2025-06-17,1.0965,1.0965,-0.0038,限制大额申购,开放赎回,
2025-06-16,1.1007,1.1007,0.0034,限制大额申购,开放赎回,
2025-06-13,1.097,1.097,-0.0102,限制大额申购,开放赎回,
2025-06-12,1.1083,1.1083,0.0005,限制大额申购,开放赎回,
2025-06-11,1.1078,1.1078,0.0051,限制大额申购,开放赎回,
2025-06-10,1.1022,1.1022,-0.0052,限制大额申购,开放赎回,
2025-06-09,1.108,1.108,0.0083,限制大额申购,开放赎回,
2025-06-06,1.0989,1.0989,0.0001,限制大额申购,开放赎回,
2025-06-05,1.0988,1.0988,0.0005,限制大额申购,开放赎回,
2025-06-04,1.0983,1.0983,0.0043,限制大额申购,开放赎回,
2025-06-03,1.0936,1.0936,0.0021,限制大额申购,开放赎回,
2025-05-30,1.0913,1.0913,-0.0037,限制大额申购,开放赎回,
2025-05-29,1.0954,1.0954,0.0045,限制大额申购,开放赎回,
2025-05-28,1.0905,1.0905,-0.0026,限制大额申购,开放赎回,
2025-05-27,1.0933,1.0933,0.0015,限制大额申购,开放赎回,
2025-05-26,1.0917,1.0917,-0.0006,限制大额申购,开放赎回,
2025-05-23,1.0924,1.0924,-0.0028,限制大额申购,开放赎回,
2025-05-22,1.0955,1.0955,-0.0033,限制大额申购,开放赎回,
2025-05-21,1.0991,1.0991,0.0027,限制大额申购,开放赎回,
2025-05-20,1.0961,1.0961,0.0049,限制大额申购,开放赎回,
2025-05-19,1.0908,1.0908,0.0005,限制大额申购,开放赎回,
2025-05-16,1.0903,1.0903,0.0014,限制大额申购,开放赎回,
2025-05-15,1.0888,1.0888,-0.0102,限制大额申购,开放赎回,
2025-05-14,1.1,1.1,0.0084,限制大额申购,开放赎回,
2025-05-13,1.0908,1.0908,0.0031,限制大额申购,开放赎回,
2025-05-12,1.0874,1.0874,0.0077,限制大额申购,开放赎回,
2025-05-09,1.0791,1.0791,-0.0065,限制大额申购,开放赎回,
2025-05-08,1.0862,1.0862,0.0068,限制大额申购,开放赎回,
2025-05-07,1.0789,1.0789,0.0054,限制大额申购,开放赎回,
2025-05-06,1.0731,1.0731,0.0136,限制大额申购,开放赎回,
2025-04-30,1.0587,1.0587,0.0018,限制大额申购,开放赎回,
2025-04-29,1.0568,1.0568,0.003,限制大额申购,开放赎回,
2025-04-28,1.0536,1.0536,-0.0033,限制大额申购,开放赎回,
2025-04-25,1.0571,1.0571,-0.0009,限制大额申购,开放赎回,
2025-04-24,1.058,1.058,-0.0021,限制大额申购,开放赎回,
2025-04-23,1.0602,1.0602,0.0056,限制大额申购,开放赎回,
2025-04-22,1.0543,1.0543,-0.0038,限制大额申购,开放赎回,
2025-04-21,1.0583,1.0583,0.0055,限制大额申购,开放赎回,
2025-04-18,1.0525,1.0525,-0.0002,限制大额申购,开放赎回,
2025-04-17,1.0527,1.0527,-0.0029,限制大额申购,开放赎回,
2025-04-16,1.0558,1.0558,-0.004,限制大额申购,开放赎回,
2025-04-15,1.06,1.06,-0.0006,限制大额申购,开放赎回,
2025-04-14,1.0606,1.0606,0.0043,限制大额申购,开放赎回,
2025-04-11,1.0561,1.0561,0.0033,限制大额申购,开放赎回,
2025-04-10,1.0526,1.0526,0.0139,限制大额申购,开放赎回,
2025-04-09,1.0382,1.0382,0.0129,限制大额申购,开放赎回,
2025-04-08,1.025,1.025,0.0171,限制大额申购,开放赎回,
2025-04-07,1.0078,1.0078,-0.0802,限制大额申购,开放赎回,
2025-04-03,1.0957,1.0957,-0.0026,限制大额申购,开放赎回,
2025-04-02,1.0986,1.0986,0.0046,限制大额申购,开放赎回,
2025-04-01,1.0936,1.0936,0.0022,限制大额申购,开放赎回,
2025-03-31,1.0912,1.0912,-0.0066,限制大额申购,开放赎回,
2025-03-28,1.0984,1.0984,-0.0051,限制大额申购,开放赎回,
2025-03-27,1.104,1.104,0.0043,限制大额申购,开放赎回,
2025-03-26,1.0993,1.0993,0.0008,限制大额申购,开放赎回,
2025-03-25,1.0984,1.0984,-0.0056999999999999,限制大额申购,开放赎回,
2025-03-24,1.1047,1.1047,0.0013,限制大额申购,开放赎回,
2025-03-21,1.1033,1.1033,-0.0163999999999999,限制大额申购,开放赎回,
2025-03-20,1.1217,1.1217,-0.012,限制大额申购,开放赎回,
2025-03-19,1.1353,1.1353,0.0003,限制大额申购,开放赎回,
2025-03-18,1.135,1.135,0.0046999999999999,限制大额申购,开放赎回,
2025-03-17,1.1297,1.1297,0.0081,限制大额申购,开放赎回,
2025-03-14,1.1206,1.1206,0.0189,限制大额申购,开放赎回,
2025-03-13,1.0998,1.0998,-0.0005,限制大额申购,开放赎回,
2025-03-12,1.1003,1.1003,-0.0005,限制大额申购,开放赎回,
2025-03-11,1.1008,1.1008,0.0069,限制大额申购,开放赎回,
2025-03-10,1.0933,1.0933,0.0007,限制大额申购,开放赎回,
2025-03-07,1.0925,1.0925,-0.0040999999999999,限制大额申购,开放赎回,
2025-03-06,1.097,1.097,0.0181,限制大额申购,开放赎回,
2025-03-05,1.0775,1.0775,0.0048,限制大额申购,开放赎回,
2025-03-04,1.0723,1.0723,0.0064,限制大额申购,开放赎回,
2025-03-03,1.0655,1.0655,0.002,限制大额申购,开放赎回,
2025-02-28,1.0634,1.0634,-0.022,限制大额申购,开放赎回,
2025-02-27,1.0873,1.0873,0.0001,限制大额申购,开放赎回,
2025-02-26,1.0872,1.0872,0.0076,限制大额申购,开放赎回,
2025-02-25,1.079,1.079,-0.0072,限制大额申购,开放赎回,
2025-02-24,1.0868,1.0868,-0.0019,限制大额申购,开放赎回,
2025-02-21,1.0889,1.0889,0.0069,限制大额申购,开放赎回,
2025-02-20,1.0814,1.0814,0.0003,限制大额申购,开放赎回,
2025-02-19,1.0811,1.0811,0.0073,限制大额申购,开放赎回,
2025-02-18,1.0733,1.0733,-0.0136,限制大额申购,开放赎回,
2025-02-17,1.0881,1.0881,0.004,限制大额申购,开放赎回,
2025-02-14,1.0838,1.0838,0.0152,限制大额申购,开放赎回,
2025-02-13,1.0676,1.0676,-0.0028,限制大额申购,开放赎回,
2025-02-12,1.0706,1.0706,0.0118,限制大额申购,开放赎回,
2025-02-11,1.0581,1.0581,-0.0073,限制大额申购,开放赎回,
2025-02-10,1.0659,1.0659,0.0098999999999999,限制大额申购,开放赎回,
2025-02-07,1.0555,1.0555,0.0156,限制大额申购,开放赎回,
2025-02-06,1.0393,1.0393,0.0118999999999999,限制大额申购,开放赎回,
2025-02-05,1.0271,1.0271,-0.0011,限制大额申购,开放赎回,
