date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-08,1.2358,1.2358,0.0027,开放申购,开放赎回,
2025-12-05,1.2325,1.2325,0.0109,开放申购,开放赎回,
2025-12-04,1.2192,1.2192,0.0046,开放申购,开放赎回,
2025-12-03,1.2136,1.2136,-0.003,开放申购,开放赎回,
2025-12-02,1.2173,1.2173,-0.0039,开放申购,开放赎回,
2025-12-01,1.2221,1.2221,0.0116999999999999,开放申购,开放赎回,
2025-11-28,1.208,1.208,0.0034,开放申购,开放赎回,
2025-11-27,1.2039,1.2039,-0.0005,开放申购,开放赎回,
2025-11-26,1.2045,1.2045,0.0029,开放申购,开放赎回,
2025-11-25,1.201,1.201,0.0075,开放申购,开放赎回,
2025-11-24,1.1921,1.1921,-0.0001,开放申购,开放赎回,
2025-11-21,1.1922,1.1922,-0.0174,开放申购,开放赎回,
2025-11-20,1.2133,1.2133,-0.0069,开放申购,开放赎回,
2025-11-19,1.2217,1.2217,0.0076,开放申购,开放赎回,
2025-11-18,1.2125,1.2125,-0.0089,开放申购,开放赎回,
2025-11-17,1.2234,1.2234,-0.0141999999999999,开放申购,开放赎回,
2025-11-14,1.241,1.241,-0.0144999999999999,开放申购,开放赎回,
2025-11-13,1.2593,1.2593,0.0204,开放申购,开放赎回,
2025-11-12,1.2341,1.2341,0.0038,开放申购,开放赎回,
2025-11-11,1.2294,1.2294,-0.0070999999999999,开放申购,开放赎回,
2025-11-10,1.2382,1.2382,0.0054,开放申购,开放赎回,
2025-11-07,1.2315,1.2315,0.0006,开放申购,开放赎回,
2025-11-06,1.2308,1.2308,0.0148,开放申购,开放赎回,
2025-11-05,1.2129,1.2129,0.0034999999999999,开放申购,开放赎回,
2025-11-04,1.2087,1.2087,-0.0144,开放申购,开放赎回,
2025-11-03,1.2264,1.2264,-0.005,开放申购,开放赎回,
2025-10-31,1.2326,1.2326,-0.0068,开放申购,开放赎回,
2025-10-30,1.2411,1.2411,-0.0065,开放申购,开放赎回,
2025-10-29,1.2492,1.2492,0.0135,开放申购,开放赎回,
2025-10-28,1.2326,1.2326,-0.0098,开放申购,开放赎回,
2025-10-27,1.2448,1.2448,0.0092,开放申购,开放赎回,
2025-10-24,1.2334,1.2334,0.006,开放申购,开放赎回,
2025-10-23,1.226,1.226,0.0076,开放申购,开放赎回,
2025-10-22,1.2168,1.2168,-0.0045,开放申购,开放赎回,
2025-10-21,1.2223,1.2223,0.0104,开放申购,开放赎回,
2025-10-20,1.2097,1.2097,0.0027,开放申购,开放赎回,
2025-10-17,1.2064,1.2064,-0.02,开放申购,开放赎回,
2025-10-16,1.231,1.231,0.0014,开放申购,开放赎回,
2025-10-15,1.2293,1.2293,0.017,开放申购,开放赎回,
2025-10-14,1.2087,1.2087,-0.0121,开放申购,开放赎回,
2025-10-13,1.2235,1.2235,-0.0083,开放申购,开放赎回,
2025-10-10,1.2338,1.2338,-0.0216,开放申购,开放赎回,
2025-10-09,1.261,1.261,0.0151,开放申购,开放赎回,
2025-09-30,1.2423,1.2423,0.0074,开放申购,开放赎回,
2025-09-29,1.2332,1.2332,0.0203,开放申购,开放赎回,
2025-09-26,1.2087,1.2087,-0.0067,开放申购,开放赎回,
2025-09-25,1.2169,1.2169,0.0072,开放申购,开放赎回,
2025-09-24,1.2082,1.2082,0.0105,开放申购,开放赎回,
2025-09-23,1.1957,1.1957,-0.0008,开放申购,开放赎回,
2025-09-22,1.1967,1.1967,0.0013,开放申购,开放赎回,
2025-09-19,1.1952,1.1952,0.0040999999999999,开放申购,开放赎回,
2025-09-18,1.1903,1.1903,-0.0162,开放申购,开放赎回,
2025-09-17,1.2099,1.2099,0.0088,开放申购,开放赎回,
2025-09-16,1.1994,1.1994,-0.0081,开放申购,开放赎回,
2025-09-15,1.2092,1.2092,0.0111,开放申购,开放赎回,
2025-09-12,1.1959,1.1959,-0.0046999999999999,开放申购,开放赎回,
2025-09-11,1.2015,1.2015,0.0132,开放申购,开放赎回,
2025-09-10,1.1858,1.1858,-0.0028,开放申购,开放赎回,
2025-09-09,1.1891,1.1891,-0.0028,开放申购,开放赎回,
2025-09-08,1.1924,1.1924,0.0046999999999999,开放申购,开放赎回,
2025-09-05,1.1868,1.1868,0.0263,开放申购,开放赎回,
2025-09-04,1.1564,1.1564,-0.0168,开放申购,开放赎回,
2025-09-03,1.1762,1.1762,-0.0044,开放申购,开放赎回,
2025-09-02,1.1814,1.1814,0.0011,开放申购,开放赎回,
2025-09-01,1.1801,1.1801,0.0036,开放申购,开放赎回,
2025-08-29,1.1759,1.1759,0.0242,开放申购,开放赎回,
2025-08-28,1.1481,1.1481,0.0038,开放申购,开放赎回,
2025-08-27,1.1438,1.1438,-0.0204,开放申购,开放赎回,
2025-08-26,1.1676,1.1676,0.0026,开放申购,开放赎回,
2025-08-25,1.1646,1.1646,0.0219,开放申购,开放赎回,
2025-08-22,1.1396,1.1396,0.0131,开放申购,开放赎回,
2025-08-21,1.1249,1.1249,0.0032,开放申购,开放赎回,
2025-08-20,1.1213,1.1213,0.0113,开放申购,开放赎回,
2025-08-19,1.1088,1.1088,-0.0088,开放申购,开放赎回,
2025-08-18,1.1186,1.1186,0.0017,开放申购,开放赎回,
2025-08-15,1.1167,1.1167,0.0059,开放申购,开放赎回,
2025-08-14,1.1101,1.1101,0.0033,开放申购,开放赎回,
2025-08-13,1.1064,1.1064,0.0098,开放申购,开放赎回,
2025-08-12,1.0957,1.0957,0.0024,开放申购,开放赎回,
2025-08-11,1.0931,1.0931,0.003,开放申购,开放赎回,
2025-08-08,1.0898,1.0898,0.0003,开放申购,开放赎回,
2025-08-07,1.0895,1.0895,-0.0012,开放申购,开放赎回,
2025-08-06,1.0908,1.0908,0.0026,开放申购,开放赎回,
2025-08-05,1.088,1.088,0.0069999999999999,开放申购,开放赎回,
2025-08-04,1.0804,1.0804,0.005,开放申购,开放赎回,
2025-08-01,1.075,1.075,-0.0026,开放申购,开放赎回,
2025-07-31,1.0778,1.0778,-0.024,开放申购,开放赎回,
2025-07-30,1.1043,1.1043,-0.0022,开放申购,开放赎回,
2025-07-29,1.1067,1.1067,0.0022,开放申购,开放赎回,
2025-07-28,1.1043,1.1043,0.005,开放申购,开放赎回,
2025-07-25,1.0988,1.0988,-0.0069999999999999,开放申购,开放赎回,
2025-07-24,1.1066,1.1066,0.0036,开放申购,开放赎回,
2025-07-23,1.1026,1.1026,0.0034999999999999,开放申购,开放赎回,
2025-07-22,1.0988,1.0988,0.0121999999999999,开放申购,开放赎回,
2025-07-21,1.0856,1.0856,0.0085,开放申购,开放赎回,
2025-07-18,1.0765,1.0765,0.0112,开放申购,开放赎回,
2025-07-17,1.0646,1.0646,0.0053,开放申购,开放赎回,
2025-07-16,1.059,1.059,-0.003,开放申购,开放赎回,
2025-07-15,1.0622,1.0622,-0.0015,开放申购,开放赎回,
2025-07-14,1.0638,1.0638,-0.0003,开放申购,开放赎回,
2025-07-11,1.0641,1.0641,0.0075,开放申购,开放赎回,
2025-07-10,1.0562,1.0562,0.0024,开放申购,开放赎回,
2025-07-09,1.0537,1.0537,-0.0007,开放申购,开放赎回,
2025-07-08,1.0544,1.0544,0.0027,开放申购,开放赎回,
2025-07-07,1.0516,1.0516,-0.0076,开放申购,开放赎回,
2025-07-04,1.0597,1.0597,0.0023,开放申购,开放赎回,
2025-07-03,1.0573,1.0573,0.01,开放申购,开放赎回,
