date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-04,1.8957,1.8957,-0.0034999999999999996,限制大额申购,开放赎回,
2025-12-03,1.9024,1.9024,-0.0038,限制大额申购,开放赎回,
2025-12-02,1.9097,1.9097,-0.006999999999999999,限制大额申购,开放赎回,
2025-12-01,1.9232,1.9232,0.014199999999999999,限制大额申购,开放赎回,
2025-11-28,1.8963,1.8963,0.0036,限制大额申购,开放赎回,
2025-11-27,1.8895,1.8895,-0.0059,限制大额申购,开放赎回,
2025-11-26,1.9008,1.9008,-0.0039000000000000003,限制大额申购,开放赎回,
2025-11-25,1.9083,1.9083,0.0073,限制大额申购,开放赎回,
2025-11-24,1.8945,1.8945,0.0058,限制大额申购,开放赎回,
2025-11-21,1.8836,1.8836,-0.044500000000000005,限制大额申购,开放赎回,
2025-11-20,1.9713,1.9713,-0.0101,限制大额申购,开放赎回,
2025-11-19,1.9914,1.9914,-0.0131,限制大额申购,开放赎回,
2025-11-18,2.0178,2.0178,-0.0278,限制大额申购,开放赎回,
2025-11-17,2.0754,2.0754,0.0076,限制大额申购,开放赎回,
2025-11-14,2.0597,2.0597,-0.0096,限制大额申购,开放赎回,
2025-11-13,2.0797,2.0797,0.0245,限制大额申购,开放赎回,
2025-11-12,2.0299,2.0299,-0.0040999999999999995,限制大额申购,开放赎回,
2025-11-11,2.0382,2.0382,-0.0096,限制大额申购,开放赎回,
2025-11-10,2.058,2.058,-0.0064,限制大额申购,开放赎回,
2025-11-07,2.0712,2.0712,0.0018,限制大额申购,开放赎回,
2025-11-06,2.0675,2.0675,-0.0036,限制大额申购,开放赎回,
2025-11-05,2.075,2.075,-0.0019,限制大额申购,开放赎回,
2025-11-04,2.079,2.079,-0.0231,限制大额申购,开放赎回,
2025-11-03,2.1282,2.1282,-0.009300000000000001,限制大额申购,开放赎回,
2025-10-31,2.1481,2.1481,0.0178,限制大额申购,开放赎回,
2025-10-30,2.1105,2.1105,-0.011899999999999999,限制大额申购,开放赎回,
2025-10-29,2.1359,2.1359,0.0797,限制大额申购,开放赎回,
2025-10-28,1.9782,1.9782,-0.011399999999999999,限制大额申购,开放赎回,
2025-10-27,2.001,2.001,-0.0019,限制大额申购,开放赎回,
2025-10-24,2.0049,2.0049,0.0108,限制大额申购,开放赎回,
2025-10-23,1.9835,1.9835,-0.0102,限制大额申购,开放赎回,
2025-10-22,2.004,2.004,0.0083,限制大额申购,开放赎回,
2025-10-21,1.9876,1.9876,0.0192,限制大额申购,开放赎回,
2025-10-20,1.9501,1.9501,-0.0024,限制大额申购,开放赎回,
2025-10-17,1.9548,1.9548,-0.0355,限制大额申购,开放赎回,
2025-10-16,2.0267,2.0267,-0.0124,限制大额申购,开放赎回,
2025-10-15,2.0521,2.0521,0.0154,限制大额申购,开放赎回,
2025-10-14,2.021,2.021,-0.002,限制大额申购,开放赎回,
2025-10-13,2.0251,2.0251,-0.0125,限制大额申购,开放赎回,
2025-10-10,2.0508,2.0508,-0.0118,限制大额申购,开放赎回,
2025-10-09,2.0753,2.0753,-0.0019,限制大额申购,开放赎回,
2025-09-30,2.0793,2.0793,-0.0067,限制大额申购,开放赎回,
2025-09-29,2.0933,2.0933,0.006500000000000001,限制大额申购,开放赎回,
2025-09-26,2.0798,2.0798,-0.0172,限制大额申购,开放赎回,
2025-09-25,2.1163,2.1163,-0.0128,限制大额申购,开放赎回,
2025-09-24,2.1437,2.1437,0.0191,限制大额申购,开放赎回,
2025-09-23,2.1036,2.1036,-0.024900000000000002,限制大额申购,开放赎回,
2025-09-22,2.1574,2.1574,0.0066,限制大额申购,开放赎回,
2025-09-19,2.1432,2.1432,-0.0078000000000000005,限制大额申购,开放赎回,
2025-09-18,2.16,2.16,-0.0096,限制大额申购,开放赎回,
2025-09-17,2.181,2.181,-0.005699999999999999,限制大额申购,开放赎回,
2025-09-16,2.1934,2.1934,0.0059,限制大额申购,开放赎回,
2025-09-15,2.1806,2.1806,0.0052,限制大额申购,开放赎回,
2025-09-12,2.1694,2.1694,-0.020099999999999996,限制大额申购,开放赎回,
2025-09-11,2.2138,2.2138,0.015,限制大额申购,开放赎回,
2025-09-10,2.181,2.181,-0.0016,限制大额申购,开放赎回,
2025-09-09,2.1844,2.1844,-0.0202,限制大额申购,开放赎回,
2025-09-08,2.2294,2.2294,0.0169,限制大额申购,开放赎回,
2025-09-05,2.1924,2.1924,0.049100000000000005,限制大额申购,开放赎回,
2025-09-04,2.0897,2.0897,-0.0076,限制大额申购,开放赎回,
2025-09-03,2.1057,2.1057,-0.0141,限制大额申购,开放赎回,
2025-09-02,2.1359,2.1359,0.0037,限制大额申购,开放赎回,
2025-09-01,2.1281,2.1281,-0.0034999999999999996,限制大额申购,开放赎回,
2025-08-29,2.1356,2.1356,0.0126,限制大额申购,开放赎回,
2025-08-28,2.109,2.109,0.0023,限制大额申购,开放赎回,
2025-08-27,2.1042,2.1042,-0.024700000000000003,限制大额申购,开放赎回,
2025-08-26,2.1574,2.1574,-0.006999999999999999,限制大额申购,开放赎回,
2025-08-25,2.1725,2.1725,0.0017000000000000001,限制大额申购,开放赎回,
2025-08-22,2.1688,2.1688,0.005600000000000001,限制大额申购,开放赎回,
2025-08-21,2.1568,2.1568,-0.0147,限制大额申购,开放赎回,
2025-08-20,2.1889,2.1889,0.0101,限制大额申购,开放赎回,
2025-08-19,2.167,2.167,0.011000000000000001,限制大额申购,开放赎回,
2025-08-18,2.1435,2.1435,0.0644,限制大额申购,开放赎回,
2025-08-15,2.0139,2.0139,0.0286,限制大额申购,开放赎回,
2025-08-14,1.9579,1.9579,-0.0191,限制大额申购,开放赎回,
2025-08-13,1.996,1.996,0.008,限制大额申购,开放赎回,
2025-08-12,1.9802,1.9802,-0.006,限制大额申购,开放赎回,
2025-08-11,1.9921,1.9921,0.011000000000000001,限制大额申购,开放赎回,
2025-08-08,1.9704,1.9704,-0.0116,限制大额申购,开放赎回,
2025-08-07,1.9936,1.9936,-0.0001,限制大额申购,开放赎回,
2025-08-06,1.9937,1.9937,0.015,限制大额申购,开放赎回,
2025-08-05,1.9642,1.9642,0.0023,限制大额申购,开放赎回,
2025-08-04,1.9597,1.9597,0.009000000000000001,限制大额申购,开放赎回,
2025-08-01,1.9423,1.9423,-0.0022,限制大额申购,开放赎回,
2025-07-31,1.9465,1.9465,-0.011000000000000001,限制大额申购,开放赎回,
2025-07-30,1.9681,1.9681,-0.0167,限制大额申购,开放赎回,
2025-07-29,2.0015,2.0015,0.0064,限制大额申购,开放赎回,
2025-07-28,1.9887,1.9887,-0.0025,限制大额申购,开放赎回,
2025-07-25,1.9936,1.9936,0.0048,限制大额申购,开放赎回,
2025-07-24,1.984,1.984,0.0101,限制大额申购,开放赎回,
2025-07-23,1.9641,1.9641,-0.0151,限制大额申购,开放赎回,
2025-07-22,1.9942,1.9942,0.0043,限制大额申购,开放赎回,
2025-07-21,1.9856,1.9856,0.0225,限制大额申购,开放赎回,
2025-07-18,1.942,1.942,-0.0063,限制大额申购,开放赎回,
2025-07-17,1.9543,1.9543,0.0083,限制大额申购,开放赎回,
2025-07-16,1.9382,1.9382,0.0025,限制大额申购,开放赎回,
2025-07-15,1.9333,1.9333,-0.0109,限制大额申购,开放赎回,
2025-07-14,1.9547,1.9547,0.0051,限制大额申购,开放赎回,
2025-07-11,1.9448,1.9448,0.0083,限制大额申购,开放赎回,
2025-07-10,1.9287,1.9287,-0.0014000000000000002,限制大额申购,开放赎回,
2025-07-09,1.9315,1.9315,-0.006999999999999999,限制大额申购,开放赎回,
2025-07-08,1.9451,1.9451,0.0127,限制大额申购,开放赎回,
2025-07-07,1.9208,1.9208,-0.0087,限制大额申购,开放赎回,
2025-07-04,1.9377,1.9377,-0.0178,限制大额申购,开放赎回,
2025-07-03,1.9728,1.9728,0.002,限制大额申购,开放赎回,
2025-07-02,1.9689,1.9689,-0.011399999999999999,限制大额申购,开放赎回,
2025-07-01,1.9916,1.9916,0.006500000000000001,限制大额申购,开放赎回,
2025-06-30,1.9788,1.9788,0.0049,限制大额申购,开放赎回,
2025-06-27,1.9691,1.9691,0.0104,限制大额申购,开放赎回,
2025-06-26,1.9488,1.9488,-0.0085,限制大额申购,开放赎回,
2025-06-25,1.9655,1.9655,0.0132,限制大额申购,开放赎回,
2025-06-24,1.9398,1.9398,0.0346,限制大额申购,开放赎回,
2025-06-23,1.8749,1.8749,0.0147,限制大额申购,开放赎回,
2025-06-20,1.8477,1.8477,-0.0125,限制大额申购,开放赎回,
2025-06-19,1.8711,1.8711,-0.018600000000000002,限制大额申购,开放赎回,
2025-06-18,1.9066,1.9066,-0.005600000000000001,限制大额申购,开放赎回,
2025-06-17,1.9174,1.9174,-0.0037,限制大额申购,开放赎回,
2025-06-16,1.9246,1.9246,0.0149,限制大额申购,开放赎回,
2025-06-13,1.8964,1.8964,-0.0279,限制大额申购,开放赎回,
2025-06-12,1.9508,1.9508,-0.002,限制大额申购,开放赎回,
2025-06-11,1.9548,1.9548,0.0005,限制大额申购,开放赎回,
2025-06-10,1.9539,1.9539,-0.0109,限制大额申购,开放赎回,
2025-06-09,1.9754,1.9754,0.0102,限制大额申购,开放赎回,
2025-06-06,1.9555,1.9555,-0.004699999999999999,限制大额申购,开放赎回,
2025-06-05,1.9647,1.9647,-0.0026,限制大额申购,开放赎回,
2025-06-04,1.9699,1.9699,0.01,限制大额申购,开放赎回,
2025-06-03,1.9503,1.9503,0.0111,限制大额申购,开放赎回,
2025-05-30,1.9289,1.9289,-0.004699999999999999,限制大额申购,开放赎回,
2025-05-29,1.9381,1.9381,0.0256,限制大额申购,开放赎回,
2025-05-28,1.8897,1.8897,-0.0128,限制大额申购,开放赎回,
2025-05-27,1.9142,1.9142,0.0009,限制大额申购,开放赎回,
2025-05-26,1.9125,1.9125,0.0174,限制大额申购,开放赎回,
2025-05-23,1.8798,1.8798,-0.012199999999999999,限制大额申购,开放赎回,
2025-05-22,1.9031,1.9031,-0.060599999999999994,限制大额申购,开放赎回,
2025-05-21,2.0259,2.0259,0.0038,限制大额申购,开放赎回,
2025-05-20,2.0182,2.0182,0.0129,限制大额申购,开放赎回,
2025-05-19,1.9925,1.9925,0.0225,限制大额申购,开放赎回,
2025-05-16,1.9487,1.9487,0.0048,限制大额申购,开放赎回,
2025-05-15,1.9394,1.9394,-0.0036,限制大额申购,开放赎回,
2025-05-14,1.9465,1.9465,0.0101,限制大额申购,开放赎回,
2025-05-13,1.927,1.927,-0.0088,限制大额申购,开放赎回,
2025-05-12,1.9442,1.9442,0.0273,限制大额申购,开放赎回,
2025-05-09,1.8925,1.8925,-0.0011,限制大额申购,开放赎回,
2025-05-08,1.8946,1.8946,0.0092,限制大额申购,开放赎回,
2025-05-07,1.8773,1.8773,-0.0043,限制大额申购,开放赎回,
2025-05-06,1.8855,1.8855,0.0304,限制大额申购,开放赎回,
2025-04-30,1.8299,1.8299,0.0278,限制大额申购,开放赎回,
2025-04-29,1.7804,1.7804,0.0115,限制大额申购,开放赎回,
2025-04-28,1.7601,1.7601,-0.0168,限制大额申购,开放赎回,
2025-04-25,1.7902,1.7902,-0.0104,限制大额申购,开放赎回,
2025-04-24,1.809,1.809,-0.033,限制大额申购,开放赎回,
2025-04-23,1.8707,1.8707,0.0046,限制大额申购,开放赎回,
2025-04-22,1.8621,1.8621,-0.006,限制大额申购,开放赎回,
2025-04-21,1.8734,1.8734,0.0248,限制大额申购,开放赎回,
2025-04-18,1.828,1.828,0.018799999999999997,限制大额申购,开放赎回,
2025-04-17,1.7943,1.7943,0.0087,限制大额申购,开放赎回,
2025-04-16,1.7789,1.7789,-0.0111,限制大额申购,开放赎回,
2025-04-15,1.7988,1.7988,-0.0033,限制大额申购,开放赎回,
2025-04-14,1.8047,1.8047,0.020099999999999996,限制大额申购,开放赎回,
2025-04-11,1.7691,1.7691,0.0125,限制大额申购,开放赎回,
2025-04-10,1.7472,1.7472,0.037599999999999995,限制大额申购,开放赎回,
2025-04-09,1.6839,1.6839,0.0922,限制大额申购,开放赎回,
2025-04-08,1.5417,1.5417,0.0454,限制大额申购,开放赎回,
2025-04-07,1.4748,1.4748,-0.16940000000000002,限制大额申购,开放赎回,
2025-04-03,1.7755,1.7755,-0.0079,限制大额申购,开放赎回,
2025-04-02,1.7896,1.7896,0.0049,限制大额申购,开放赎回,
2025-04-01,1.7809,1.7809,0.0039000000000000003,限制大额申购,开放赎回,
2025-03-31,1.7739,1.7739,-0.025699999999999997,限制大额申购,开放赎回,
2025-03-28,1.8207,1.8207,-0.0176,限制大额申购,开放赎回,
2025-03-27,1.8533,1.8533,-0.006500000000000001,限制大额申购,开放赎回,
2025-03-26,1.8655,1.8655,-0.0013,限制大额申购,开放赎回,
2025-03-25,1.868,1.868,0.0174,限制大额申购,开放赎回,
2025-03-24,1.8361,1.8361,0.0087,限制大额申购,开放赎回,
2025-03-21,1.8203,1.8203,-0.0391,限制大额申购,开放赎回,
2025-03-20,1.8944,1.8944,-0.0258,限制大额申购,开放赎回,
2025-03-19,1.9445,1.9445,-0.027000000000000003,限制大额申购,开放赎回,
2025-03-18,1.9985,1.9985,0.0039000000000000003,限制大额申购,开放赎回,
2025-03-17,1.9907,1.9907,0.0151,限制大额申购,开放赎回,
2025-03-14,1.9611,1.9611,0.0296,限制大额申购,开放赎回,
2025-03-13,1.9047,1.9047,-0.0288,限制大额申购,开放赎回,
2025-03-12,1.9611,1.9611,-0.0060999999999999995,限制大额申购,开放赎回,
2025-03-11,1.9731,1.9731,0.0008,限制大额申购,开放赎回,
2025-03-10,1.9716,1.9716,0.0171,限制大额申购,开放赎回,
2025-03-07,1.9384,1.9384,-0.0045000000000000005,限制大额申购,开放赎回,
2025-03-06,1.9472,1.9472,-0.013500000000000002,限制大额申购,开放赎回,
2025-03-05,1.9738,1.9738,0.0264,限制大额申购,开放赎回,
2025-03-04,1.923,1.923,0.0305,限制大额申购,开放赎回,
2025-03-03,1.866,1.866,0.0217,限制大额申购,开放赎回,
2025-02-28,1.8264,1.8264,-0.0408,限制大额申购,开放赎回,
2025-02-27,1.9041,1.9041,0.0091,限制大额申购,开放赎回,
2025-02-26,1.8869,1.8869,0.0175,限制大额申购,开放赎回,
2025-02-25,1.8545,1.8545,-0.013500000000000002,限制大额申购,开放赎回,
2025-02-24,1.8798,1.8798,0.0015,限制大额申购,开放赎回,
2025-02-21,1.877,1.877,0.0262,限制大额申购,开放赎回,
2025-02-20,1.829,1.829,0.013999999999999999,限制大额申购,开放赎回,
2025-02-19,1.8038,1.8038,0.0499,限制大额申购,开放赎回,
2025-02-18,1.7181,1.7181,-0.021,限制大额申购,开放赎回,
2025-02-17,1.755,1.755,0.0166,限制大额申购,开放赎回,
2025-02-14,1.7263,1.7263,-0.0089,限制大额申购,开放赎回,
2025-02-13,1.7418,1.7418,-0.0172,限制大额申购,开放赎回,
2025-02-12,1.7723,1.7723,0.0111,限制大额申购,开放赎回,
2025-02-11,1.7529,1.7529,0.019,限制大额申购,开放赎回,
2025-02-10,1.7203,1.7203,0.0317,限制大额申购,开放赎回,
2025-02-07,1.6675,1.6675,0.0464,限制大额申购,开放赎回,
2025-02-06,1.5935,1.5935,0.051699999999999996,限制大额申购,开放赎回,
2025-02-05,1.5151,1.5151,0.010700000000000001,限制大额申购,开放赎回,
2025-01-27,1.499,1.499,-0.018500000000000003,限制大额申购,开放赎回,
2025-01-24,1.5273,1.5273,0.005699999999999999,限制大额申购,开放赎回,
2025-01-23,1.5187,1.5187,-0.0012,限制大额申购,开放赎回,
2025-01-22,1.5206,1.5206,-0.0387,限制大额申购,开放赎回,
2025-01-21,1.5818,1.5818,-0.0048,限制大额申购,开放赎回,
2025-01-20,1.5894,1.5894,0.002,限制大额申购,开放赎回,
2025-01-17,1.5862,1.5862,-0.0034999999999999996,限制大额申购,开放赎回,
2025-01-16,1.5918,1.5918,0.0179,限制大额申购,开放赎回,
2025-01-15,1.5638,1.5638,-0.0025,限制大额申购,开放赎回,
2025-01-14,1.5677,1.5677,0.10060000000000001,限制大额申购,开放赎回,
2025-01-13,1.4244,1.4244,-0.0218,限制大额申购,开放赎回,
2025-01-10,1.4562,1.4562,-0.0259,限制大额申购,开放赎回,
2025-01-09,1.4949,1.4949,0.014499999999999999,限制大额申购,开放赎回,
2025-01-08,1.4736,1.4736,0.011699999999999999,限制大额申购,开放赎回,
2025-01-07,1.4565,1.4565,0.019299999999999998,限制大额申购,开放赎回,
2025-01-06,1.4289,1.4289,-0.0134,限制大额申购,开放赎回,
2025-01-03,1.4483,1.4483,-0.0014000000000000002,限制大额申购,开放赎回,
2025-01-02,1.4504,1.4504,-0.0163,限制大额申购,开放赎回,
2024-12-31,1.4744,1.4744,-0.0070999999999999995,限制大额申购,开放赎回,
2024-12-30,1.485,1.485,-0.0418,限制大额申购,开放赎回,
2024-12-27,1.5498,1.5498,-0.0115,限制大额申购,开放赎回,
2024-12-26,1.5678,1.5678,0.0013,限制大额申购,开放赎回,
2024-12-25,1.5657,1.5657,-0.035699999999999996,限制大额申购,开放赎回,
2024-12-24,1.6236,1.6236,0.0073,限制大额申购,开放赎回,
2024-12-23,1.6118,1.6118,-0.0248,限制大额申购,开放赎回,
