date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-10,1.2519,1.2519,-0.0032,开放申购,开放赎回,
2025-12-09,1.2559,1.2559,0.0024,开放申购,开放赎回,
2025-12-08,1.2529,1.2529,0.0148,开放申购,开放赎回,
2025-12-05,1.2346,1.2346,0.0062,开放申购,开放赎回,
2025-12-04,1.227,1.227,0.0056999999999999,开放申购,开放赎回,
2025-12-03,1.2201,1.2201,-0.0127,开放申购,开放赎回,
2025-12-02,1.2358,1.2358,-0.0097,开放申购,开放赎回,
2025-12-01,1.2479,1.2479,0.017,开放申购,开放赎回,
2025-11-28,1.2271,1.2271,0.0056999999999999,开放申购,开放赎回,
2025-11-27,1.2201,1.2201,-0.0042,开放申购,开放赎回,
2025-11-26,1.2252,1.2252,0.0111,开放申购,开放赎回,
2025-11-25,1.2118,1.2118,0.0175,开放申购,开放赎回,
2025-11-24,1.1909,1.1909,0.0105,开放申购,开放赎回,
2025-11-21,1.1785,1.1785,-0.0316,开放申购,开放赎回,
2025-11-20,1.2169,1.2169,-0.009,开放申购,开放赎回,
2025-11-19,1.2279,1.2279,-0.0087,开放申购,开放赎回,
2025-11-18,1.2387,1.2387,0.0067,开放申购,开放赎回,
2025-11-17,1.2305,1.2305,0.0033,开放申购,开放赎回,
2025-11-14,1.2265,1.2265,-0.0249,开放申购,开放赎回,
2025-11-13,1.2578,1.2578,0.0069999999999999,开放申购,开放赎回,
2025-11-12,1.249,1.249,-0.0068,开放申购,开放赎回,
2025-11-11,1.2575,1.2575,-0.017,开放申购,开放赎回,
2025-11-10,1.2792,1.2792,-0.0004,开放申购,开放赎回,
2025-11-07,1.2797,1.2797,-0.0158,开放申购,开放赎回,
2025-11-06,1.3003,1.3003,0.0157,开放申购,开放赎回,
2025-11-05,1.2802,1.2802,-0.006,开放申购,开放赎回,
2025-11-04,1.2879,1.2879,-0.013,开放申购,开放赎回,
2025-11-03,1.3048,1.3048,0.0052,开放申购,开放赎回,
2025-10-31,1.298,1.298,-0.0167,开放申购,开放赎回,
2025-10-30,1.3201,1.3201,-0.0181,开放申购,开放赎回,
2025-10-29,1.3445,1.3445,0.0127,开放申购,开放赎回,
2025-10-28,1.3277,1.3277,-0.0007,开放申购,开放赎回,
2025-10-27,1.3286,1.3286,0.0229,开放申购,开放赎回,
2025-10-24,1.2988,1.2988,0.0301,开放申购,开放赎回,
2025-10-23,1.2609,1.2609,-0.0022,开放申购,开放赎回,
2025-10-22,1.2637,1.2637,-0.0095,开放申购,开放赎回,
2025-10-21,1.2758,1.2758,0.0296,开放申购,开放赎回,
2025-10-20,1.2391,1.2391,0.0104,开放申购,开放赎回,
2025-10-17,1.2264,1.2264,-0.036,开放申购,开放赎回,
2025-10-16,1.2722,1.2722,-0.0062,开放申购,开放赎回,
2025-10-15,1.2801,1.2801,0.0203,开放申购,开放赎回,
2025-10-14,1.2546,1.2546,-0.0377,开放申购,开放赎回,
2025-10-13,1.3037,1.3037,-0.0084,开放申购,开放赎回,
2025-10-10,1.3148,1.3148,-0.0401,开放申购,开放赎回,
2025-10-09,1.3697,1.3697,0.0218,开放申购,开放赎回,
2025-09-30,1.3405,1.3405,0.0059,开放申购,开放赎回,
2025-09-29,1.3327,1.3327,0.0153,开放申购,开放赎回,
2025-09-26,1.3126,1.3126,-0.0319,开放申购,开放赎回,
2025-09-25,1.3559,1.3559,0.0115,开放申购,开放赎回,
2025-09-24,1.3405,1.3405,0.0222,开放申购,开放赎回,
2025-09-23,1.3114,1.3114,-0.0055,开放申购,开放赎回,
2025-09-22,1.3186,1.3186,0.0235,开放申购,开放赎回,
2025-09-19,1.2883,1.2883,-0.0032,开放申购,开放赎回,
2025-09-18,1.2924,1.2924,0.0040999999999999,开放申购,开放赎回,
2025-09-17,1.2871,1.2871,0.0104,开放申购,开放赎回,
2025-09-16,1.2739,1.2739,0.011,开放申购,开放赎回,
2025-09-15,1.2601,1.2601,0.0022,开放申购,开放赎回,
2025-09-12,1.2573,1.2573,-0.0002,开放申购,开放赎回,
2025-09-11,1.2576,1.2576,0.0523,开放申购,开放赎回,
2025-09-10,1.1951,1.1951,0.0194,开放申购,开放赎回,
2025-09-09,1.1723,1.1723,-0.0220999999999999,开放申购,开放赎回,
2025-09-08,1.1988,1.1988,-0.0003,开放申购,开放赎回,
2025-09-05,1.1992,1.1992,0.0336,开放申购,开放赎回,
2025-09-04,1.1602,1.1602,-0.0457,开放申购,开放赎回,
2025-09-03,1.2157,1.2157,-0.0044,开放申购,开放赎回,
2025-09-02,1.2211,1.2211,-0.036,开放申购,开放赎回,
2025-09-01,1.2667,1.2667,0.019,开放申购,开放赎回,
2025-08-29,1.2431,1.2431,-0.0027,开放申购,开放赎回,
2025-08-28,1.2465,1.2465,0.0384,开放申购,开放赎回,
2025-08-27,1.2004,1.2004,-0.0083,开放申购,开放赎回,
2025-08-26,1.2105,1.2105,0.0069,开放申购,开放赎回,
2025-08-25,1.2022,1.2022,0.0209,开放申购,开放赎回,
2025-08-22,1.1776,1.1776,0.0426999999999999,开放申购,开放赎回,
2025-08-21,1.1294,1.1294,0.0006,开放申购,开放赎回,
2025-08-20,1.1287,1.1287,0.0147,开放申购,开放赎回,
2025-08-19,1.1124,1.1124,0.0019,开放申购,开放赎回,
2025-08-18,1.1103,1.1103,0.0295,开放申购,开放赎回,
2025-08-15,1.0785,1.0785,0.0166,开放申购,开放赎回,
2025-08-14,1.0609,1.0609,-0.0069999999999999,开放申购,开放赎回,
2025-08-13,1.0684,1.0684,0.0220999999999999,开放申购,开放赎回,
2025-08-12,1.0453,1.0453,0.0113,开放申购,开放赎回,
2025-08-11,1.0336,1.0336,0.0152,开放申购,开放赎回,
2025-08-08,1.0181,1.0181,-0.012,开放申购,开放赎回,
2025-08-07,1.0305,1.0305,-0.001,开放申购,开放赎回,
2025-08-06,1.0315,1.0315,0.0033,开放申购,开放赎回,
2025-08-05,1.0281,1.0281,0.0076,开放申购,开放赎回,
