date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-03,1.5409,1.5409,-0.0106,开放申购,开放赎回,
2025-12-02,1.5574,1.5574,0.0001,开放申购,开放赎回,
2025-12-01,1.5572,1.5572,0.0174,开放申购,开放赎回,
2025-11-28,1.5305,1.5305,0.0125,开放申购,开放赎回,
2025-11-27,1.5116,1.5116,-0.0012,开放申购,开放赎回,
2025-11-26,1.5134,1.5134,0.016399999999999998,开放申购,开放赎回,
2025-11-25,1.489,1.489,0.0275,开放申购,开放赎回,
2025-11-24,1.4491,1.4491,0.0019,开放申购,开放赎回,
2025-11-21,1.4463,1.4463,-0.0377,开放申购,开放赎回,
2025-11-20,1.503,1.503,-0.0079,开放申购,开放赎回,
2025-11-19,1.515,1.515,-0.008,开放申购,开放赎回,
2025-11-18,1.5272,1.5272,-0.0031,开放申购,开放赎回,
2025-11-17,1.5319,1.5319,-0.0003,开放申购,开放赎回,
2025-11-14,1.5323,1.5323,-0.0281,开放申购,开放赎回,
2025-11-13,1.5766,1.5766,0.006999999999999999,开放申购,开放赎回,
2025-11-12,1.5657,1.5657,-0.005600000000000001,开放申购,开放赎回,
2025-11-11,1.5745,1.5745,-0.0175,开放申购,开放赎回,
2025-11-10,1.6025,1.6025,-0.0101,开放申购,开放赎回,
2025-11-07,1.6188,1.6188,-0.015600000000000001,开放申购,开放赎回,
2025-11-06,1.6445,1.6445,0.023700000000000002,开放申购,开放赎回,
2025-11-05,1.6064,1.6064,-0.0016,开放申购,开放赎回,
2025-11-04,1.609,1.609,-0.0213,开放申购,开放赎回,
2025-11-03,1.6441,1.6441,0.0015,开放申购,开放赎回,
2025-10-31,1.6416,1.6416,-0.026699999999999998,开放申购,开放赎回,
2025-10-30,1.6867,1.6867,-0.0207,开放申购,开放赎回,
2025-10-29,1.7223,1.7223,0.0163,开放申购,开放赎回,
2025-10-28,1.6947,1.6947,-0.006999999999999999,开放申购,开放赎回,
2025-10-27,1.7066,1.7066,0.0304,开放申购,开放赎回,
2025-10-24,1.6563,1.6563,0.04,开放申购,开放赎回,
2025-10-23,1.5926,1.5926,-0.0013,开放申购,开放赎回,
2025-10-22,1.5947,1.5947,-0.0101,开放申购,开放赎回,
2025-10-21,1.6109,1.6109,0.0369,开放申购,开放赎回,
2025-10-20,1.5536,1.5536,0.013300000000000001,开放申购,开放赎回,
2025-10-17,1.5332,1.5332,-0.042300000000000004,开放申购,开放赎回,
