date,net_value,equity_return,unit_money
2024-09-26,1.6594,0.0,
2024-09-29,1.8503,11.5,
2024-10-07,2.0418,10.35,
2024-10-08,1.9251,-5.72,
2024-10-09,1.9056,-1.01,
2024-10-10,1.8354,-3.68,
2024-10-13,1.8951,3.25,
2024-10-14,1.8544,-2.15,
2024-10-15,1.8231,-1.69,
2024-10-16,1.8368,0.75,
2024-10-17,1.9376,5.49,
2024-10-20,1.991,2.76,
2024-10-21,2.0209,1.5,
2024-10-22,1.9884,-1.61,
2024-10-23,1.9778,-0.53,
2024-10-24,1.9912,0.68,
2024-10-27,1.9951,0.2,
2024-10-28,1.9919,-0.16,
2024-10-29,1.9888,-0.16,
2024-10-30,1.9853,-0.18,
2024-10-31,1.928,-2.89,
2024-11-03,1.974,2.39,
2024-11-04,2.0402,3.35,
2024-11-05,2.0365,-0.18,
2024-11-06,2.0383,0.09,
2024-11-07,2.051,0.62,
2024-11-10,2.1137,3.06,
2024-11-11,2.1231,0.44,
2024-11-12,2.1697,2.19,
2024-11-13,2.1046,-3.0,
2024-11-14,2.0714,-1.58,
2024-11-17,2.0042,-3.24,
2024-11-18,2.0533,2.45,
2024-11-19,2.0935,1.96,
2024-11-20,2.0768,-0.8,
2024-11-21,2.0334,-2.09,
2024-11-24,2.0088,-1.21,
2024-11-25,1.9739,-1.74,
2024-11-26,2.043,3.5,
2024-11-27,2.0229,-0.98,
2024-11-28,2.0722,2.44,
2024-12-01,2.1089,1.77,
2024-12-02,2.0791,-1.41,
2024-12-03,2.0552,-1.15,
2024-12-04,2.0845,1.43,
2024-12-05,2.1025,0.86,
2024-12-08,2.094,-0.4,
2024-12-09,2.1403,2.21,
2024-12-10,2.2188,3.67,
2024-12-11,2.2165,-0.1,
2024-12-12,2.2055,-0.5,
2024-12-15,2.1632,-1.92,
2024-12-16,2.1389,-1.12,
2024-12-17,2.1807,1.95,
2024-12-18,2.218,1.71,
2024-12-19,2.248,1.35,
2024-12-22,2.1714,-3.41,
2024-12-23,2.2046,1.53,
2024-12-24,2.1999,-0.21,
2024-12-25,2.2615,2.8,
2024-12-26,2.221,-1.79,
2024-12-29,2.217,-0.18,
2024-12-30,2.1515,-2.95,
2025-01-01,2.1088,-1.98,
2025-01-02,2.0767,-1.52,
2025-01-05,2.0346,-2.03,
2025-01-06,2.117,4.05,
2025-01-07,2.1249,0.37,
2025-01-08,2.1274,0.12,
2025-01-09,2.0906,-1.73,
2025-01-12,2.0597,-1.48,
2025-01-13,2.1498,4.37,
2025-01-14,2.1372,-0.59,
2025-01-15,2.1142,-1.08,
2025-01-16,2.1485,1.62,
2025-01-19,2.177,1.33,
2025-01-20,2.2354,2.68,
2025-01-21,2.2487,0.59,
2025-01-22,2.2205,-1.25,
2025-01-23,2.2694,2.2,
2025-01-26,2.2427,-1.18,
2025-02-04,2.2564,0.61,
2025-02-05,2.3355,3.51,
2025-02-06,2.3562,0.89,
2025-02-09,2.3633,0.3,
2025-02-10,2.3553,-0.34,
2025-02-11,2.4082,2.25,
2025-02-12,2.3564,-2.15,
2025-02-13,2.3423,-0.6,
2025-02-16,2.3692,1.15,
2025-02-17,2.333,-1.53,
2025-02-18,2.4053,3.1,
2025-02-19,2.4243,0.79,
2025-02-20,2.481,2.34,
2025-02-23,2.4458,-1.42,
2025-02-24,2.4519,0.25,
2025-02-25,2.4572,0.22,
2025-02-26,2.4332,-0.98,
2025-02-27,2.3466,-3.56,
2025-03-02,2.3247,-0.93,
2025-03-03,2.3579,1.43,
2025-03-04,2.3778,0.84,
2025-03-05,2.4292,2.16,
2025-03-06,2.403,-1.08,
2025-03-09,2.4014,-0.07,
2025-03-10,2.3844,-0.71,
2025-03-11,2.3932,0.37,
2025-03-12,2.3488,-1.86,
2025-03-13,2.3822,1.42,
2025-03-16,2.3947,0.52,
2025-03-17,2.4271,1.35,
2025-03-18,2.4127,-0.59,
2025-03-19,2.3926,-0.83,
2025-03-20,2.3457,-1.96,
2025-03-23,2.3654,0.84,
2025-03-24,2.3281,-1.58,
2025-03-25,2.3486,0.88,
2025-03-26,2.3376,-0.47,
2025-03-27,2.3296,-0.34,
2025-03-30,2.3347,0.22,
2025-03-31,2.33,-0.2,
2025-04-01,2.3234,-0.28,
2025-04-02,2.2497,-3.17,
2025-04-06,2.0637,-8.27,
2025-04-07,2.037,-1.29,
2025-04-08,2.1212,4.13,
2025-04-09,2.1675,2.18,
2025-04-10,2.2173,2.3,
2025-04-13,2.2236,0.28,
2025-04-14,2.1874,-1.63,
2025-04-15,2.1799,-0.34,
2025-04-16,2.1852,0.24,
2025-04-17,2.1643,-0.96,
2025-04-20,2.1742,0.46,
2025-04-21,2.1515,-1.04,
2025-04-22,2.1668,0.71,
2025-04-23,2.1417,-1.16,
2025-04-24,2.1566,0.7,
2025-04-27,2.1338,-1.06,
2025-04-28,2.15,0.76,
2025-04-29,2.21,2.79,
2025-05-05,2.245,1.58,
2025-05-06,2.2278,-0.77,
2025-05-07,2.2548,1.21,
2025-05-08,2.2089,-2.04,
2025-05-11,2.2508,1.9,
2025-05-12,2.2313,-0.87,
2025-05-13,2.227,-0.19,
2025-05-14,2.181,-2.07,
2025-05-15,2.1883,0.33,
2025-05-18,2.1728,-0.71,
2025-05-19,2.1988,1.2,
2025-05-20,2.1846,-0.65,
2025-05-21,2.1631,-0.98,
2025-05-22,2.1417,-0.99,
2025-05-25,2.1593,0.82,
2025-05-26,2.1351,-1.12,
2025-05-27,2.147,0.56,
2025-05-28,2.1728,1.2,
2025-05-29,2.1668,-0.28,
2025-06-02,2.1569,-0.46,
2025-06-03,2.2081,2.37,
2025-06-04,2.2767,3.11,
2025-06-05,2.3026,1.14,
2025-06-08,2.3225,0.86,
2025-06-09,2.2891,-1.44,
2025-06-10,2.2845,-0.2,
2025-06-11,2.302,0.77,
2025-06-12,2.3021,0.0,
2025-06-15,2.345,1.86,
2025-06-16,2.3618,0.72,
2025-06-17,2.4051,1.83,
2025-06-18,2.3647,-1.68,
2025-06-19,2.3495,-0.64,
2025-06-22,2.3617,0.52,
2025-06-23,2.4062,1.88,
2025-06-24,2.42,0.57,
2025-06-25,2.4327,0.52,
2025-06-26,2.4429,0.42,
2025-06-29,2.5091,2.71,
2025-06-30,2.5194,0.41,
2025-07-01,2.4622,-2.27,
2025-07-02,2.5344,2.93,
2025-07-03,2.5138,-0.81,
2025-07-06,2.5018,-0.48,
2025-07-07,2.5638,2.48,
2025-07-08,2.5823,0.72,
2025-07-09,2.575,-0.28,
2025-07-10,2.5817,0.26,
2025-07-13,2.5689,-0.5,
2025-07-14,2.698,5.03,
2025-07-15,2.6592,-1.44,
2025-07-16,2.7543,3.58,
2025-07-17,2.7414,-0.47,
2025-07-20,2.7406,-0.03,
2025-07-21,2.7302,-0.38,
2025-07-22,2.7197,-0.38,
2025-07-23,2.7132,-0.24,
2025-07-24,2.7308,0.65,
2025-07-27,2.8404,4.01,
2025-07-28,2.9385,3.45,
2025-07-29,2.8913,-1.61,
2025-07-30,2.8909,-0.01,
2025-07-31,2.8496,-1.43,
2025-08-03,2.8811,1.11,
2025-08-04,2.8926,0.4,
2025-08-05,2.9032,0.37,
2025-08-06,2.8969,-0.22,
2025-08-07,2.9055,0.3,
2025-08-10,2.9789,2.53,
2025-08-11,3.0502,2.39,
2025-08-12,3.1756,4.11,
2025-08-13,3.0839,-2.89,
2025-08-14,3.0897,0.19,
2025-08-17,3.2068,3.79,
2025-08-18,3.2447,1.18,
2025-08-19,3.2569,0.38,
2025-08-20,3.1886,-2.1,
2025-08-21,3.2811,2.9,
2025-08-24,3.4811,6.1,
2025-08-25,3.4064,-2.15,
2025-08-26,3.4505,1.29,
2025-08-27,3.692,7.0,
2025-08-28,3.7242,0.87,
2025-08-31,3.8637,3.75,
2025-09-01,3.7061,-4.08,
2025-09-02,3.7543,1.3,
2025-09-03,3.4703,-7.56,
2025-09-04,3.7403,7.78,
2025-09-07,3.7136,-0.71,
2025-09-08,3.7073,-0.17,
2025-09-09,3.781,1.99,
2025-09-10,3.9974,5.72,
2025-09-11,3.9546,-1.07,
2025-09-14,3.8825,-1.82,
2025-09-15,3.8975,0.39,
2025-09-16,3.9068,0.24,
2025-09-17,3.8868,-0.51,
2025-09-18,3.8846,-0.06,
2025-09-21,3.9283,1.12,
2025-09-22,3.9222,-0.16,
2025-09-23,3.927,0.12,
2025-09-24,3.9231,-0.1,
2025-09-25,3.8189,-2.66,
2025-09-28,3.8738,1.44,
2025-09-29,3.8372,-0.94,
2025-10-08,3.8433,0.16,
2025-10-09,3.6559,-4.88,
2025-10-12,3.6325,-0.64,
2025-10-13,3.4729,-4.39,
2025-10-14,3.5276,1.58,
2025-10-15,3.5096,-0.51,
2025-10-16,3.4033,-3.03,
2025-10-19,3.4508,1.4,
2025-10-20,3.6078,4.55,
2025-10-21,3.5986,-0.26,
2025-10-22,3.5315,-1.86,
2025-10-23,3.7348,5.76,
2025-10-26,3.9191,4.93,
2025-10-27,3.9053,-0.35,
2025-10-28,4.0389,3.42,
