date,net_value,equity_return,unit_money
2023-09-13,1.0,0.0,
2023-09-14,0.9998,-0.02,
2023-09-18,0.9972,0.0,
2023-09-19,0.996,-0.12,
2023-09-20,0.9942,-0.18,
2023-09-21,1.0257,3.17,
2023-09-24,1.0094,-1.59,
2023-09-25,1.0146,0.52,
2023-09-26,1.0143,-0.03,
2023-09-27,1.0165,0.22,
2023-10-08,1.0169,0.04,
2023-10-09,1.0225,0.55,
2023-10-10,1.0313,0.86,
2023-10-11,1.0271,-0.41,
2023-10-12,1.0074,-1.92,
2023-10-15,0.995,-1.23,
2023-10-16,0.9922,-0.28,
2023-10-17,0.9707,-2.17,
2023-10-18,0.9544,-1.68,
2023-10-19,0.9311,-2.44,
2023-10-22,0.911,-2.16,
2023-10-23,0.9128,0.2,
2023-10-24,0.9221,1.02,
2023-10-25,0.9293,0.78,
2023-10-26,0.9271,-0.24,
2023-10-29,0.9395,1.34,
2023-10-30,0.9277,-1.26,
2023-10-31,0.9203,-0.8,
2023-11-01,0.9141,-0.67,
2023-11-02,0.9404,2.88,
2023-11-05,0.9718,3.34,
2023-11-06,0.9892,1.79,
2023-11-07,0.9973,0.82,
2023-11-08,1.0015,0.42,
2023-11-09,0.9895,-1.2,
2023-11-12,1.0147,2.55,
2023-11-13,1.0195,0.47,
2023-11-14,1.0213,0.18,
2023-11-15,1.0158,-0.54,
2023-11-16,1.0183,0.25,
2023-11-19,1.0314,1.29,
2023-11-20,1.0193,-1.17,
2023-11-21,1.0038,-1.52,
2023-11-22,1.0111,0.73,
2023-11-23,0.9832,-2.76,
2023-11-26,0.9873,0.42,
2023-11-27,0.9821,-0.53,
2023-11-28,0.9726,-0.97,
2023-11-29,0.9702,-0.25,
2023-11-30,0.9908,2.12,
2023-12-03,0.9913,0.05,
2023-12-04,0.9596,-3.2,
2023-12-05,0.9632,0.38,
2023-12-06,0.9756,1.29,
2023-12-07,1.0009,2.59,
2023-12-10,1.0167,1.58,
2023-12-11,1.0117,-0.49,
2023-12-12,0.9956,-1.59,
2023-12-13,0.9919,-0.37,
2023-12-14,0.9833,-0.87,
2023-12-17,0.9727,-1.08,
2023-12-18,0.9755,0.29,
2023-12-19,0.9507,-2.54,
2023-12-20,0.9617,1.16,
2023-12-21,0.9292,-3.38,
2023-12-24,0.9282,-0.11,
2023-12-25,0.9116,-1.79,
2023-12-26,0.9192,0.83,
2023-12-27,0.9431,2.6,
2023-12-28,0.9537,1.12,
2023-12-30,0.9536,-0.01,
2024-01-01,0.9382,-1.61,
2024-01-02,0.9202,-1.92,
2024-01-03,0.9139,-0.68,
2024-01-04,0.8941,-2.17,
2024-01-07,0.873,-2.36,
2024-01-08,0.8698,-0.37,
2024-01-09,0.8577,-1.39,
2024-01-10,0.8813,2.75,
2024-01-11,0.8675,-1.57,
2024-01-14,0.8636,-0.45,
2024-01-15,0.8573,-0.73,
2024-01-16,0.8392,-2.11,
2024-01-17,0.8587,2.32,
2024-01-18,0.8454,-1.55,
2024-01-21,0.8148,-3.62,
2024-01-22,0.8378,2.82,
2024-01-23,0.8483,1.25,
2024-01-24,0.8692,2.46,
2024-01-25,0.8536,-1.79,
2024-01-28,0.8195,-3.99,
2024-01-29,0.8001,-2.37,
2024-01-30,0.77,-3.76,
2024-01-31,0.782,1.56,
2024-02-01,0.763,-2.43,
2024-02-04,0.7436,-2.54,
2024-02-05,0.7938,6.75,
2024-02-06,0.8056,1.49,
2024-02-07,0.8277,2.74,
2024-02-18,0.8744,5.64,
2024-02-19,0.8752,0.09,
2024-02-20,0.8702,-0.57,
2024-02-21,0.8968,3.06,
2024-02-22,0.8996,0.31,
2024-02-25,0.9033,0.41,
2024-02-26,0.9469,4.83,
2024-02-27,0.9069,-4.22,
2024-02-28,0.9387,3.51,
2024-02-29,0.9726,3.61,
2024-03-03,0.9853,1.31,
2024-03-04,0.9727,-1.28,
2024-03-05,0.9708,-0.2,
2024-03-06,0.9485,-2.3,
2024-03-07,0.9659,1.83,
2024-03-10,0.9789,1.35,
2024-03-11,0.9795,0.06,
2024-03-12,0.9839,0.45,
2024-03-13,0.9772,-0.68,
2024-03-14,0.9892,1.23,
2024-03-17,1.0097,2.07,
2024-03-18,0.9974,-1.22,
2024-03-19,1.0132,1.58,
2024-03-20,1.0118,-0.14,
2024-03-21,1.0141,0.23,
2024-03-24,0.987,-2.67,
2024-03-25,0.9652,-2.21,
2024-03-26,0.9294,-3.71,
2024-03-27,0.9556,2.82,
2024-03-28,0.9483,-0.76,
2024-03-31,0.9702,2.31,
2024-04-01,0.9547,-1.6,
2024-04-02,0.9264,-2.96,
2024-04-07,0.926,-0.04,
2024-04-08,0.9276,0.17,
2024-04-09,0.9121,-1.67,
2024-04-10,0.9168,0.52,
