date,net_value,equity_return,unit_money
2024-04-22,1.0,0.0,
2024-04-25,0.9998,0.0,
2024-04-29,0.9997,0.0,
2024-05-09,0.9996,0.0,
2024-05-16,0.9982,0.0,
2024-05-23,0.9917,0.0,
2024-05-30,0.9924,0.0,
2024-06-06,0.9871,0.0,
2024-06-13,0.9953,0.0,
2024-06-20,0.9963,0.0,
2024-06-27,0.9827,0.0,
2024-06-29,0.9827,0.0,
2024-07-04,0.9727,0.0,
2024-07-11,0.9819,0.0,
2024-07-18,0.9685,0.0,
2024-07-21,0.9681,-0.04,
2024-07-22,0.9538,-1.48,
2024-07-23,0.9455,-0.87,
2024-07-24,0.941,-0.48,
2024-07-25,0.9461,0.54,
2024-07-28,0.9431,-0.32,
2024-07-29,0.9403,-0.3,
2024-07-30,0.9558,1.65,
2024-07-31,0.9552,-0.06,
2024-08-01,0.9472,-0.84,
2024-08-04,0.9347,-1.32,
2024-08-05,0.94,0.57,
2024-08-06,0.9398,-0.02,
2024-08-07,0.9386,-0.13,
2024-08-08,0.9384,-0.02,
2024-08-11,0.9381,-0.03,
2024-08-12,0.9412,0.33,
2024-08-13,0.9362,-0.53,
2024-08-14,0.9351,-0.12,
2024-08-15,0.9352,0.01,
2024-08-18,0.9363,0.12,
2024-08-19,0.9306,-0.61,
2024-08-20,0.9301,-0.05,
2024-08-21,0.9269,-0.34,
2024-08-22,0.9272,0.03,
2024-08-25,0.9271,-0.01,
2024-08-26,0.9206,-0.7,
2024-08-27,0.92,-0.07,
2024-08-28,0.925,0.54,
2024-08-29,0.9325,0.81,
2024-09-01,0.9241,-0.9,
2024-09-02,0.9281,0.43,
2024-09-03,0.9275,-0.06,
2024-09-04,0.9297,0.24,
2024-09-05,0.92,-1.04,
2024-09-08,0.9177,-0.25,
2024-09-09,0.9192,0.16,
2024-09-10,0.921,0.2,
2024-09-11,0.9186,-0.26,
2024-09-12,0.9162,-0.26,
2024-09-17,0.919,0.31,
2024-09-18,0.9205,0.16,
2024-09-19,0.9192,-0.14,
2024-09-22,0.9175,-0.18,
2024-09-23,0.9359,2.01,
2024-09-24,0.937,0.12,
2024-09-25,0.9582,2.26,
2024-09-26,0.9887,3.18,
2024-09-29,1.0681,8.03,
2024-10-07,1.1426,6.98,
2024-10-08,1.0759,-5.84,
2024-10-09,1.0752,-0.07,
2024-10-10,1.0437,-2.93,
2024-10-13,1.0713,2.64,
2024-10-14,1.049,-2.08,
2024-10-15,1.038,-1.05,
2024-10-16,1.0386,0.06,
2024-10-17,1.0818,4.16,
2024-10-20,1.0925,0.99,
2024-10-21,1.0951,0.24,
2024-10-22,1.0943,-0.07,
2024-10-23,1.0826,-1.07,
2024-10-24,1.0864,0.35,
2024-10-27,1.0854,-0.09,
2024-10-28,1.0801,-0.49,
2024-10-29,1.0721,-0.74,
2024-10-30,1.0675,-0.43,
