date,net_value,equity_return,unit_money
2024-03-11,1.0,0.0,
2024-03-14,1.0015,0.0,
2024-03-20,0.9999,0.0,
2024-03-21,0.99,-0.99,
2024-03-24,0.9678,-2.24,
2024-03-25,0.9467,-2.18,
2024-03-26,0.9167,-3.17,
2024-03-27,0.9274,1.17,
2024-03-28,0.928,0.06,
2024-03-31,0.939,1.19,
2024-04-01,0.9279,-1.18,
2024-04-02,0.9172,-1.15,
2024-04-07,0.892,-2.75,
2024-04-08,0.902,1.12,
2024-04-09,0.8788,-2.57,
2024-04-10,0.8777,-0.13,
2024-04-11,0.8823,0.52,
2024-04-14,0.8947,1.41,
2024-04-15,0.8703,-2.73,
2024-04-16,0.8975,3.13,
2024-04-17,0.8884,-1.01,
2024-04-18,0.8612,-3.06,
2024-04-21,0.865,0.44,
2024-04-22,0.8633,-0.2,
2024-04-23,0.8818,2.14,
2024-04-24,0.8822,0.05,
2024-04-25,0.9076,2.88,
2024-04-28,0.942,3.79,
2024-04-29,0.9291,-1.37,
2024-05-05,0.9349,0.62,
2024-05-06,0.9257,-0.98,
2024-05-07,0.9138,-1.29,
2024-05-08,0.9384,2.69,
2024-05-09,0.9151,-2.48,
2024-05-12,0.9011,-1.53,
2024-05-13,0.8997,-0.16,
2024-05-14,0.8897,-1.11,
2024-05-15,0.8929,0.36,
2024-05-16,0.9097,1.88,
2024-05-19,0.9135,0.42,
2024-05-20,0.9035,-1.09,
2024-05-21,0.9081,0.51,
2024-05-22,0.8948,-1.46,
2024-05-23,0.8726,-2.48,
2024-05-26,0.9012,3.28,
2024-05-27,0.8995,-0.19,
2024-05-28,0.895,-0.5,
2024-05-29,0.9122,1.92,
2024-05-30,0.9134,0.13,
2024-06-02,0.9297,1.78,
2024-06-03,0.9277,-0.22,
2024-06-04,0.9262,-0.16,
2024-06-05,0.9193,-0.74,
2024-06-06,0.9188,-0.05,
2024-06-10,0.9599,4.47,
2024-06-11,0.9569,-0.31,
2024-06-12,0.969,1.26,
2024-06-13,0.9621,-0.71,
2024-06-16,0.9763,1.48,
2024-06-17,0.975,-0.13,
2024-06-18,0.9775,0.26,
2024-06-19,0.9911,1.39,
2024-06-20,0.996,0.49,
2024-06-23,0.9666,-2.95,
2024-06-24,0.928,-3.99,
2024-06-25,0.9473,2.08,
2024-06-26,0.9278,-2.06,
2024-06-27,0.927,-0.09,
2024-06-29,0.927,0.0,
2024-06-30,0.9237,-0.36,
2024-07-01,0.9105,-1.43,
2024-07-02,0.9237,1.45,
2024-07-03,0.9065,-1.86,
2024-07-04,0.912,0.61,
2024-07-07,0.9097,-0.25,
2024-07-08,0.9418,3.53,
2024-07-09,0.9417,-0.01,
2024-07-10,0.9485,0.72,
2024-07-11,0.9488,0.03,
2024-07-14,0.9579,0.96,
2024-07-15,0.9895,3.3,
2024-07-16,0.9829,-0.67,
2024-07-17,0.9877,0.49,
2024-07-18,1.0123,2.49,
2024-07-21,1.0151,0.28,
2024-07-22,0.9661,-4.83,
2024-07-23,0.9575,-0.89,
2024-07-24,0.9513,-0.65,
2024-07-25,0.9582,0.73,
2024-07-28,0.9402,-1.88,
2024-07-29,0.9525,1.31,
2024-07-30,0.9941,4.37,
2024-07-31,0.9986,0.45,
2024-08-01,0.9724,-2.62,
2024-08-04,0.9312,-4.24,
2024-08-05,0.9419,1.15,
2024-08-06,0.9316,-1.09,
2024-08-07,0.939,0.79,
2024-08-08,0.9373,-0.18,
2024-08-11,0.9344,-0.31,
2024-08-12,0.941,0.71,
2024-08-13,0.9264,-1.55,
2024-08-14,0.9343,0.85,
2024-08-15,0.9306,-0.4,
2024-08-18,0.9299,-0.08,
2024-08-19,0.9146,-1.65,
2024-08-20,0.9146,0.0,
2024-08-21,0.9031,-1.26,
2024-08-22,0.8957,-0.82,
2024-08-25,0.8915,-0.47,
2024-08-26,0.8851,-0.72,
2024-08-27,0.8819,-0.36,
2024-08-28,0.892,1.15,
2024-08-29,0.9189,3.02,
2024-09-01,0.8873,-3.44,
2024-09-02,0.89,0.3,
2024-09-03,0.8849,-0.57,
2024-09-04,0.8774,-0.85,
2024-09-05,0.8671,-1.17,
2024-09-08,0.8619,-0.6,
2024-09-09,0.8716,1.13,
2024-09-10,0.8705,-0.13,
2024-09-11,0.8614,-1.05,
