date,net_value,equity_return,unit_money
2008-12-11,1.0,0.0,
2008-12-14,1.002,0.2,
2008-12-15,1.004,0.1996,
2008-12-16,1.006,0.1992,
2008-12-17,1.014,0.7952,
2008-12-18,1.017,0.2959,
2008-12-21,1.014,-0.295,
2008-12-22,1.0,-1.3807,
2008-12-23,0.996,-0.4,
2008-12-24,0.995,-0.1004,
2008-12-25,0.993,-0.201,
2008-12-28,0.992,-0.1007,
2008-12-29,0.993,0.1008,
2008-12-30,0.994,0.1007,
2009-01-04,1.003,0.9054,
2009-01-05,1.012,0.8973,
2009-01-06,1.009,-0.2964,
2009-01-07,0.997,-1.1893,
2009-01-08,1.002,0.5015,
2009-01-11,1.004,0.1996,
2009-01-12,0.993,-1.0956,
2009-01-13,1.017,2.4169,
2009-01-14,1.015,-0.1967,
2009-01-15,1.024,0.8867,
2009-01-18,1.031,0.6836,
2009-01-19,1.037,0.582,
2009-01-20,1.039,0.1929,
2009-01-21,1.045,0.5775,
2009-01-22,1.045,0.0,
2009-02-01,1.049,0.3828,
2009-02-02,1.064,1.4299,
2009-02-03,1.089,2.3496,
2009-02-04,1.079,-0.9183,
2009-02-05,1.117,3.5218,
2009-02-08,1.145,2.5067,
2009-02-09,1.159,1.2227,
2009-02-10,1.158,-0.0863,
2009-02-11,1.159,0.0864,
2009-02-12,1.192,2.8473,
2009-02-15,1.208,1.3423,
2009-02-16,1.174,-2.8146,
2009-02-17,1.144,-2.5554,
2009-02-18,1.159,1.3112,
2009-02-19,1.171,1.0354,
2009-02-22,1.197,2.2203,
2009-02-23,1.161,-3.0075,
2009-02-24,1.155,-0.5168,
2009-02-25,1.127,-2.4242,
2009-02-26,1.121,-0.5324,
2009-03-01,1.129,0.7136,
2009-03-02,1.119,-0.8857,
2009-03-03,1.164,4.0214,
2009-03-04,1.164,0.0,
2009-03-05,1.158,-0.5155,
2009-03-08,1.139,-1.6408,
2009-03-09,1.145,0.5268,
2009-03-10,1.137,-0.6987,
2009-03-11,1.134,-0.2639,
2009-03-12,1.132,-0.1764,
2009-03-15,1.143,0.9717,
2009-03-16,1.168,2.1872,
2009-03-17,1.169,0.0856,
2009-03-18,1.181,1.0265,
2009-03-19,1.184,0.254,
2009-03-22,1.201,1.4358,
2009-03-23,1.209,0.6661,
2009-03-24,1.196,-1.0753,
2009-03-25,1.213,1.4214,
2009-03-26,1.217,0.3298,
2009-03-29,1.209,-0.6574,
2009-03-30,1.214,0.4136,
2009-03-31,1.226,0.9885,
2009-04-01,1.238,0.9788,
2009-04-02,1.237,-0.0808,
2009-04-06,1.236,-0.0808,
2009-04-07,1.205,-2.5081,
2009-04-08,1.221,1.3278,
2009-04-09,1.251,2.457,
2009-04-12,1.269,1.4388,
2009-04-13,1.275,0.4728,
2009-04-14,1.281,0.4706,
2009-04-15,1.281,0.0,
2009-04-16,1.274,-0.5464,
2009-04-19,1.289,1.1774,
2009-04-20,1.278,-0.8534,
2009-04-21,1.236,-3.2864,
2009-04-22,1.24,0.3236,
2009-04-23,1.235,-0.4032,
2009-04-26,1.207,-2.2672,
2009-04-27,1.06,0.2486,分红：每份派现金0.15元
2009-04-28,1.081,1.9811,
2009-04-29,1.087,0.555,
2009-05-03,1.113,2.3919,
2009-05-04,1.12,0.6289,
2009-05-05,1.137,1.5179,
2009-05-06,1.133,-0.3518,
2009-05-07,1.133,0.0,
2009-05-10,1.111,-1.9417,
2009-05-11,1.132,1.8902,
2009-05-12,1.145,1.1484,
2009-05-13,1.136,-0.786,
2009-05-14,1.141,0.4401,
2009-05-17,1.143,0.1753,
2009-05-18,1.15,0.6124,
2009-05-19,1.143,-0.6087,
2009-05-20,1.115,-2.4497,
2009-05-21,1.109,-0.5381,
2009-05-24,1.114,0.4509,
2009-05-25,1.11,-0.3591,
2009-05-26,1.131,1.8919,
2009-05-31,1.152,1.8568,
2009-06-01,1.149,-0.2604,
2009-06-02,1.175,2.2628,
2009-06-03,1.172,-0.2553,
2009-06-04,1.169,-0.256,
2009-06-07,1.175,0.5133,
2009-06-08,1.18,0.4255,
2009-06-09,1.188,0.678,
2009-06-10,1.183,-0.4209,
2009-06-11,1.167,-1.3525,
2009-06-14,1.195,2.3993,
2009-06-15,1.192,-0.251,
2009-06-16,1.2,0.6711,
2009-06-17,1.217,1.4167,
2009-06-18,1.218,0.0822,
2009-06-21,1.209,-0.7389,
2009-06-22,1.216,0.579,
2009-06-23,1.224,0.6579,
2009-06-24,1.224,0.0,
2009-06-25,1.231,0.5719,
2009-06-28,1.252,1.7059,
2009-06-29,1.241,-0.8786,
2009-06-30,1.268,2.1757,
2009-07-01,1.281,1.0252,
2009-07-02,1.296,1.171,
2009-07-05,1.306,0.7716,
2009-07-06,1.295,-0.8423,
2009-07-07,1.294,-0.0772,
2009-07-08,1.308,1.0819,
2009-07-09,1.313,0.3823,
2009-07-12,1.304,-0.6855,
2009-07-13,1.34,2.7607,
2009-07-14,1.341,0.0746,
2009-07-15,1.343,0.1491,
2009-07-16,1.349,0.4468,
2009-07-19,1.368,1.4085,
2009-07-20,1.349,-1.3889,
2009-07-21,1.375,1.9274,
2009-07-22,1.392,1.2364,
2009-07-23,1.395,0.2155,
2009-07-26,1.413,1.2903,
2009-07-27,1.409,-0.2831,
2009-07-28,1.345,-4.5422,
2009-07-29,1.37,1.8587,
2009-07-30,1.402,2.3358,
2009-08-02,1.425,1.6405,
2009-08-03,1.431,0.4211,
2009-08-04,1.409,-1.5374,
2009-08-05,1.387,-1.5614,
2009-08-06,1.357,-2.1629,
2009-08-09,1.362,0.3685,
2009-08-10,1.362,0.0,
2009-08-11,1.312,-3.6711,
2009-08-12,1.32,0.6098,
2009-08-13,1.283,-2.803,
2009-08-16,1.218,-5.0663,
2009-08-17,1.228,0.821,
2009-08-18,1.189,-3.1759,
2009-08-19,1.232,3.6165,
2009-08-20,1.253,1.7045,
2009-08-23,1.269,1.2769,
2009-08-24,1.233,-2.8369,
2009-08-25,1.253,1.6221,
2009-08-26,1.246,-0.5587,
2009-08-27,1.206,-3.2103,
2009-08-30,1.14,-5.4726,
2009-08-31,1.148,0.7018,
2009-09-01,1.163,1.3066,
2009-09-02,1.214,4.3852,
2009-09-03,1.224,0.8237,
2009-09-06,1.234,0.817,
2009-09-07,1.257,1.8639,
2009-09-08,1.265,0.6364,
2009-09-09,1.253,-0.9486,
2009-09-10,1.28,2.1548,
2009-09-13,1.303,1.7969,
2009-09-14,1.305,0.1535,
2009-09-15,1.287,-1.3793,
2009-09-16,1.306,1.4763,
2009-09-17,1.266,-3.0628,
2009-09-20,1.282,1.2638,
2009-09-21,1.272,-0.78,
2009-09-22,1.254,-1.4151,
2009-09-23,1.257,0.2392,
2009-09-24,1.25,-0.5569,
2009-09-27,1.226,-1.92,
2009-09-28,1.229,0.2447,
2009-09-29,1.241,0.9764,
2009-10-08,1.288,3.7873,
2009-10-11,1.293,0.3882,
2009-10-12,1.306,1.0054,
2009-10-13,1.311,0.3828,
2009-10-14,1.315,0.3051,
2009-10-15,1.319,0.3042,
2009-10-18,1.349,2.2745,
2009-10-19,1.367,1.3343,
2009-10-20,1.36,-0.5121,
2009-10-21,1.354,-0.4412,
2009-10-22,1.378,1.7725,
2009-10-25,1.384,0.4354,
2009-10-26,1.36,-1.7341,
2009-10-27,1.362,0.1471,
2009-10-28,1.337,-1.8355,
2009-10-29,1.355,1.3463,
2009-11-01,1.411,4.1328,
2009-11-02,1.422,0.7796,
2009-11-03,1.428,0.4219,
2009-11-04,1.428,0.0,
2009-11-05,1.423,-0.3501,
2009-11-08,1.427,0.2811,
2009-11-09,1.43,0.2102,
2009-11-10,1.427,-0.2098,
2009-11-11,1.429,0.1402,
2009-11-12,1.441,0.8397,
2009-11-15,1.474,2.2901,
2009-11-16,1.476,0.1357,
2009-11-17,1.474,-0.1355,
2009-11-18,1.473,-0.0678,
2009-11-19,1.466,-0.4752,
2009-11-22,1.483,1.1596,
2009-11-23,1.442,-2.7647,
2009-11-24,1.479,2.5659,
2009-11-25,1.431,-3.2454,
2009-11-26,1.403,-1.9567,
2009-11-29,1.457,3.8489,
2009-11-30,1.478,1.4413,
2009-12-01,1.493,1.0149,
2009-12-02,1.488,-0.3349,
2009-12-03,1.488,0.0,
2009-12-06,1.495,0.4704,
2009-12-07,1.483,-0.8027,
2009-12-08,1.462,-1.416,
2009-12-09,1.471,0.6156,
2009-12-10,1.47,-0.068,
2009-12-13,1.481,0.7483,
2009-12-14,1.477,-0.2701,
2009-12-15,1.468,-0.6093,
2009-12-16,1.44,-1.9074,
2009-12-17,1.407,-2.2917,
2009-12-20,1.406,-0.0711,
2009-12-21,1.38,-1.8492,
2009-12-22,1.396,1.1594,
2009-12-23,1.434,2.7221,
2009-12-24,1.442,0.5579,
2009-12-27,1.459,1.1789,
2009-12-28,1.462,0.2056,
2009-12-29,1.473,0.7524,
2009-12-30,1.481,0.5431,
2010-01-03,1.475,-0.4051,
2010-01-04,1.488,0.8814,
2010-01-05,1.482,-0.4032,
2010-01-06,1.454,-1.8893,
2010-01-07,1.455,0.0688,
2010-01-10,1.468,0.8935,
2010-01-11,1.499,2.1117,
2010-01-12,1.476,-1.5344,
2010-01-13,1.506,2.0325,
2010-01-14,1.507,0.0664,
2010-01-17,1.517,0.6636,
2010-01-18,1.509,-0.5274,
2010-01-19,1.46,-3.2472,
2010-01-20,1.463,0.2055,
2010-01-21,1.442,-1.4354,
2010-01-24,1.427,-1.0402,
2010-01-25,1.402,-1.7519,
2010-01-26,1.389,-0.9272,
2010-01-27,1.398,0.6479,
2010-01-28,1.401,0.2146,
2010-01-31,1.391,-0.7138,
2010-02-01,1.383,-0.5751,
2010-02-02,1.398,1.0846,
2010-02-03,1.398,0.0,
2010-02-04,1.379,-1.3591,
2010-02-07,1.379,0.0,
2010-02-08,1.382,0.2175,
2010-02-09,1.406,1.7366,
2010-02-10,1.408,0.1422,
2010-02-11,1.42,0.8523,
2010-02-21,1.411,-0.6338,
2010-02-22,1.402,-0.6378,
