date,net_value,equity_return,unit_money
2024-07-07,1.0,0.0,
2024-07-11,1.0341,0.0,
2024-07-18,1.1033,0.0,
2024-07-21,1.1068,0.32,
2024-07-22,1.0604,-4.19,
2024-07-23,1.0511,-0.88,
2024-07-24,1.0444,-0.64,
2024-07-25,1.0521,0.74,
2024-07-28,1.0323,-1.88,
2024-07-29,1.0458,1.31,
2024-07-30,1.0949,4.69,
2024-07-31,1.1,0.47,
2024-08-01,1.0715,-2.59,
2024-08-04,1.0255,-4.29,
2024-08-05,1.0376,1.18,
2024-08-06,1.0261,-1.11,
2024-08-07,1.0343,0.8,
2024-08-08,1.0325,-0.17,
2024-08-11,1.0293,-0.31,
2024-08-12,1.0367,0.72,
2024-08-13,1.0207,-1.54,
2024-08-14,1.0295,0.86,
2024-08-15,1.0254,-0.4,
2024-08-18,1.0246,-0.08,
2024-08-19,1.0077,-1.65,
2024-08-20,1.0077,0.0,
2024-08-21,0.9949,-1.27,
2024-08-22,0.9863,-0.86,
2024-08-25,0.9816,-0.48,
2024-08-26,0.9744,-0.73,
2024-08-27,0.9708,-0.37,
2024-08-28,0.9819,1.14,
2024-08-29,1.0117,3.03,
2024-09-01,0.9768,-3.45,
2024-09-02,0.9797,0.3,
2024-09-03,0.9741,-0.57,
2024-09-04,0.966,-0.83,
2024-09-05,0.9546,-1.18,
2024-09-08,0.9488,-0.61,
2024-09-09,0.9596,1.14,
2024-09-10,0.9583,-0.14,
2024-09-11,0.9484,-1.03,
2024-09-12,0.9416,-0.72,
2024-09-17,0.9293,-1.31,
2024-09-18,0.9342,0.53,
2024-09-19,0.9281,-0.65,
2024-09-22,0.9187,-1.01,
2024-09-23,0.9559,4.05,
2024-09-24,0.9574,0.16,
2024-09-25,0.9958,4.01,
2024-09-26,1.0618,6.63,
2024-09-29,1.2493,17.66,
2024-10-07,1.4349,14.86,
2024-10-08,1.4453,0.72,
2024-10-09,1.3917,-3.71,
2024-10-10,1.3026,-6.4,
2024-10-13,1.3492,3.58,
2024-10-14,1.3096,-2.94,
2024-10-15,1.2777,-2.44,
2024-10-16,1.2908,1.03,
2024-10-17,1.4657,13.55,
2024-10-20,1.4924,1.82,
2024-10-21,1.4673,-1.68,
2024-10-22,1.4475,-1.35,
2024-10-23,1.4533,0.4,
2024-10-24,1.4607,0.51,
2024-10-27,1.4541,-0.45,
2024-10-28,1.4415,-0.87,
2024-10-29,1.4214,-1.39,
2024-10-30,1.4521,2.16,
2024-10-31,1.3915,-4.17,
2024-11-03,1.4202,2.06,
2024-11-04,1.489,4.84,
2024-11-05,1.5023,0.89,
2024-11-06,1.5539,3.43,
2024-11-07,1.5511,-0.18,
2024-11-10,1.6446,6.03,
2024-11-11,1.6048,-2.42,
2024-11-12,1.618,0.82,
2024-11-13,1.5649,-3.28,
2024-11-14,1.493,-4.59,
2024-11-17,1.4687,-1.63,
2024-11-18,1.5181,3.36,
2024-11-19,1.5201,0.13,
2024-11-20,1.535,0.98,
2024-11-21,1.473,-4.04,
2024-11-24,1.4569,-1.09,
2024-11-25,1.4496,-0.5,
2024-11-26,1.5042,3.77,
2024-11-27,1.5059,0.11,
2024-11-28,1.5414,2.36,
2024-12-01,1.5469,0.36,
2024-12-02,1.5264,-1.33,
2024-12-03,1.5215,-0.32,
2024-12-04,1.5246,0.2,
2024-12-05,1.5414,1.1,
2024-12-08,1.5164,-1.62,
2024-12-09,1.5306,0.94,
2024-12-10,1.5277,-0.19,
2024-12-11,1.5408,0.86,
2024-12-12,1.5128,-1.82,
2024-12-15,1.483,-1.97,
2024-12-16,1.4651,-1.21,
2024-12-17,1.5038,2.64,
2024-12-18,1.531,1.81,
2024-12-19,1.5884,3.75,
2024-12-22,1.5577,-1.93,
2024-12-23,1.5852,1.77,
2024-12-24,1.5915,0.4,
2024-12-25,1.6187,1.71,
2024-12-26,1.5963,-1.38,
2024-12-29,1.5918,-0.28,
2024-12-30,1.5294,-3.92,
2025-01-01,1.471,-3.82,
2025-01-02,1.4464,-1.67,
2025-01-05,1.4379,-0.59,
2025-01-06,1.5018,4.44,
2025-01-07,1.5054,0.24,
2025-01-08,1.5013,-0.27,
2025-01-09,1.4942,-0.47,
2025-01-12,1.4918,-0.16,
2025-01-13,1.5401,3.24,
2025-01-14,1.5403,0.01,
2025-01-15,1.4883,-3.38,
2025-01-16,1.5206,2.17,
2025-01-19,1.5173,-0.22,
2025-01-20,1.5422,1.64,
2025-01-21,1.5432,0.06,
2025-01-22,1.5219,-1.38,
2025-01-23,1.5351,0.87,
2025-01-26,1.4895,-2.97,
2025-02-04,1.5215,2.15,
2025-02-05,1.5795,3.81,
2025-02-06,1.5854,0.37,
2025-02-09,1.6079,1.42,
2025-02-10,1.5908,-1.06,
2025-02-11,1.6256,2.19,
2025-02-12,1.58,-2.81,
2025-02-13,1.5725,-0.47,
2025-02-16,1.5968,1.55,
2025-02-17,1.563,-2.12,
2025-02-18,1.6194,3.61,
2025-02-19,1.6137,-0.35,
2025-02-20,1.7193,6.54,
2025-02-23,1.7315,0.71,
2025-02-24,1.7405,0.52,
2025-02-25,1.7788,2.2,
2025-02-26,1.7816,0.16,
2025-02-27,1.6941,-4.91,
2025-03-02,1.6619,-1.9,
2025-03-03,1.7021,2.42,
2025-03-04,1.7178,0.92,
2025-03-05,1.7704,3.06,
2025-03-06,1.7457,-1.4,
2025-03-09,1.7471,0.08,
2025-03-10,1.742,-0.29,
2025-03-11,1.7323,-0.56,
2025-03-12,1.6833,-2.83,
2025-03-13,1.7114,1.67,
2025-03-16,1.7053,-0.36,
2025-03-17,1.7147,0.55,
2025-03-18,1.6895,-1.47,
2025-03-19,1.6751,-0.85,
2025-03-20,1.6318,-2.58,
2025-03-23,1.6463,0.89,
2025-03-24,1.6118,-2.1,
2025-03-25,1.6154,0.22,
2025-03-26,1.6378,1.39,
2025-03-27,1.61,-1.7,
2025-03-30,1.6183,0.52,
2025-03-31,1.6148,-0.22,
2025-04-01,1.6097,-0.32,
2025-04-02,1.5992,-0.65,
2025-04-06,1.4533,-9.12,
2025-04-07,1.4625,0.63,
2025-04-08,1.5328,4.81,
2025-04-09,1.5512,1.2,
2025-04-10,1.6208,4.49,
2025-04-13,1.6236,0.17,
2025-04-14,1.6091,-0.89,
2025-04-15,1.6225,0.83,
2025-04-16,1.6352,0.78,
2025-04-17,1.6186,-1.02,
2025-04-20,1.6324,0.85,
2025-04-21,1.6248,-0.47,
2025-04-22,1.6259,0.07,
2025-04-23,1.6095,-1.01,
2025-04-24,1.6041,-0.34,
2025-04-27,1.6082,0.26,
2025-04-28,1.616,0.49,
2025-04-29,1.633,1.05,
2025-05-05,1.6515,1.13,
2025-05-06,1.6508,-0.04,
2025-05-07,1.6392,-0.7,
2025-05-08,1.5973,-2.56,
2025-05-11,1.6035,0.39,
2025-05-12,1.5977,-0.36,
2025-05-13,1.6047,0.44,
2025-05-14,1.5789,-1.61,
2025-05-15,1.573,-0.37,
2025-05-18,1.5772,0.27,
2025-05-19,1.5805,0.21,
2025-05-20,1.5708,-0.61,
2025-05-21,1.5658,-0.32,
2025-05-22,1.5417,-1.54,
2025-05-25,1.55,0.54,
2025-05-26,1.5359,-0.91,
2025-05-27,1.5295,-0.42,
2025-05-28,1.5567,1.78,
2025-05-29,1.5377,-1.22,
2025-06-02,1.555,1.13,
2025-06-03,1.5561,0.07,
2025-06-04,1.5877,2.03,
2025-06-05,1.5852,-0.16,
2025-06-08,1.5884,0.2,
2025-06-09,1.5567,-2.0,
2025-06-10,1.5532,-0.22,
2025-06-11,1.5384,-0.95,
2025-06-12,1.5365,-0.12,
2025-06-15,1.535,-0.1,
2025-06-16,1.5233,-0.76,
2025-06-17,1.5382,0.98,
2025-06-18,1.5406,0.16,
2025-06-19,1.5317,-0.58,
2025-06-22,1.5394,0.5,
2025-06-23,1.5693,1.94,
2025-06-24,1.5989,1.89,
