date,net_value,equity_return,unit_money
2021-11-01,1.0,0.0,
2021-11-04,0.9998,0.0,
2021-11-11,0.999,0.0,
2021-11-18,1.0029,0.0,
2021-11-25,1.0089,0.0,
2021-12-02,1.021,0.0,
2021-12-09,1.0143,0.0,
2021-12-16,1.004,0.0,
2021-12-23,0.984,0.0,
2021-12-30,1.0057,0.0,
2022-01-06,0.9768,0.0,
2022-01-13,0.9878,0.0,
2022-01-20,0.9544,0.0,
2022-01-26,0.9168,0.0,
2022-01-27,0.9169,0.01,
2022-02-06,0.9309,1.53,
2022-02-07,0.9314,0.05,
2022-02-08,0.9428,1.22,
2022-02-09,0.9379,-0.52,
2022-02-10,0.9204,-1.87,
2022-02-13,0.9202,-0.02,
2022-02-14,0.9354,1.65,
2022-02-15,0.9465,1.19,
2022-02-16,0.9526,0.64,
2022-02-17,0.9538,0.13,
2022-02-20,0.9615,0.81,
2022-02-21,0.958,-0.36,
2022-02-22,0.9813,2.43,
2022-02-23,0.9649,-1.67,
2022-02-24,0.9764,1.19,
2022-02-27,0.9821,0.58,
2022-02-28,0.9857,0.37,
2022-03-01,0.9834,-0.23,
2022-03-02,0.9735,-1.01,
2022-03-03,0.9622,-1.16,
2022-03-06,0.9435,-1.94,
2022-03-07,0.9156,-2.96,
2022-03-08,0.9077,-0.86,
2022-03-09,0.9272,2.15,
2022-03-10,0.9321,0.53,
2022-03-13,0.9093,-2.45,
2022-03-14,0.8674,-4.61,
2022-03-15,0.8948,3.16,
2022-03-16,0.9093,1.62,
2022-03-17,0.9179,0.95,
2022-03-20,0.9283,1.13,
2022-03-21,0.924,-0.46,
2022-03-22,0.9285,0.49,
2022-03-23,0.921,-0.81,
2022-03-24,0.9113,-1.05,
2022-03-27,0.9033,-0.88,
2022-03-28,0.8988,-0.5,
2022-03-29,0.917,2.02,
2022-03-30,0.9086,-0.92,
2022-03-31,0.9087,0.01,
2022-04-05,0.9044,-0.47,
2022-04-06,0.8871,-1.91,
2022-04-07,0.8854,-0.19,
2022-04-10,0.8591,-2.97,
2022-04-11,0.8691,1.16,
2022-04-12,0.858,-1.28,
2022-04-13,0.8654,0.86,
2022-04-14,0.856,-1.09,
2022-04-17,0.8644,0.98,
2022-04-18,0.8705,0.71,
2022-04-19,0.8585,-1.38,
2022-04-20,0.8282,-3.53,
