date,net_value,equity_return,unit_money
2021-03-30,1.0,0.0,
2021-04-01,0.9999,0.0,
2021-04-08,0.9997,0.0,
2021-04-15,0.9979,0.0,
2021-04-22,1.0302,0.0,
2021-04-29,1.0419,0.0,
2021-05-06,0.9938,0.0,
2021-05-13,1.0267,0.0,
2021-05-20,1.0569,0.0,
2021-05-27,1.0899,0.0,
2021-06-03,1.1123,0.0,
2021-06-10,1.1242,0.0,
2021-06-17,1.1028,0.0,
2021-06-24,1.1275,0.0,
2021-06-28,1.1292,0.0,
2021-06-29,1.1315,0.2,
2021-06-30,1.1425,0.97,
2021-07-01,1.0901,-4.59,
2021-07-04,1.104,1.28,
2021-07-05,1.0749,-2.64,
2021-07-06,1.1243,4.6,
2021-07-07,1.1244,0.01,
2021-07-08,1.1265,0.19,
2021-07-11,1.1577,2.77,
2021-07-12,1.1572,-0.04,
2021-07-13,1.1311,-2.26,
2021-07-14,1.1438,1.12,
2021-07-15,1.1001,-3.82,
2021-07-18,1.1018,0.15,
2021-07-19,1.1024,0.05,
2021-07-20,1.1309,2.59,
2021-07-21,1.1592,2.5,
2021-07-22,1.1376,-1.86,
2021-07-25,1.1425,0.43,
2021-07-26,1.0691,-6.42,
2021-07-27,1.087,1.67,
2021-07-28,1.1862,9.13,
2021-07-29,1.2087,1.9,
2021-08-01,1.2005,-0.68,
2021-08-02,1.1105,-7.5,
2021-08-03,1.1559,4.09,
2021-08-04,1.1584,0.22,
2021-08-05,1.1506,-0.67,
2021-08-08,1.1378,-1.11,
2021-08-09,1.1329,-0.43,
2021-08-10,1.1265,-0.56,
2021-08-11,1.1273,0.07,
2021-08-12,1.1059,-1.9,
2021-08-15,1.0825,-2.12,
2021-08-16,1.0664,-1.49,
2021-08-17,1.0645,-0.18,
2021-08-18,1.0891,2.31,
2021-08-19,1.0925,0.31,
2021-08-22,1.1065,1.28,
2021-08-23,1.1278,1.92,
2021-08-24,1.1323,0.4,
2021-08-25,1.1127,-1.73,
2021-08-26,1.1395,2.41,
2021-08-29,1.1579,1.61,
2021-08-30,1.1509,-0.6,
2021-08-31,1.1139,-3.21,
2021-09-01,1.1405,2.39,
2021-09-02,1.1253,-1.33,
2021-09-05,1.1451,1.76,
2021-09-06,1.168,2.0,
2021-09-07,1.1476,-1.75,
2021-09-08,1.169,1.86,
2021-09-09,1.1531,-1.36,
2021-09-12,1.1654,1.07,
2021-09-13,1.1629,-0.21,
2021-09-14,1.1636,0.06,
2021-09-15,1.1506,-1.12,
2021-09-16,1.1544,0.33,
2021-09-21,1.1851,2.66,
2021-09-22,1.181,-0.35,
2021-09-23,1.1503,-2.6,
2021-09-26,1.1409,-0.82,
2021-09-27,1.1616,1.81,
2021-09-28,1.1347,-2.32,
2021-09-29,1.1626,2.46,
2021-10-07,1.1395,-1.99,
2021-10-10,1.1267,-1.12,
2021-10-11,1.1153,-1.01,
2021-10-12,1.1289,1.22,
2021-10-13,1.1215,-0.66,
2021-10-14,1.1225,0.09,
2021-10-17,1.1132,-0.83,
2021-10-18,1.1239,0.96,
2021-10-19,1.1116,-1.09,
2021-10-20,1.1136,0.18,
2021-10-21,1.1085,-0.46,
2021-10-24,1.1115,0.27,
2021-10-25,1.1032,-0.75,
2021-10-26,1.0934,-0.89,
2021-10-27,1.0844,-0.82,
2021-10-28,1.1003,1.47,
2021-10-31,1.077,-2.12,
2021-11-01,1.0836,0.61,
2021-11-02,1.0718,-1.09,
2021-11-03,1.0828,1.03,
2021-11-04,1.0826,-0.02,
2021-11-07,1.0836,0.09,
2021-11-08,1.0835,-0.01,
2021-11-09,1.0704,-1.21,
2021-11-10,1.0703,-0.01,
2021-11-11,1.0657,-0.43,
2021-11-14,1.0592,-0.61,
2021-11-15,1.0688,0.91,
2021-11-16,1.071,0.21,
2021-11-17,1.059,-1.12,
2021-11-18,1.0689,0.93,
2021-11-21,1.0841,1.42,
2021-11-22,1.0864,0.21,
2021-11-23,1.0899,0.32,
2021-11-24,1.0858,-0.38,
2021-11-25,1.0906,0.44,
2021-11-28,1.103,1.14,
2021-11-29,1.0899,-1.19,
2021-11-30,1.0942,0.39,
2021-12-01,1.1009,0.61,
2021-12-02,1.1151,1.29,
2021-12-05,1.0934,-1.95,
2021-12-06,1.0848,-0.79,
2021-12-07,1.111,2.42,
2021-12-08,1.1154,0.4,
2021-12-09,1.113,-0.22,
2021-12-12,1.1183,0.48,
2021-12-13,1.1246,0.56,
2021-12-14,1.1094,-1.35,
2021-12-15,1.1008,-0.78,
2021-12-16,1.079,-1.98,
2021-12-19,1.0603,-1.73,
2021-12-20,1.0609,0.06,
2021-12-21,1.0665,0.53,
2021-12-22,1.0799,1.26,
2021-12-23,1.076,-0.36,
2021-12-26,1.0706,-0.5,
2021-12-27,1.0795,0.83,
2021-12-28,1.0383,-3.82,
2021-12-29,1.0482,0.95,
2021-12-30,1.0443,-0.37,
2022-01-03,1.0273,-1.63,
2022-01-04,1.0039,-2.28,
2022-01-05,0.9918,-1.21,
2022-01-06,0.9759,-1.6,
2022-01-09,0.9752,-0.07,
2022-01-10,0.9651,-1.04,
2022-01-11,0.9711,0.62,
2022-01-12,0.944,-2.79,
2022-01-13,0.9362,-0.83,
2022-01-16,0.9501,1.48,
2022-01-17,0.9628,1.34,
2022-01-18,0.9554,-0.77,
2022-01-19,0.9622,0.71,
2022-01-20,0.9598,-0.25,
2022-01-23,0.9629,0.32,
2022-01-24,0.9385,-2.53,
2022-01-25,0.939,0.05,
2022-01-26,0.929,-1.06,
