date,net_value,equity_return,unit_money
2023-09-26,1.4694,0.0,
2023-09-27,1.5174,3.27,
2023-10-08,1.5225,0.34,
2023-10-09,1.5345,0.79,
2023-10-10,1.5597,1.64,
2023-10-11,1.5769,1.1,
2023-10-12,1.5783,0.09,
2023-10-15,1.553,-1.6,
2023-10-16,1.5762,1.49,
2023-10-17,1.5502,-1.65,
2023-10-18,1.5474,-0.18,
2023-10-19,1.5141,-2.15,
2023-10-22,1.4787,-2.34,
2023-10-23,1.5251,3.14,
2023-10-24,1.5029,-1.46,
2023-10-25,1.5053,0.16,
2023-10-26,1.5556,3.34,
2023-10-29,1.6015,2.95,
2023-10-30,1.6127,0.7,
2023-10-31,1.5867,-1.61,
2023-11-01,1.5592,-1.73,
2023-11-02,1.5829,1.52,
2023-11-05,1.5978,0.94,
2023-11-06,1.5981,0.02,
2023-11-07,1.6394,2.58,
2023-11-08,1.6121,-1.67,
2023-11-09,1.5993,-0.79,
2023-11-12,1.6059,0.41,
2023-11-13,1.6254,1.21,
2023-11-14,1.5887,-2.26,
2023-11-15,1.5705,-1.15,
2023-11-16,1.5761,0.36,
2023-11-19,1.573,-0.2,
2023-11-20,1.5411,-2.03,
2023-11-21,1.5201,-1.36,
2023-11-22,1.5378,1.16,
2023-11-23,1.5213,-1.07,
2023-11-26,1.5771,3.67,
2023-11-27,1.5673,-0.62,
2023-11-28,1.5634,-0.25,
2023-11-29,1.5539,-0.61,
2023-11-30,1.5456,-0.53,
2023-12-03,1.5333,-0.8,
2023-12-04,1.5036,-1.94,
2023-12-05,1.5173,0.91,
2023-12-06,1.4947,-1.49,
2023-12-07,1.5223,1.85,
2023-12-10,1.5433,1.38,
2023-12-11,1.5299,-0.87,
2023-12-12,1.5131,-1.1,
2023-12-13,1.4905,-1.49,
2023-12-14,1.4802,-0.69,
2023-12-17,1.4573,-1.55,
2023-12-18,1.4812,1.64,
2023-12-19,1.4781,-0.21,
2023-12-20,1.4818,0.25,
2023-12-21,1.4586,-1.57,
2023-12-24,1.4423,-1.12,
2023-12-25,1.4228,-1.35,
2023-12-26,1.4638,2.88,
2023-12-27,1.4694,0.38,
2023-12-28,1.4757,0.43,
2023-12-30,1.4755,-0.01,
2024-01-01,1.4442,-2.12,
2024-01-02,1.4293,-1.03,
2024-01-03,1.395,-2.4,
2024-01-04,1.3738,-1.52,
2024-01-07,1.3209,-3.85,
2024-01-08,1.3083,-0.95,
2024-01-09,1.2944,-1.06,
2024-01-10,1.3131,1.44,
2024-01-11,1.2995,-1.04,
2024-01-14,1.2991,-0.03,
2024-01-15,1.3063,0.55,
2024-01-16,1.2695,-2.82,
2024-01-17,1.2809,0.9,
2024-01-18,1.2654,-1.21,
2024-01-21,1.2128,-4.16,
2024-01-22,1.2223,0.78,
2024-01-23,1.2175,-0.39,
2024-01-24,1.2575,3.29,
2024-01-25,1.2103,-3.75,
2024-01-28,1.1782,-2.65,
2024-01-29,1.1282,-4.24,
2024-01-30,1.1046,-2.09,
2024-01-31,1.1149,0.93,
2024-02-01,1.0779,-3.32,
2024-02-04,1.0513,-2.47,
2024-02-05,1.1329,7.76,
2024-02-06,1.1476,1.3,
2024-02-07,1.1926,3.92,
2024-02-18,1.2023,0.81,
2024-02-19,1.1985,-0.32,
2024-02-20,1.207,0.71,
2024-02-21,1.2309,1.98,
2024-02-22,1.2392,0.67,
2024-02-25,1.2553,1.3,
2024-02-26,1.3036,3.85,
2024-02-27,1.2296,-5.68,
2024-02-28,1.336,8.65,
2024-02-29,1.3511,1.13,
2024-03-03,1.3548,0.27,
2024-03-04,1.3391,-1.16,
2024-03-05,1.3224,-1.25,
2024-03-06,1.3093,-0.99,
2024-03-07,1.3261,1.28,
2024-03-10,1.3394,1.0,
2024-03-11,1.3478,0.63,
2024-03-12,1.3481,0.02,
2024-03-13,1.3221,-1.93,
2024-03-14,1.3249,0.21,
2024-03-17,1.3543,2.22,
2024-03-18,1.3479,-0.47,
2024-03-19,1.3529,0.37,
2024-03-20,1.3588,0.44,
2024-03-21,1.3585,-0.02,
2024-03-24,1.3161,-3.12,
2024-03-25,1.2877,-2.16,
2024-03-26,1.2393,-3.76,
2024-03-27,1.2497,0.84,
2024-03-28,1.2586,0.71,
2024-03-31,1.2665,0.63,
2024-04-01,1.2465,-1.58,
2024-04-02,1.2357,-0.87,
2024-04-07,1.2225,-1.07,
2024-04-08,1.2247,0.18,
2024-04-09,1.192,-2.67,
2024-04-10,1.1803,-0.98,
2024-04-11,1.1724,-0.67,
2024-04-14,1.1966,2.06,
2024-04-15,1.1546,-3.51,
2024-04-16,1.1864,2.75,
2024-04-17,1.1765,-0.83,
2024-04-18,1.1442,-2.75,
2024-04-21,1.1436,-0.05,
2024-04-22,1.1511,0.66,
2024-04-23,1.1737,1.96,
2024-04-24,1.1691,-0.39,
2024-04-25,1.2005,2.69,
2024-04-28,1.2327,2.68,
2024-04-29,1.1994,-2.7,
2024-05-05,1.214,1.22,
2024-05-06,1.2027,-0.93,
2024-05-07,1.1804,-1.85,
2024-05-08,1.2114,2.63,
2024-05-09,1.1735,-3.13,
2024-05-12,1.1528,-1.76,
2024-05-13,1.1525,-0.03,
2024-05-14,1.1507,-0.16,
2024-05-15,1.1536,0.25,
2024-05-16,1.1809,2.37,
2024-05-19,1.1804,-0.04,
2024-05-20,1.1874,0.59,
2024-05-21,1.1876,0.02,
2024-05-22,1.1766,-0.93,
2024-05-23,1.1486,-2.38,
2024-05-26,1.2051,4.92,
2024-05-27,1.207,0.16,
2024-05-28,1.1945,-1.04,
2024-05-29,1.2222,2.32,
2024-05-30,1.2101,-0.99,
2024-06-02,1.2335,1.93,
2024-06-03,1.2257,-0.63,
2024-06-04,1.2308,0.42,
2024-06-05,1.2375,0.54,
2024-06-06,1.2667,2.36,
2024-06-10,1.323,4.44,
2024-06-11,1.309,-1.06,
2024-06-12,1.3103,0.1,
2024-06-13,1.2872,-1.76,
2024-06-16,1.3071,1.55,
2024-06-17,1.2949,-0.93,
2024-06-18,1.293,-0.15,
2024-06-19,1.2916,-0.11,
2024-06-20,1.284,-0.59,
2024-06-23,1.2381,-3.57,
2024-06-24,1.186,-4.21,
2024-06-25,1.213,2.28,
2024-06-26,1.1918,-1.75,
