date,net_value,equity_return,unit_money
2024-06-03,1.0,0.0,
2024-06-06,0.9966,0.0,
2024-06-12,1.016,0.0,
2024-06-13,1.0097,-0.62,
2024-06-16,1.0296,1.97,
2024-06-17,1.0292,-0.04,
2024-06-18,1.0286,-0.06,
2024-06-19,1.0312,0.25,
2024-06-20,1.0342,0.29,
2024-06-23,1.0087,-2.47,
2024-06-24,0.9713,-3.71,
2024-06-25,0.9917,2.1,
2024-06-26,0.9789,-1.29,
2024-06-27,0.9809,0.2,
2024-06-29,0.9809,0.0,
2024-06-30,0.9789,-0.2,
2024-07-01,0.9633,-1.59,
2024-07-02,0.9751,1.22,
2024-07-03,0.9608,-1.47,
2024-07-04,0.9613,0.05,
2024-07-07,0.961,-0.03,
2024-07-08,0.9971,3.76,
2024-07-09,0.9962,-0.09,
2024-07-10,1.005,0.88,
2024-07-11,1.0112,0.62,
2024-07-14,1.018,0.67,
2024-07-15,1.0471,2.86,
2024-07-16,1.0361,-1.05,
2024-07-17,1.0392,0.3,
2024-07-18,1.0625,2.24,
2024-07-21,1.0637,0.11,
2024-07-22,1.0153,-4.55,
2024-07-23,1.0044,-1.07,
2024-07-24,0.995,-0.94,
2024-07-25,1.0027,0.77,
2024-07-28,0.9871,-1.56,
2024-07-29,0.9966,0.96,
2024-07-30,1.0324,3.59,
2024-07-31,1.0377,0.51,
2024-08-01,1.0105,-2.62,
2024-08-04,0.968,-4.21,
2024-08-05,0.9738,0.6,
2024-08-06,0.9635,-1.06,
2024-08-07,0.9682,0.49,
2024-08-08,0.9682,0.0,
2024-08-11,0.9632,-0.52,
2024-08-12,0.9703,0.74,
2024-08-13,0.9578,-1.29,
2024-08-14,0.963,0.54,
2024-08-15,0.9594,-0.37,
2024-08-18,0.9592,-0.02,
2024-08-19,0.946,-1.38,
2024-08-20,0.9404,-0.59,
2024-08-21,0.9268,-1.45,
2024-08-22,0.9207,-0.66,
2024-08-25,0.9184,-0.25,
2024-08-26,0.9051,-1.45,
2024-08-27,0.9056,0.06,
2024-08-28,0.9159,1.14,
2024-08-29,0.9457,3.25,
2024-09-01,0.9127,-3.49,
2024-09-02,0.9185,0.64,
2024-09-03,0.9114,-0.77,
2024-09-04,0.909,-0.26,
2024-09-05,0.8952,-1.52,
2024-09-08,0.891,-0.47,
2024-09-09,0.8981,0.8,
2024-09-10,0.8961,-0.22,
2024-09-11,0.8861,-1.12,
2024-09-12,0.8768,-1.05,
2024-09-17,0.8685,-0.95,
2024-09-18,0.8765,0.92,
2024-09-19,0.871,-0.63,
2024-09-22,0.8603,-1.23,
2024-09-23,0.8932,3.82,
2024-09-24,0.8997,0.73,
2024-09-25,0.9361,4.05,
2024-09-26,1.0022,7.06,
2024-09-29,1.1353,13.28,
2024-10-07,1.2702,11.88,
2024-10-08,1.2773,0.56,
2024-10-09,1.2335,-3.43,
2024-10-10,1.1613,-5.85,
2024-10-13,1.196,2.99,
2024-10-14,1.1772,-1.57,
2024-10-15,1.1503,-2.29,
2024-10-16,1.1552,0.43,
2024-10-17,1.2834,11.1,
2024-10-20,1.3123,2.25,
2024-10-21,1.2925,-1.51,
2024-10-22,1.2735,-1.47,
2024-10-23,1.274,0.04,
2024-10-24,1.2831,0.71,
2024-10-27,1.2799,-0.25,
2024-10-28,1.2771,-0.22,
2024-10-29,1.2599,-1.35,
2024-10-30,1.2854,2.02,
2024-10-31,1.2389,-3.62,
