date,net_value,equity_return,unit_money
2021-02-07,1.0,0.0,
2021-02-09,1.0096,0.0,
2021-02-18,0.9932,0.0,
2021-02-25,0.9447,0.0,
2021-03-04,0.9399,0.0,
2021-03-11,0.8826,0.0,
2021-03-18,0.889,0.0,
2021-03-25,0.9101,0.0,
2021-03-28,0.9143,0.46,
2021-03-29,0.9183,0.44,
2021-03-30,0.9011,-1.87,
2021-03-31,0.9124,1.25,
2021-04-01,0.9293,1.85,
2021-04-05,0.9306,0.14,
2021-04-06,0.9314,0.09,
2021-04-07,0.9316,0.02,
2021-04-08,0.9258,-0.62,
2021-04-11,0.9025,-2.52,
2021-04-12,0.8944,-0.9,
2021-04-13,0.9059,1.29,
2021-04-14,0.9004,-0.61,
2021-04-15,0.8966,-0.42,
2021-04-18,0.911,1.61,
2021-04-19,0.9091,-0.21,
2021-04-20,0.9124,0.36,
2021-04-21,0.9258,1.47,
2021-04-22,0.9353,1.03,
2021-04-25,0.937,0.18,
2021-04-26,0.9428,0.62,
2021-04-27,0.9509,0.86,
2021-04-28,0.9476,-0.35,
2021-04-29,0.9429,-0.5,
2021-05-05,0.921,-2.32,
2021-05-06,0.8869,-3.7,
2021-05-09,0.8701,-1.89,
2021-05-10,0.8709,0.09,
2021-05-11,0.8821,1.29,
2021-05-12,0.8714,-1.21,
2021-05-13,0.8906,2.2,
2021-05-16,0.9028,1.37,
2021-05-17,0.903,0.02,
2021-05-18,0.902,-0.11,
2021-05-19,0.9123,1.14,
2021-05-20,0.903,-1.02,
2021-05-23,0.9026,-0.04,
2021-05-24,0.9237,2.34,
2021-05-25,0.9168,-0.75,
2021-05-26,0.9338,1.85,
2021-05-27,0.9241,-1.04,
2021-05-30,0.9533,3.16,
2021-05-31,0.9584,0.53,
2021-06-01,0.9428,-1.63,
2021-06-02,0.9354,-0.78,
2021-06-03,0.9396,0.45,
2021-06-06,0.9595,2.12,
2021-06-07,0.9523,-0.75,
2021-06-08,0.9557,0.36,
2021-06-09,0.97,1.5,
2021-06-10,0.9665,-0.36,
2021-06-14,0.9722,0.59,
2021-06-15,0.9465,-2.64,
2021-06-16,0.974,2.91,
2021-06-17,0.9902,1.66,
2021-06-20,1.0036,1.35,
2021-06-21,1.0094,0.58,
2021-06-22,1.0308,2.12,
2021-06-23,1.0105,-1.97,
2021-06-24,1.0194,0.88,
2021-06-27,1.0286,0.9,
2021-06-28,1.0173,-1.1,
2021-06-29,1.0378,2.02,
2021-06-30,1.0235,-1.38,
2021-07-01,1.0008,-2.22,
2021-07-04,1.0324,3.16,
2021-07-05,1.0122,-1.96,
2021-07-06,1.0352,2.27,
2021-07-07,1.0593,2.33,
2021-07-08,1.0538,-0.52,
2021-07-11,1.0782,2.32,
2021-07-12,1.0696,-0.8,
2021-07-13,1.061,-0.8,
2021-07-14,1.0657,0.44,
2021-07-15,1.0591,-0.62,
2021-07-18,1.0507,-0.79,
2021-07-19,1.0571,0.61,
2021-07-20,1.1031,4.35,
2021-07-21,1.1133,0.92,
2021-07-22,1.1017,-1.04,
2021-07-25,1.1059,0.38,
2021-07-26,1.0971,-0.8,
2021-07-27,1.0906,-0.59,
2021-07-28,1.1396,4.49,
2021-07-29,1.1495,0.87,
2021-08-01,1.1692,1.71,
2021-08-02,1.1395,-2.54,
2021-08-03,1.1765,3.25,
2021-08-04,1.1746,-0.16,
2021-08-05,1.1511,-2.0,
2021-08-08,1.1367,-1.25,
2021-08-09,1.1383,0.14,
2021-08-10,1.1481,0.86,
2021-08-11,1.1617,1.18,
2021-08-12,1.1457,-1.38,
2021-08-15,1.1414,-0.38,
2021-08-16,1.0993,-3.69,
2021-08-17,1.11,0.97,
2021-08-18,1.1473,3.36,
2021-08-19,1.1505,0.28,
2021-08-22,1.1896,3.4,
2021-08-23,1.2033,1.15,
2021-08-24,1.198,-0.44,
2021-08-25,1.1685,-2.46,
2021-08-26,1.1692,0.06,
2021-08-29,1.1719,0.23,
2021-08-30,1.142,-2.55,
2021-08-31,1.114,-2.45,
2021-09-01,1.1075,-0.58,
2021-09-02,1.1015,-0.54,
2021-09-05,1.1269,2.31,
2021-09-06,1.1273,0.04,
2021-09-07,1.1113,-1.42,
2021-09-08,1.0957,-1.4,
2021-09-09,1.1108,1.38,
2021-09-12,1.0871,-2.13,
2021-09-13,1.0997,1.16,
2021-09-14,1.1099,0.93,
2021-09-15,1.0791,-2.78,
2021-09-16,1.0846,0.51,
2021-09-21,1.0941,0.88,
2021-09-22,1.1024,0.76,
2021-09-23,1.0985,-0.35,
2021-09-26,1.073,-2.32,
2021-09-27,1.0853,1.15,
2021-09-28,1.0599,-2.34,
2021-09-29,1.0825,2.13,
2021-10-07,1.065,-1.62,
2021-10-10,1.0515,-1.27,
2021-10-11,1.0255,-2.47,
2021-10-12,1.0498,2.37,
2021-10-13,1.052,0.21,
2021-10-14,1.0858,3.21,
2021-10-17,1.0867,0.08,
2021-10-18,1.0906,0.36,
2021-10-19,1.0792,-1.05,
2021-10-20,1.0584,-1.93,
2021-10-21,1.0648,0.6,
2021-10-24,1.0747,0.93,
2021-10-25,1.0719,-0.26,
2021-10-26,1.0697,-0.21,
2021-10-27,1.047,-2.12,
2021-10-28,1.0636,1.59,
2021-10-31,1.069,0.51,
2021-11-01,1.0872,1.7,
2021-11-02,1.0828,-0.4,
2021-11-03,1.1009,1.67,
2021-11-04,1.096,-0.45,
2021-11-07,1.085,-1.0,
2021-11-08,1.1117,2.46,
2021-11-09,1.1191,0.67,
2021-11-10,1.1392,1.8,
2021-11-11,1.1442,0.44,
2021-11-14,1.1272,-1.49,
2021-11-15,1.116,-0.99,
2021-11-16,1.1324,1.47,
2021-11-17,1.1282,-0.37,
2021-11-18,1.1366,0.74,
2021-11-21,1.1669,2.67,
2021-11-22,1.1493,-1.51,
2021-11-23,1.1476,-0.15,
2021-11-24,1.1552,0.66,
2021-11-25,1.1426,-1.09,
2021-11-28,1.1575,1.3,
2021-11-29,1.1718,1.24,
2021-11-30,1.1638,-0.68,
2021-12-01,1.1499,-1.19,
2021-12-02,1.1668,1.47,
2021-12-05,1.1368,-2.57,
2021-12-06,1.105,-2.8,
2021-12-07,1.1337,2.6,
2021-12-08,1.1384,0.41,
2021-12-09,1.1378,-0.05,
2021-12-12,1.1471,0.82,
2021-12-13,1.1423,-0.42,
2021-12-14,1.1266,-1.37,
2021-12-15,1.1288,0.2,
2021-12-16,1.0929,-3.18,
2021-12-19,1.0702,-2.08,
2021-12-20,1.0778,0.71,
2021-12-21,1.0962,1.71,
2021-12-22,1.101,0.44,
2021-12-23,1.088,-1.18,
2021-12-26,1.0796,-0.77,
2021-12-27,1.0956,1.48,
2021-12-28,1.0853,-0.94,
2021-12-29,1.1082,2.11,
2021-12-30,1.1111,0.26,
2022-01-03,1.0775,-3.02,
2022-01-04,1.031,-4.32,
2022-01-05,1.0262,-0.47,
2022-01-06,1.0019,-2.37,
2022-01-09,1.005,0.31,
2022-01-10,0.9831,-2.18,
2022-01-11,1.0099,2.73,
2022-01-12,0.9853,-2.44,
2022-01-13,1.0062,2.12,
2022-01-16,1.0197,1.34,
2022-01-17,1.0174,-0.23,
2022-01-18,1.002,-1.51,
2022-01-19,0.987,-1.5,
2022-01-20,0.9688,-1.84,
2022-01-23,0.9835,1.52,
2022-01-24,0.9596,-2.43,
2022-01-25,0.9604,0.08,
2022-01-26,0.9387,-2.26,
2022-01-27,0.9328,-0.63,
2022-02-06,0.939,0.66,
2022-02-07,0.9168,-2.36,
2022-02-08,0.9349,1.97,
2022-02-09,0.9312,-0.4,
2022-02-10,0.9059,-2.72,
2022-02-13,0.9037,-0.24,
2022-02-14,0.9302,2.93,
2022-02-15,0.9268,-0.37,
2022-02-16,0.9373,1.13,
2022-02-17,0.9278,-1.01,
2022-02-20,0.92,-0.84,
2022-02-21,0.9228,0.3,
2022-02-22,0.9694,5.05,
2022-02-23,0.9613,-0.84,
2022-02-24,0.9738,1.3,
2022-02-27,0.9784,0.47,
2022-02-28,0.9707,-0.79,
2022-03-01,0.9553,-1.59,
2022-03-02,0.933,-2.33,
2022-03-03,0.9422,0.99,
2022-03-06,0.9115,-3.26,
2022-03-07,0.9091,-0.26,
2022-03-08,0.9195,1.14,
2022-03-09,0.9263,0.74,
2022-03-10,0.9359,1.04,
2022-03-13,0.9237,-1.3,
2022-03-14,0.9009,-2.47,
2022-03-15,0.933,3.56,
2022-03-16,0.941,0.86,
2022-03-17,0.9422,0.13,
2022-03-20,0.9482,0.64,
2022-03-21,0.9249,-2.46,
2022-03-22,0.9216,-0.36,
2022-03-23,0.9058,-1.71,
2022-03-24,0.8852,-2.27,
2022-03-27,0.878,-0.81,
2022-03-28,0.8628,-1.73,
2022-03-29,0.8844,2.5,
2022-03-30,0.8656,-2.13,
2022-03-31,0.8681,0.29,
2022-04-05,0.8444,-2.73,
2022-04-06,0.8323,-1.43,
2022-04-07,0.8315,-0.1,
2022-04-10,0.7972,-4.13,
2022-04-11,0.806,1.1,
2022-04-12,0.7834,-2.8,
2022-04-13,0.7994,2.04,
2022-04-14,0.7953,-0.51,
2022-04-17,0.818,2.85,
2022-04-18,0.8017,-1.99,
2022-04-19,0.7931,-1.07,
2022-04-20,0.7813,-1.49,
2022-04-21,0.7633,-2.3,
2022-04-24,0.7132,-6.56,
2022-04-25,0.7049,-1.16,
2022-04-26,0.743,5.41,
2022-04-27,0.734,-1.21,
2022-04-28,0.7615,3.75,
2022-05-04,0.7672,0.75,
2022-05-05,0.7479,-2.52,
2022-05-08,0.7472,-0.09,
2022-05-09,0.7803,4.43,
2022-05-10,0.7988,2.37,
2022-05-11,0.8034,0.58,
2022-05-12,0.8008,-0.32,
2022-05-15,0.7896,-1.4,
2022-05-16,0.8124,2.89,
2022-05-17,0.8188,0.79,
2022-05-18,0.8306,1.44,
2022-05-19,0.8358,0.63,
2022-05-22,0.8434,0.91,
2022-05-23,0.8119,-3.73,
2022-05-24,0.8118,-0.01,
2022-05-25,0.8077,-0.51,
2022-05-26,0.8004,-0.9,
2022-05-29,0.809,1.07,
2022-05-30,0.8284,2.4,
2022-05-31,0.8304,0.24,
2022-06-01,0.856,3.08,
2022-06-05,0.8722,1.89,
2022-06-06,0.859,-1.51,
2022-06-07,0.8561,-0.34,
2022-06-08,0.8311,-2.92,
2022-06-09,0.8442,1.58,
2022-06-12,0.8368,-0.88,
2022-06-13,0.8207,-1.92,
2022-06-14,0.828,0.89,
2022-06-15,0.8505,2.72,
2022-06-16,0.8595,1.06,
