date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2025-12-30,018558,未知品种,3,1,✅高胜率区,-20.13,0.0,-1.5,1.2135
2025-12-30,020635,未知品种,3,1,✅高胜率区,-20.18,0.0,-1.48,1.6019
2025-12-30,020398,未知品种,3,2,✅高胜率区,-21.07,3.8,-2.04,1.6083
2025-12-30,021031,未知品种,3,5,✅高胜率区,-22.7,2.24,-2.02,1.7184
2025-12-30,019599,未知品种,3,1,✅高胜率区,-20.18,0.0,-1.5,1.1411
