date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2025-12-31,018558,未知品种,3,2,✅高胜率区,-21.28,0.0,-2.26,1.196
2025-12-31,020635,未知品种,3,2,✅高胜率区,-21.34,0.0,-2.24,1.5788
2025-12-30,020398,未知品种,3,2,✅高胜率区,-21.07,3.8,-2.04,1.6083
2025-12-31,021031,未知品种,3,6,✅高胜率区,-23.61,0.0,-2.41,1.6982
2025-12-31,019599,未知品种,3,2,✅高胜率区,-21.34,0.0,-2.28,1.1245
