date,net_value,equity_return,unit_money
2023-12-06,1.0,0.0,
2023-12-07,1.0013,0.13,
2023-12-10,1.0073,0.6,
2023-12-11,1.0071,-0.02,
2023-12-12,1.0025,-0.46,
2023-12-13,1.0056,0.31,
2023-12-14,0.9976,-0.8,
2023-12-17,0.9854,-1.22,
2023-12-18,0.9934,0.81,
2023-12-19,0.9818,-1.17,
2023-12-20,0.989,0.73,
2023-12-21,0.9788,-1.03,
2023-12-24,0.9716,-0.74,
2023-12-25,0.9508,-2.14,
2023-12-26,0.9588,0.84,
2023-12-27,0.9754,1.73,
2023-12-28,0.9843,0.91,
2023-12-30,0.9842,-0.01,
2024-01-01,0.97,-1.44,
2024-01-02,0.9495,-2.11,
2024-01-03,0.9374,-1.27,
2024-01-04,0.9219,-1.65,
2024-01-07,0.8952,-2.9,
2024-01-08,0.8933,-0.21,
2024-01-09,0.8831,-1.14,
2024-01-10,0.8953,1.38,
2024-01-11,0.878,-1.93,
2024-01-14,0.8811,0.35,
2024-01-15,0.8762,-0.56,
2024-01-16,0.8551,-2.41,
2024-01-17,0.8684,1.56,
2024-01-18,0.8648,-0.41,
2024-01-21,0.8346,-3.49,
2024-01-22,0.8419,0.87,
2024-01-23,0.8385,-0.4,
2024-01-24,0.858,2.33,
2024-01-25,0.832,-3.03,
2024-01-28,0.813,-2.28,
2024-01-29,0.7848,-3.47,
2024-01-30,0.7648,-2.55,
2024-01-31,0.7702,0.71,
2024-02-01,0.7435,-3.47,
2024-02-04,0.7293,-1.91,
2024-02-05,0.7763,6.44,
2024-02-06,0.7927,2.11,
2024-02-07,0.8211,3.58,
2024-02-18,0.8374,1.99,
2024-02-19,0.8333,-0.49,
2024-02-20,0.833,-0.04,
2024-02-21,0.8481,1.81,
2024-02-22,0.8511,0.35,
2024-02-25,0.8582,0.83,
2024-02-26,0.8947,4.25,
2024-02-27,0.8517,-4.81,
2024-02-28,0.8989,5.54,
2024-02-29,0.9133,1.6,
2024-03-03,0.9178,0.49,
2024-03-04,0.916,-0.2,
2024-03-05,0.9031,-1.41,
2024-03-06,0.8814,-2.4,
2024-03-07,0.9014,2.27,
2024-03-10,0.9106,1.02,
2024-03-11,0.9144,0.42,
2024-03-12,0.9155,0.12,
2024-03-13,0.9018,-1.5,
2024-03-14,0.9046,0.31,
2024-03-17,0.9296,2.76,
2024-03-18,0.9191,-1.13,
2024-03-19,0.9176,-0.16,
2024-03-20,0.9145,-0.34,
2024-03-21,0.9006,-1.52,
2024-03-24,0.8749,-2.85,
2024-03-25,0.8644,-1.2,
2024-03-26,0.8372,-3.15,
2024-03-27,0.8538,1.98,
2024-03-28,0.8557,0.22,
2024-03-31,0.8668,1.3,
2024-04-01,0.8533,-1.56,
2024-04-02,0.8455,-0.91,
2024-04-07,0.8197,-3.05,
2024-04-08,0.8271,0.9,
2024-04-09,0.8054,-2.62,
2024-04-10,0.8094,0.5,
2024-04-11,0.817,0.94,
2024-04-14,0.8182,0.15,
2024-04-15,0.7929,-3.09,
2024-04-16,0.8276,4.38,
2024-04-17,0.8193,-1.0,
2024-04-18,0.7975,-2.66,
2024-04-21,0.7999,0.3,
2024-04-22,0.7962,-0.46,
2024-04-23,0.8147,2.32,
2024-04-24,0.8143,-0.05,
2024-04-25,0.838,2.91,
2024-04-28,0.8619,2.85,
2024-04-29,0.8539,-0.93,
2024-05-05,0.8618,0.93,
2024-05-06,0.8577,-0.48,
2024-05-07,0.8458,-1.39,
2024-05-08,0.8658,2.36,
2024-05-09,0.851,-1.71,
2024-05-12,0.8437,-0.86,
2024-05-13,0.8448,0.13,
2024-05-14,0.8341,-1.27,
2024-05-15,0.833,-0.13,
2024-05-16,0.8441,1.33,
2024-05-19,0.8475,0.4,
2024-05-20,0.8379,-1.13,
2024-05-21,0.843,0.61,
2024-05-22,0.8282,-1.76,
2024-05-23,0.8067,-2.6,
2024-05-26,0.8305,2.95,
2024-05-27,0.8324,0.23,
2024-05-28,0.8285,-0.47,
2024-05-29,0.8489,2.46,
2024-05-30,0.8515,0.31,
2024-06-02,0.8606,1.07,
2024-06-03,0.857,-0.42,
2024-06-04,0.8593,0.27,
2024-06-05,0.8524,-0.8,
2024-06-06,0.8498,-0.31,
2024-06-10,0.8808,3.65,
2024-06-11,0.8783,-0.28,
2024-06-12,0.8873,1.02,
2024-06-13,0.8863,-0.11,
2024-06-16,0.9039,1.99,
2024-06-17,0.9047,0.09,
2024-06-18,0.9058,0.12,
2024-06-19,0.9088,0.33,
2024-06-20,0.9116,0.31,
2024-06-23,0.888,-2.59,
2024-06-24,0.8528,-3.96,
2024-06-25,0.8734,2.42,
2024-06-26,0.8609,-1.43,
2024-06-27,0.8655,0.53,
2024-06-29,0.8655,0.0,
2024-06-30,0.8598,-0.66,
2024-07-01,0.8451,-1.71,
2024-07-02,0.8532,0.96,
2024-07-03,0.8391,-1.65,
2024-07-04,0.841,0.23,
2024-07-07,0.8402,-0.1,
2024-07-08,0.8739,4.01,
2024-07-09,0.8755,0.18,
2024-07-10,0.8868,1.29,
2024-07-11,0.8872,0.05,
2024-07-14,0.8909,0.42,
2024-07-15,0.9167,2.9,
2024-07-16,0.9004,-1.78,
2024-07-17,0.9001,-0.03,
2024-07-18,0.9255,2.82,
2024-07-21,0.9282,0.29,
2024-07-22,0.8926,-3.84,
2024-07-23,0.8829,-1.09,
2024-07-24,0.8733,-1.09,
2024-07-25,0.8766,0.38,
2024-07-28,0.862,-1.67,
2024-07-29,0.8721,1.17,
2024-07-30,0.9019,3.42,
2024-07-31,0.905,0.34,
2024-08-01,0.8789,-2.88,
2024-08-04,0.8385,-4.6,
2024-08-05,0.8456,0.85,
2024-08-06,0.8363,-1.1,
2024-08-07,0.8375,0.14,
2024-08-08,0.8408,0.39,
2024-08-11,0.8358,-0.59,
2024-08-12,0.8429,0.85,
2024-08-13,0.8359,-0.83,
2024-08-14,0.8425,0.79,
2024-08-15,0.8387,-0.45,
2024-08-18,0.8391,0.05,
2024-08-19,0.8279,-1.33,
2024-08-20,0.8225,-0.65,
2024-08-21,0.8119,-1.29,
2024-08-22,0.8099,-0.25,
2024-08-25,0.806,-0.48,
2024-08-26,0.7927,-1.65,
2024-08-27,0.7914,-0.16,
2024-08-28,0.7994,1.01,
2024-08-29,0.8264,3.38,
2024-09-01,0.7991,-3.3,
2024-09-02,0.8031,0.5,
2024-09-03,0.7972,-0.73,
2024-09-04,0.796,-0.15,
2024-09-05,0.7849,-1.39,
2024-09-08,0.7818,-0.39,
2024-09-09,0.7879,0.78,
2024-09-10,0.7849,-0.38,
2024-09-11,0.7757,-1.17,
2024-09-12,0.769,-0.86,
2024-09-17,0.7613,-1.0,
