date,net_value,equity_return,unit_money
2021-01-24,1.0,0.0,
2021-01-28,0.9995,0.0,
2021-02-04,0.9971,0.0,
2021-02-09,1.0105,0.0,
2021-02-18,1.0116,0.0,
2021-02-25,0.9688,0.0,
2021-03-04,0.9675,0.0,
2021-03-11,0.9594,0.0,
2021-03-18,0.9523,0.0,
2021-03-23,0.9445,0.0,
2021-03-24,0.9456,0.12,
2021-03-25,0.9547,0.96,
2021-03-28,0.953,-0.18,
2021-03-29,0.956,0.31,
2021-03-30,0.95,-0.63,
2021-03-31,0.9569,0.73,
2021-04-01,0.9641,0.75,
2021-04-05,0.9627,-0.15,
2021-04-06,0.9635,0.08,
2021-04-07,0.9622,-0.13,
2021-04-08,0.9576,-0.48,
2021-04-11,0.9482,-0.98,
2021-04-12,0.9441,-0.43,
2021-04-13,0.9537,1.02,
2021-04-14,0.9523,-0.15,
2021-04-15,0.9514,-0.09,
2021-04-18,0.9623,1.15,
2021-04-19,0.9598,-0.26,
2021-04-20,0.9622,0.25,
2021-04-21,0.9634,0.12,
2021-04-22,0.9709,0.78,
2021-04-25,0.9721,0.12,
2021-04-26,0.9716,-0.05,
2021-04-27,0.982,1.07,
2021-04-28,0.9845,0.25,
2021-04-29,0.9822,-0.23,
2021-05-05,0.9811,-0.11,
2021-05-06,0.9692,-1.21,
2021-05-09,0.9698,0.06,
2021-05-10,0.9707,0.09,
2021-05-11,0.9746,0.4,
2021-05-12,0.9701,-0.46,
2021-05-13,0.9814,1.16,
2021-05-16,0.9852,0.39,
2021-05-17,0.9878,0.26,
2021-05-18,0.9881,0.03,
2021-05-19,0.9868,-0.13,
2021-05-20,0.9778,-0.91,
2021-05-23,0.9764,-0.14,
2021-05-24,0.9921,1.61,
2021-05-25,0.989,-0.31,
2021-05-26,0.9937,0.48,
2021-05-27,0.991,-0.27,
2021-05-30,0.996,0.5,
2021-05-31,0.9993,0.33,
2021-06-01,0.9929,-0.64,
2021-06-02,0.9864,-0.65,
2021-06-03,0.9923,0.6,
2021-06-06,0.9973,0.5,
2021-06-07,0.9925,-0.48,
2021-06-08,0.9963,0.38,
2021-06-09,0.9987,0.24,
2021-06-10,0.9964,-0.23,
2021-06-14,0.9939,-0.25,
2021-06-15,0.9763,-1.77,
2021-06-16,0.988,1.2,
2021-06-17,0.9935,0.56,
2021-06-20,0.9963,0.28,
2021-06-21,0.9992,0.29,
2021-06-22,1.0126,1.34,
2021-06-23,1.0064,-0.61,
2021-06-24,1.0129,0.65,
2021-06-27,1.0151,0.22,
2021-06-28,1.0099,-0.51,
2021-06-29,1.0221,1.21,
2021-06-30,1.0112,-1.07,
2021-07-01,0.9969,-1.41,
2021-07-04,1.0083,1.14,
2021-07-05,1.0058,-0.25,
