date,net_value,equity_return,unit_money
2024-05-16,1.0,0.0,
2024-05-23,0.9997,0.0,
2024-05-30,0.9995,0.0,
2024-06-06,0.9993,0.0,
2024-06-13,0.9991,0.0,
2024-06-16,0.999,-0.01,
2024-06-17,0.9995,0.05,
2024-06-18,0.9999,0.04,
2024-06-19,1.0001,0.02,
2024-06-20,0.9996,-0.05,
2024-06-23,0.987,-1.26,
2024-06-24,0.9841,-0.29,
2024-06-25,0.9973,1.34,
2024-06-26,0.9916,-0.57,
2024-06-27,0.9935,0.19,
2024-06-29,0.9934,-0.01,
2024-06-30,0.9937,0.03,
2024-07-01,0.9965,0.28,
2024-07-02,0.993,-0.35,
2024-07-03,0.9831,-1.0,
2024-07-04,0.9892,0.62,
2024-07-07,0.9783,-1.1,
2024-07-08,0.9856,0.75,
2024-07-09,0.9868,0.12,
2024-07-10,0.9998,1.32,
2024-07-11,0.9948,-0.5,
2024-07-14,0.9828,-1.21,
2024-07-15,0.9871,0.44,
2024-07-16,0.9772,-1.0,
2024-07-17,0.9743,-0.3,
2024-07-18,0.9768,0.26,
2024-07-21,0.9793,0.26,
2024-07-22,0.9624,-1.73,
2024-07-23,0.9499,-1.3,
2024-07-24,0.9482,-0.18,
2024-07-25,0.9607,1.32,
2024-07-28,0.9589,-0.19,
2024-07-29,0.9583,-0.06,
2024-07-30,0.9821,2.48,
2024-07-31,0.9801,-0.2,
2024-08-01,0.9648,-1.56,
2024-08-04,0.9415,-2.42,
2024-08-05,0.9518,1.09,
2024-08-06,0.9533,0.16,
2024-08-07,0.9497,-0.38,
2024-08-08,0.9463,-0.36,
2024-08-11,0.9426,-0.39,
2024-08-12,0.947,0.47,
2024-08-13,0.9424,-0.49,
2024-08-14,0.9495,0.75,
2024-08-15,0.9497,0.02,
2024-08-18,0.951,0.14,
2024-08-19,0.9417,-0.98,
2024-08-20,0.9418,0.01,
2024-08-21,0.9348,-0.74,
2024-08-22,0.9383,0.37,
2024-08-25,0.9382,-0.01,
2024-08-26,0.9224,-1.68,
2024-08-27,0.9247,0.25,
2024-08-28,0.9386,1.5,
2024-08-29,0.9599,2.27,
2024-09-01,0.9351,-2.58,
2024-09-02,0.9499,1.58,
2024-09-03,0.9444,-0.58,
2024-09-04,0.9521,0.82,
2024-09-05,0.933,-2.01,
2024-09-08,0.9279,-0.55,
2024-09-09,0.9373,1.01,
2024-09-10,0.9346,-0.29,
2024-09-11,0.9293,-0.57,
2024-09-12,0.9181,-1.21,
2024-09-17,0.9165,-0.17,
2024-09-18,0.9296,1.43,
2024-09-19,0.9289,-0.08,
2024-09-22,0.9306,0.18,
2024-09-23,0.9586,3.01,
2024-09-24,0.9666,0.83,
2024-09-25,0.9948,2.92,
2024-09-26,1.0428,4.83,
