date,net_value,equity_return,unit_money
2023-02-20,1.0,0.0,
2023-02-23,1.0,0.0,
2023-03-02,0.9979,0.0,
2023-03-09,0.9814,0.0,
2023-03-16,0.9715,0.0,
2023-03-23,0.9886,0.0,
2023-03-30,0.9948,0.0,
2023-04-03,0.9936,0.0,
2023-04-06,1.0044,0.0,
2023-04-13,1.0012,0.0,
2023-04-20,0.9763,0.0,
2023-04-27,0.9838,0.0,
2023-05-03,0.9827,-0.11,
2023-05-04,0.9703,-1.26,
2023-05-07,0.9721,0.19,
2023-05-08,0.9572,-1.53,
2023-05-09,0.9647,0.78,
2023-05-10,0.9666,0.2,
2023-05-11,0.9573,-0.96,
2023-05-14,0.9656,0.87,
2023-05-15,0.9614,-0.43,
2023-05-16,0.9685,0.74,
2023-05-17,0.9739,0.56,
2023-05-18,0.9819,0.82,
2023-05-21,0.9847,0.29,
2023-05-22,0.9755,-0.93,
2023-05-23,0.9758,0.03,
2023-05-24,0.9757,-0.01,
2023-05-25,0.9831,0.76,
2023-05-28,0.9812,-0.19,
2023-05-29,0.984,0.29,
2023-05-30,0.9827,-0.13,
2023-05-31,0.9865,0.39,
2023-06-01,0.9986,1.23,
2023-06-04,0.9985,-0.01,
2023-06-05,0.977,-2.15,
2023-06-06,0.9796,0.27,
2023-06-07,0.9765,-0.32,
2023-06-08,0.9816,0.52,
2023-06-11,0.9911,0.97,
2023-06-12,0.9934,0.23,
2023-06-13,0.9936,0.02,
2023-06-14,1.0006,0.7,
2023-06-15,1.0075,0.69,
2023-06-18,1.0102,0.27,
2023-06-19,1.0081,-0.21,
2023-06-20,0.9929,-1.51,
2023-06-25,0.9734,-1.96,
2023-06-26,0.9915,1.86,
2023-06-27,0.9895,-0.2,
2023-06-28,1.0001,1.07,
2023-06-29,1.0139,1.38,
2023-07-02,1.0171,0.32,
2023-07-03,1.0204,0.32,
2023-07-04,1.0105,-0.97,
2023-07-05,1.0073,-0.32,
2023-07-06,1.0009,-0.64,
2023-07-09,0.9996,-0.13,
2023-07-10,1.0071,0.75,
2023-07-11,0.9959,-1.11,
2023-07-12,1.003,0.71,
2023-07-13,1.0001,-0.29,
2023-07-16,0.9962,-0.39,
2023-07-17,0.9947,-0.15,
2023-07-18,0.9935,-0.12,
2023-07-19,0.9826,-1.1,
2023-07-20,0.9809,-0.17,
2023-07-23,0.981,0.01,
2023-07-24,0.9962,1.55,
2023-07-25,0.9882,-0.8,
2023-07-26,0.9803,-0.8,
2023-07-27,0.9883,0.82,
2023-07-30,0.9981,0.99,
2023-07-31,0.9946,-0.35,
2023-08-01,0.9923,-0.23,
2023-08-02,0.9908,-0.15,
2023-08-03,0.9945,0.37,
2023-08-06,0.9902,-0.43,
2023-08-07,0.9867,-0.35,
2023-08-08,0.979,-0.78,
2023-08-09,0.9793,0.03,
2023-08-10,0.9628,-1.68,
2023-08-13,0.9678,0.52,
2023-08-14,0.9592,-0.89,
2023-08-15,0.9481,-1.16,
2023-08-16,0.9592,1.17,
2023-08-17,0.9404,-1.96,
2023-08-20,0.9336,-0.72,
2023-08-21,0.9402,0.71,
2023-08-22,0.9222,-1.91,
2023-08-23,0.9273,0.55,
2023-08-24,0.9079,-2.09,
2023-08-27,0.9196,1.29,
2023-08-28,0.9535,3.69,
2023-08-29,0.9645,1.15,
2023-08-30,0.9584,-0.63,
2023-08-31,0.9576,-0.08,
2023-09-03,0.9678,1.07,
2023-09-04,0.966,-0.19,
2023-09-05,0.9688,0.29,
2023-09-06,0.9543,-1.5,
2023-09-07,0.9549,0.06,
2023-09-10,0.9683,1.4,
2023-09-11,0.9676,-0.07,
2023-09-12,0.9531,-1.5,
2023-09-13,0.9448,-0.87,
2023-09-14,0.9446,-0.02,
2023-09-17,0.9506,0.64,
2023-09-18,0.942,-0.9,
2023-09-19,0.9368,-0.55,
2023-09-20,0.9301,-0.72,
2023-09-21,0.9487,2.0,
2023-09-24,0.9448,-0.41,
2023-09-25,0.9433,-0.16,
2023-09-26,0.9509,0.81,
2023-09-27,0.9598,0.94,
2023-10-08,0.9541,-0.59,
2023-10-09,0.9469,-0.75,
2023-10-10,0.9515,0.49,
2023-10-11,0.9577,0.65,
2023-10-12,0.9502,-0.78,
2023-10-15,0.9426,-0.8,
2023-10-16,0.9423,-0.03,
2023-10-17,0.9259,-1.74,
2023-10-18,0.9206,-0.57,
2023-10-19,0.9124,-0.89,
2023-10-22,0.89,-2.46,
2023-10-23,0.9071,1.92,
2023-10-24,0.9205,1.48,
2023-10-25,0.9256,0.55,
2023-10-26,0.9379,1.33,
2023-10-29,0.9462,0.88,
2023-10-30,0.9379,-0.88,
2023-10-31,0.9389,0.11,
2023-11-01,0.9305,-0.89,
2023-11-02,0.9397,0.99,
2023-11-05,0.9549,1.62,
2023-11-06,0.9568,0.2,
2023-11-07,0.9581,0.14,
2023-11-08,0.9573,-0.08,
2023-11-09,0.9566,-0.07,
2023-11-12,0.9637,0.74,
2023-11-13,0.9691,0.56,
2023-11-14,0.9759,0.7,
2023-11-15,0.9706,-0.54,
2023-11-16,0.9791,0.88,
2023-11-19,0.9843,0.53,
2023-11-20,0.9792,-0.52,
2023-11-21,0.972,-0.74,
2023-11-22,0.9833,1.16,
2023-11-23,0.9749,-0.85,
2023-11-26,0.975,0.01,
2023-11-27,0.9847,0.99,
2023-11-28,0.9793,-0.55,
2023-11-29,0.9731,-0.63,
2023-11-30,0.9797,0.68,
2023-12-03,0.9779,-0.18,
2023-12-04,0.9625,-1.57,
2023-12-05,0.969,0.68,
2023-12-06,0.9698,0.08,
2023-12-07,0.9591,-1.1,
2023-12-10,0.9685,0.98,
2023-12-11,0.9726,0.42,
2023-12-12,0.9694,-0.33,
2023-12-13,0.9706,0.12,
2023-12-14,0.965,-0.58,
2023-12-17,0.9521,-1.34,
2023-12-18,0.9528,0.07,
2023-12-19,0.9433,-1.0,
2023-12-20,0.949,0.6,
2023-12-21,0.938,-1.16,
2023-12-24,0.9348,-0.34,
2023-12-25,0.9231,-1.25,
2023-12-26,0.9305,0.8,
2023-12-27,0.9463,1.7,
2023-12-28,0.9599,1.44,
2023-12-30,0.9598,-0.01,
2024-01-01,0.9658,0.63,
2024-01-02,0.9644,-0.14,
2024-01-03,0.9614,-0.31,
2024-01-04,0.9485,-1.34,
2024-01-07,0.9306,-1.89,
2024-01-08,0.9364,0.62,
2024-01-09,0.9317,-0.5,
2024-01-10,0.9439,1.31,
2024-01-11,0.9402,-0.39,
2024-01-14,0.9396,-0.06,
2024-01-15,0.9369,-0.29,
2024-01-16,0.9182,-2.0,
2024-01-17,0.9057,-1.36,
2024-01-18,0.8953,-1.15,
