date,net_value,equity_return,unit_money
2023-10-30,1.0,0.0,
2023-11-02,0.997,0.0,
2023-11-05,1.0129,1.59,
2023-11-06,1.0052,-0.76,
2023-11-07,1.0038,-0.14,
2023-11-08,0.9925,-1.13,
2023-11-09,0.9819,-1.07,
2023-11-12,0.9781,-0.39,
2023-11-13,0.9745,-0.37,
2023-11-14,0.9896,1.55,
2023-11-15,0.9626,-2.73,
2023-11-16,0.9722,1.0,
2023-11-19,0.9767,0.46,
2023-11-20,0.9724,-0.44,
2023-11-21,0.9588,-1.4,
2023-11-22,0.9735,1.53,
2023-11-23,0.9587,-1.52,
2023-11-26,0.9627,0.42,
2023-11-27,0.976,1.38,
2023-11-28,0.9522,-2.44,
2023-11-29,0.958,0.61,
2023-11-30,0.9521,-0.62,
2023-12-03,0.904,-5.05,
2023-12-04,0.894,-1.11,
2023-12-05,0.893,-0.11,
2023-12-06,0.8817,-1.27,
2023-12-07,0.8742,-0.85,
2023-12-10,0.8694,-0.55,
2023-12-11,0.876,0.76,
2023-12-12,0.8754,-0.07,
2023-12-13,0.8926,1.96,
2023-12-14,0.8971,0.5,
2023-12-17,0.8773,-2.21,
2023-12-18,0.868,-1.06,
2023-12-19,0.8647,-0.38,
2023-12-20,0.8499,-1.71,
2023-12-21,0.8368,-1.54,
2023-12-24,0.8365,-0.04,
2023-12-25,0.8366,0.01,
2023-12-26,0.8595,2.74,
2023-12-27,0.8841,2.86,
2023-12-28,0.8941,1.13,
2023-12-30,0.8941,0.0,
2024-01-01,0.8725,-2.42,
2024-01-02,0.8661,-0.73,
2024-01-03,0.8731,0.81,
2024-01-04,0.8423,-3.53,
2024-01-07,0.8258,-1.96,
2024-01-08,0.8391,1.61,
2024-01-09,0.861,2.61,
2024-01-10,0.8595,-0.17,
2024-01-11,0.8439,-1.82,
2024-01-14,0.8476,0.44,
2024-01-15,0.8352,-1.46,
2024-01-16,0.7993,-4.3,
2024-01-17,0.811,1.46,
2024-01-18,0.7789,-3.96,
2024-01-21,0.7498,-3.74,
2024-01-22,0.7673,2.33,
2024-01-23,0.7806,1.73,
