date,net_value,equity_return,unit_money
2023-08-21,1.0,0.0,
2023-08-24,0.9991,0.0,
2023-08-27,0.9932,-0.59,
2023-08-28,0.9995,0.63,
2023-08-29,1.0017,0.22,
2023-08-30,1.0,-0.17,
2023-08-31,1.0036,0.36,
2023-09-03,1.0086,0.5,
2023-09-04,1.006,-0.26,
2023-09-05,1.0073,0.13,
2023-09-06,0.9995,-0.77,
2023-09-07,0.9995,0.0,
2023-09-10,0.9988,-0.07,
2023-09-11,0.9971,-0.17,
2023-09-12,0.9935,-0.36,
2023-09-13,0.9906,-0.29,
2023-09-14,0.9899,-0.07,
2023-09-17,0.9931,0.32,
2023-09-18,0.9861,-0.7,
2023-09-19,0.9842,-0.19,
2023-09-20,0.9802,-0.41,
2023-09-21,0.9858,0.57,
2023-09-24,0.9854,-0.04,
2023-09-25,0.986,0.06,
2023-09-26,0.9867,0.07,
2023-09-27,0.9895,0.28,
2023-10-08,0.988,-0.15,
2023-10-09,0.9846,-0.34,
2023-10-10,0.9865,0.19,
2023-10-11,0.9973,1.09,
2023-10-12,0.9918,-0.55,
2023-10-15,0.9832,-0.87,
2023-10-16,0.9832,0.0,
2023-10-17,0.9765,-0.68,
2023-10-18,0.9739,-0.27,
2023-10-19,0.9705,-0.35,
2023-10-22,0.9621,-0.87,
2023-10-23,0.9677,0.58,
2023-10-24,0.967,-0.07,
2023-10-25,0.9682,0.12,
2023-10-26,0.9766,0.87,
2023-10-29,0.9829,0.65,
2023-10-30,0.9798,-0.32,
2023-10-31,0.9802,0.04,
2023-11-01,0.971,-0.94,
2023-11-02,0.9855,1.49,
2023-11-05,1.0068,2.16,
2023-11-06,1.0089,0.21,
2023-11-07,1.0149,0.59,
2023-11-08,1.0104,-0.44,
2023-11-09,1.0041,-0.62,
2023-11-12,1.0122,0.81,
2023-11-13,1.0141,0.19,
2023-11-14,1.0175,0.34,
2023-11-15,1.0072,-1.01,
2023-11-16,1.013,0.58,
2023-11-19,1.022,0.89,
2023-11-20,1.0184,-0.35,
2023-11-21,1.0045,-1.36,
2023-11-22,1.0098,0.53,
2023-11-23,1.0014,-0.83,
2023-11-26,1.0022,0.08,
2023-11-27,1.0051,0.29,
2023-11-28,1.0046,-0.05,
2023-11-29,0.9989,-0.57,
2023-11-30,0.9984,-0.05,
2023-12-03,0.9943,-0.41,
2023-12-04,0.9791,-1.53,
2023-12-05,0.9808,0.17,
2023-12-06,0.9822,0.14,
2023-12-07,0.9838,0.16,
2023-12-10,1.0003,1.68,
2023-12-11,1.0021,0.18,
2023-12-12,0.991,-1.11,
2023-12-13,0.9862,-0.48,
2023-12-14,0.9773,-0.9,
2023-12-17,0.9712,-0.62,
2023-12-18,0.9813,1.04,
