基金代码,日期,最新净值,最大回撤,最大连续下跌,近一周连跌,RSI,当日跌幅,信号,未来1日收益,未来3日收益,未来5日收益,未来10日收益,未来20日收益
006863,2023-06-01,1.0,0.1146452510433793,6,4,50.59,-0.0003,无信号,0.026426683808299514,0.027069495036068886,0.04078280122848379,0.0674237554460396,0.04842511249196492
006863,2023-06-02,1.0,0.09944040650929445,5,3,50.59,-0.0003,无信号,-0.0014536896026583225,0.011075730305966905,0.019867091236328356,0.022359130555170977,0.01308320642392352
006863,2023-06-05,1.0,0.09472391051338425,4,2,50.59,-0.0003,无信号,0.0006262612205134653,0.013986500591468935,0.025746294621111908,0.018509498295177756,0.013499408531069419
006863,2023-06-06,1.0,0.07954769574649925,3,1,50.59,-0.0003,无信号,0.01254766031195841,0.021351819757365796,0.024402079722703723,0.004436741767764425,0.009636048526863101
006863,2023-06-13,1.0,0.07272004768527725,7,0,50.59,-0.0003,无信号,0.01390679058408518,0.0018994640797775834,-0.017095176717997346,-0.012210840512855313,0.0029170341225154134
006863,2023-08-29,1.0,0.08618878823683877,3,0,50.59,-0.0003,无信号,-0.01541744098010873,0.004817950306283911,-0.0028907701837703774,-0.007020441874870938,-0.0039231881065455556
006863,2023-09-13,1.0,0.08402421371233067,9,0,50.59,-0.0003,无信号,0.0043668122270742165,0.0,-0.01802176474665559,0.00166354751507587,-0.03715256117002848
006863,2023-09-14,1.0,0.07856764628011652,8,0,50.59,-0.0003,无信号,0.013557672251964175,-0.008482235973023701,0.0002085795731072718,0.0006952652436905457,-0.0476951957171661
006863,2023-09-15,1.0,0.06426026752705527,7,3,50.59,-0.0003,无信号,-0.004347826086956503,-0.02229123533471359,-0.007177363699102805,-0.014837819185645324,-0.03954451345755702
006863,2023-09-18,1.0,0.06059788109858972,6,2,50.59,-0.0003,无信号,-0.021745095349156304,-0.01317053093702832,-0.017903690492522988,-0.014473864727671764,-0.035190012347372686
006863,2023-09-19,1.0,0.06028081544484957,5,1,50.59,-0.0003,无信号,-0.01802176474665559,-0.0028418936715879895,0.0031191515907672755,0.008664309974353612,-0.025923615443266167
006863,2023-10-30,1.0,0.06043352997667723,3,0,50.59,-0.0003,无信号,-0.0020172135556751703,-0.005043033889187777,0.010825712748789674,-0.004034427111350191,0.014792899408284037
006863,2023-11-06,1.0,0.06043352997667723,3,2,50.59,-0.0003,无信号,-0.005028117763810818,-0.020906384386371202,-0.020046311610982463,-0.004300363876943548,-0.05828647039364874
006863,2023-12-19,1.0,0.09931801628815462,3,0,50.59,-0.0003,无信号,-0.0022053958685584896,-0.005734029258251877,-0.007204293170624149,0.009924281408512713,-0.06799970594721755
006863,2024-01-08,1.0,0.1327855817651737,5,4,50.59,-0.0003,无信号,0.0025213936430318463,0.009168704156479225,0.001298899755501249,-0.08863080684596568,-0.15976466992665042
006863,2024-01-09,1.0,0.1270010672358592,4,3,50.59,-0.0003,无信号,0.011580952380952459,0.004723809523809511,-0.03405714285714283,-0.07954285714285718,-0.13996190476190473
006863,2024-01-10,1.0,0.12107984688738171,3,2,50.59,-0.0003,无信号,0.006630592180473995,-0.0012194192515814692,-0.03475344867007094,-0.05472143891471693,-0.12125600182912889
006863,2024-01-24,1.0,0.14131140445790966,4,2,50.59,-0.0003,无信号,0.01316116215545073,-0.04337389288966145,-0.07896697293270419,-0.045608807217945475,0.020197003559307987
006863,2024-01-25,1.0,0.14131140445790966,3,1,50.59,-0.0003,第三优先级 观察池,-0.037007175683302466,-0.10271708457631215,-0.13520922357494153,-0.06716117068451176,0.0015318874465855138
006863,2024-02-20,1.0,0.2509557815768593,4,0,50.59,-0.0003,无信号,0.02881573321932455,0.04403591278324079,0.023343309106455837,0.0566908935442497,0.08071825566481405
006863,2024-02-21,1.0,0.24414034066094042,3,0,50.59,-0.0003,无信号,0.013958542293547442,0.03786359077231705,0.021063189568706214,0.013122701437646312,0.05499832831828827
006863,2024-02-29,1.0,0.21789560894780455,7,0,50.59,-0.0003,无信号,0.016863130320890596,0.011624099541584798,0.004092992796332591,0.02685003274394232,0.01375245579567774
006863,2024-03-01,1.0,0.21380981223500908,6,0,50.59,-0.0003,无信号,-0.005679513184584093,-0.016551724137931014,0.01833671399594335,0.027018255578093394,0.014523326572008137
006863,2024-03-04,1.0,0.21255782209752028,5,1,50.59,-0.0003,第三优先级 观察池,-0.0051521494123329264,-0.012558364192561632,0.018596039285139365,0.010787312832072193,-0.0001610046691353872
006863,2024-03-05,1.0,0.20763067531476537,4,0,50.59,-0.0003,无信号,-0.01093431252549986,0.024153406772745876,0.03337413300693589,0.03133414932680537,0.0111791105671155
006863,2024-03-06,1.0,0.18094336646158704,3,0,50.59,-0.0003,无信号,-0.007444570318821894,0.02387117656578741,0.009953066839294367,0.021362680045314757,-0.014160867454280685
006863,2024-03-14,1.0,0.1627831976134806,7,0,50.59,-0.0003,无信号,0.014181555965066941,0.012659242047912857,-0.008412787436904058,-0.007771813155997149,-0.06473840237160483
006863,2024-03-15,1.0,0.15163398692810456,6,0,50.59,-0.0003,无信号,0.0009566326530612961,0.006218112244897983,-0.0252710459183674,-0.0031887755102040847,-0.04902742346938767
006863,2024-03-18,1.0,0.13060951105157395,5,0,50.59,-0.0003,无信号,-0.0015010270184863427,-0.022278401011218203,-0.039105703902670326,-0.01880233844209199,-0.05624901248222462
006863,2024-03-19,1.0,0.10149692826858178,4,1,50.59,-0.0003,第三优先级 观察池,0.005256451099076091,-0.026202612296909962,-0.03655622809812046,-0.013061484549219472,-0.04945842625039825
006863,2024-03-20,1.0,0.0669422230209363,3,0,50.59,-0.0003,无信号,-0.020808608275971193,-0.03766120737400117,-0.02761294406203017,-0.03607880370282466,-0.04739298995173674
006863,2024-05-07,1.0,0.0764300973178258,5,0,50.59,-0.0003,无信号,0.012494354960108346,0.009784735812132997,0.0066235134728284805,-0.006472979075718757,-0.02724672587686287
006863,2024-05-08,1.0,0.07518618285533195,4,1,50.59,-0.0003,无信号,0.023767806810390885,0.026510246057743537,0.024148701150300954,-0.01249333434905155,-0.03062390492877277
006863,2024-05-09,1.0,0.06645873320537424,3,0,50.59,-0.0003,无信号,-0.002676181980374701,-0.005798394290811797,-0.0007433838834373253,-0.04504906333630686,-0.04869164436515008
006863,2024-05-17,1.0,0.06645873320537424,3,0,50.59,-0.0003,无信号,-0.012721321231959615,-0.035634578187769717,-0.03593215295342955,-0.04895104895104901,-0.05713435500669541
006863,2024-06-30,1.0,0.10769572624250053,4,0,50.59,-0.0003,无信号,-0.014486754966887477,-0.038990066225165494,-0.05844370860927152,-0.043625827814569515,-0.06862582781456952
006863,2024-07-01,1.0,0.0922311807701001,3,1,50.59,-0.0003,无信号,-0.02733955562897508,-0.02940447674898825,-0.04501528041628827,-0.0481539605187082,-0.07805401833649957
006863,2024-07-05,1.0,0.1058307016868212,3,3,50.59,-0.0003,无信号,-0.01608373755425082,0.0028082716364563514,-0.016849629818738863,-0.0023827759339631826,-0.06152667858054636
006863,2024-07-22,1.0,0.11740513695972685,6,0,50.59,-0.0003,无信号,-0.03958031220677301,-0.02362876396826737,-0.047854644715516356,-0.042224686513690934,-0.08026955557451153
006863,2024-07-23,1.0,0.11715773925211852,5,0,50.59,-0.0003,无信号,-0.02095808383233537,-0.009246213455442017,0.0058999647763298265,-0.008717858400845387,-0.051426558647411066
006863,2024-07-24,1.0,0.11583163185173564,4,1,50.59,-0.0003,第三优先级 观察池,0.016608935074163035,-0.008615329958255459,0.005240252242650339,-0.006483701927346889,-0.05107025490718527
006863,2024-07-25,1.0,0.12373896595208074,3,0,50.59,-0.0003,无信号,0.011962583198417063,0.027432991545242126,0.0068357618276668934,0.0017988846914912772,-0.042993344126641346
006863,2024-08-09,1.0,0.08912199553977046,3,0,50.59,-0.0003,无信号,0.003232178128928037,-0.019213503321960736,-0.02073980966062121,-0.058717902675525145,-0.08906446399712692
006863,2024-08-30,1.0,0.10756632261366535,3,1,50.59,-0.0003,第三优先级 观察池,-0.023419203747072518,-0.02866510538641683,-0.049555035128805575,-0.06463700234192023,0.14388758782201425
006863,2024-09-10,1.0,0.1140681082027489,3,4,50.59,-0.0003,无信号,-0.00928853754940719,-0.013339920948616558,-0.00019762845849800195,0.14476284584980245,0.21531620553359682
006863,2024-09-25,1.0,0.10640773223554671,3,2,50.59,-0.0003,无信号,0.10564993319335753,0.2412674174460774,0.18810841763695343,0.14277533880511542,0.17617866004962765
006863,2024-10-08,1.0,0.08453286879985326,6,0,50.59,-0.0003,无信号,-0.04282638782100576,-0.04813163155466707,-0.06973704444102723,-0.03798246962940173,-0.02383515300630472
006863,2024-10-09,1.0,0.0739194954553886,5,0,50.59,-0.0003,无信号,-0.00941773810498736,-0.011219392351158828,-0.019408729833756494,0.002129227745475338,0.061583817869134326
006863,2024-10-10,1.0,0.07305978462681015,4,0,50.59,-0.0003,无信号,-0.0055426138645673605,-0.028114708008675333,-0.01204916057514652,0.002891798538035222,0.022652421881275607
006863,2024-10-11,1.0,0.06996770721205595,3,0,50.59,-0.0003,无信号,-0.001818783068783052,-0.010085978835978827,0.026785714285714274,0.04290674603174608,0.05456349206349211
006863,2024-10-23,1.0,0.07934799323389202,5,0,50.59,-0.0003,无信号,-0.00215792838874692,-0.006553708439897686,-0.01502557544757045,0.03604539641943727,-0.03996163682864454
006863,2024-10-24,1.0,0.07934799323389202,4,0,50.59,-0.0003,无信号,0.030889924000980677,0.011685870719947682,0.007027866307101366,0.04036937157800105,-0.0551605785731798
006863,2024-10-25,1.0,0.07934799323389202,3,0,50.59,-0.0003,无信号,-0.004405286343612205,-0.012895474569483383,-0.006327593111734095,0.02170604725670815,-0.07240688826591914
006863,2024-10-31,1.0,0.07934799323389202,3,0,50.59,-0.0003,无信号,0.00665368386887373,0.030185004868549272,0.033024991885751344,-0.01801363193768257,-0.031564427134047335
006863,2024-12-06,1.0,0.10807683406618847,4,0,50.59,-0.0003,无信号,0.009823820735568726,0.023219939920435136,-0.026873426970853216,-0.036697247706421944,-0.08029552650807825
006863,2024-12-09,1.0,0.10807683406618847,3,1,50.59,-0.0003,第三优先级 观察池,0.00272435897435903,-0.017147435897435965,-0.04927884615384606,-0.041185897435897345,-0.10240384615384608
006863,2024-12-20,1.0,0.09360301034807163,5,1,50.59,-0.0003,无信号,0.0065612382234185975,0.0037012113055181354,0.0020188425302826024,-0.047106325706594926,-0.030534993270524897
006863,2024-12-23,1.0,0.08701831964624138,4,0,50.59,-0.0003,无信号,0.005225453013063618,0.006152549515381257,-0.004972608512431535,-0.055878634639696605,-0.034892541087231436
006863,2024-12-24,1.0,0.07879850211138571,3,3,50.59,-0.0003,无信号,-0.002841383921109869,-0.004512786227645053,-0.03493230820658537,-0.0577469496907907,-0.04955707838876828
006863,2025-01-23,1.0,0.121875743870507,3,0,50.59,-0.0003,无信号,0.01995955332805763,0.03921568627450978,0.06946276268354871,0.10331486854831613,0.12063659544535302
006863,2025-02-06,1.0,0.07605610285523456,3,0,50.59,-0.0003,无信号,0.029105677299263888,0.028259582028936543,0.05347322108469426,0.10440815635840592,0.1140536424401388
006863,2025-02-17,1.0,0.0729602948567599,7,0,50.59,-0.0003,无信号,0.007810009563277041,0.040245457443417273,0.025422378068218076,0.019684411858463632,0.08415683774306675
006863,2025-02-18,1.0,0.07093687038280727,6,1,50.59,-0.0003,无信号,0.02005454837157078,0.03778276913203926,0.05623295363388421,0.036820150810203796,0.09666292315097069
006863,2025-02-19,1.0,0.06259529053023892,5,0,50.59,-0.0003,无信号,0.032184089830776495,0.017475881701723872,0.03811481891507198,0.0416732563656492,0.07947176972955879
006863,2025-05-16,1.0,0.13718958207147186,3,1,50.59,-0.0003,第三优先级 观察池,0.010197040558153868,0.00713026144291964,0.0025300927700682976,0.02353752970942264,-0.0005366863451659303
006863,2025-09-08,1.0,0.08337607568245277,3,0,50.59,-0.0003,无信号,0.0053954701766867575,0.05685995493893031,0.08982568480967625,0.1427131507174196,0.06160322542392972
010812,2021-03-16,2.3,0.24350547730829422,3,0,13.67,0.0225,无信号,0.02813504823151119,0.002411575562701056,-0.018890675241157617,0.037781350482315054,0.03496784565916406
010812,2021-03-30,2.3,0.24350547730829422,5,0,13.67,0.0225,无信号,0.015702795863653744,0.019532746074300923,0.008042895442359213,-0.013787820758330153,0.07430103408655685
010812,2021-03-31,2.3,0.22057400838439217,4,0,13.67,0.0225,无信号,0.03563129357087533,0.014329976762199988,0.009295120061967475,-0.0030983733539891585,0.09140201394268017
010812,2021-04-01,2.3,0.21116187989556143,3,0,13.67,0.0225,无信号,0.0037707390648566313,-0.00754147812971343,-0.04110105580693815,-0.0037707390648567987,0.04185520361990941
010812,2021-09-01,2.3,0.09604190919674042,4,0,13.67,0.0225,无信号,-0.02617230098146131,-0.0016357688113413924,-0.010359869138495162,-0.03435114503816803,-0.12377317339149405
010812,2021-09-02,2.3,0.08404600412857569,3,0,13.67,0.0225,无信号,-0.048228084199307235,-0.03836930455635495,-0.012789768185451649,-0.05941913136157748,-0.1641353583799627
010812,2021-11-04,2.3,0.16145415664260895,8,3,13.67,0.0225,无信号,0.01923646049126959,0.013021604024859438,0.018348623853210958,0.010654039656703177,0.027818881325836004
010812,2021-11-05,2.3,0.11434217955957081,7,2,13.67,0.0225,无信号,0.037668161434977546,0.025112107623318274,-0.0011958146487294479,0.04484304932735423,0.02152466367712993
010812,2021-11-08,2.3,0.11133144475920674,6,1,13.67,0.0225,第二优先级 技术建仓,-0.006097560975609729,-0.0008710801393728554,-0.047328687572589956,0.008710801393728295,-0.026422764227642205
010812,2021-11-09,2.3,0.10753911806543388,5,0,13.67,0.0225,无信号,-0.012100259291270602,-0.03745318352059922,-0.030538749639873197,-0.009507346585998248,-0.0158455776433305
010812,2021-11-10,2.3,0.09019721577726217,4,1,13.67,0.0225,无信号,0.005258545135845689,-0.041484078293894215,-0.011101373064563323,-0.0020449897750511588,-0.004966403739409846
010812,2021-11-11,2.3,0.08542274052478138,3,0,13.67,0.0225,无信号,-0.02566345873432477,-0.018664333624963433,-0.004082822980460715,0.0061242344706912664,0.01020705745115198
010812,2021-12-31,2.3,0.09943019943019937,3,0,13.67,0.0225,无信号,-0.05208964264082379,-0.07419745608721989,-0.08509993943064813,-0.06087219866747428,-0.1220472440944882
010812,2022-01-24,2.3,0.14002869440459112,7,3,13.67,0.0225,无信号,-0.006221349050425568,-0.02619515389652902,-0.050753110674525155,-0.03536345776031423,0.012770137524558006
010812,2022-01-25,2.3,0.13205907906168549,6,2,13.67,0.0225,无信号,-0.0049916805324458175,-0.00831946755407651,-0.01963394342762054,-0.016971713810316046,0.02229617304492518
010812,2022-01-26,2.3,0.12137203166226918,5,1,13.67,0.0225,第二优先级 技术建仓,-0.020098846787479387,-0.04481054365733118,-0.04579901153212528,-0.0039538714991762805,-0.005271828665568373
010812,2022-01-27,2.3,0.12265258215962432,4,0,13.67,0.0225,无信号,-0.0033444816053512477,-0.014715719063545163,-0.046822742474916426,0.006688963210702198,-0.001672240802675698
010812,2022-01-28,2.3,0.10984735109248728,3,1,13.67,0.0225,第二优先级 技术建仓,-0.0252185608607936,-0.026227303295225383,-0.033960995292535295,0.007397444519166038,-0.029253530598520573
010812,2022-02-18,2.3,0.13688673531193216,4,0,13.67,0.0225,无信号,-0.005980066445182656,0.0029900332225914756,0.032558139534883825,-0.04086378737541521,-0.03222591362126245
010812,2022-02-21,2.3,0.11353032659409014,3,0,13.67,0.0225,无信号,0.02169559412550065,0.02403204272363153,0.03237650200267022,-0.060080106809078826,-0.035046728971962614
010812,2022-03-04,2.3,0.08212560386473426,4,4,13.67,0.0225,无信号,-0.05661641541038528,-0.030150753768844175,-0.05829145728643214,-0.0241206030150754,-0.0767169179229481
010812,2022-03-07,2.3,0.08094163173169942,3,4,13.67,0.0225,无信号,-0.022514721163837875,0.0020782819535849614,-0.04364392102528573,0.0013855213023900254,-0.05784551437478345
010812,2022-03-30,2.3,0.11164736164736164,3,3,13.67,0.0225,无信号,-0.012613875262789079,-0.0469516468114926,-0.09285213735108623,-0.08549404344779264,-0.10791871058163989
010812,2022-04-12,2.3,0.16698841698841702,6,3,13.67,0.0225,无信号,-0.009923664122137498,-0.003816793893129859,-0.029007633587786283,-0.0736641221374046,-0.016793893129771007
010812,2022-04-13,2.3,0.16359521500161647,5,2,13.67,0.0225,无信号,-0.0007730962504832716,0.003092385001932743,-0.03942790877464256,-0.053343641283339904,0.017781213761113187
010812,2022-04-14,2.3,0.15787760416666663,4,1,13.67,0.0225,第二优先级 技术建仓,0.006168080185042411,-0.01927525057825745,-0.0481881264456438,-0.022359290670778655,0.01927525057825762
010812,2022-04-15,2.3,0.14375621066578342,3,0,13.67,0.0225,无信号,0.003868471953578426,-0.0386847195357834,-0.09632495164410063,-0.015087040618955569,0.035203094777562935
010812,2022-04-22,2.3,0.15300171526586626,3,4,13.67,0.0225,无信号,-0.06642365330093143,-0.008100445524503855,0.031186715269339797,0.049412717699473606,0.07492912110166061
010812,2022-05-10,2.3,0.20407458563535905,4,0,13.67,0.0225,无信号,0.01727522575579114,0.011385944248135027,0.03808402041617588,0.03769140164899868,0.10011778563015307
010812,2022-05-11,2.3,0.19714385231626605,3,1,13.67,0.0225,第二优先级 技术建仓,-0.0019164430816404345,0.00919892679187429,0.025680337293982433,0.01724798773476425,0.09582215408202377
010812,2022-05-19,2.3,0.1820440028388928,4,1,13.67,0.0225,第二优先级 技术建仓,0.00934230194319877,-0.012331838565022556,-0.008221225710015037,0.05455904334828098,0.09379671150971594
010812,2022-05-20,2.3,0.16364296081277202,3,0,13.67,0.0225,无信号,-0.024787273399925907,-0.018128005919348846,-0.009988901220865591,0.04513503514613405,0.07251202367739555
010812,2022-06-01,2.3,0.11685823754789262,6,0,13.67,0.0225,无信号,0.04673590504451034,0.0545252225519287,0.06045994065281892,0.0775222551928782,0.13241839762611265
010812,2022-06-02,2.3,0.11175337186897881,5,0,13.67,0.0225,无信号,0.03441962651043585,0.025997803002563227,0.04979860856829005,0.07176858293665331,0.12962284877334312
010812,2022-06-06,2.3,0.0939465408805031,4,0,13.67,0.0225,无信号,0.0074415308291991165,0.013111268603827044,0.011339475549255856,0.027285613040396867,0.08681785967399011
010812,2022-06-07,2.3,0.07243460764587514,3,1,13.67,0.0225,无信号,-0.008141592920354029,0.014867256637168076,0.005309734513274223,0.025840707964601754,0.07999999999999999
010812,2022-09-09,2.3,0.08526645768025072,3,0,13.67,0.0225,无信号,-0.005974112180550877,-0.051443743776966415,-0.03783604381015595,-0.0414868901427149,-0.062396282774643125
010812,2022-10-11,2.3,0.1485893416927899,3,0,13.67,0.0225,无信号,0.017575979494690606,0.03588429146832674,0.02709630172098143,0.006957158549981739,0.029659465397290356
010812,2022-10-17,2.3,0.1138662316476345,3,0,13.67,0.0225,无信号,-0.008483563096500538,-0.023329798515376556,-0.03216684340756457,-0.04418522446094026,-0.006009190526687998
