date,net_value,equity_return,unit_money
2023-03-01,1.1143,0.0,
2023-03-02,1.1158,0.13,
2023-03-05,1.1255,0.87,
2023-03-06,1.101,-2.18,
2023-03-07,1.1071,0.55,
2023-03-08,1.111,0.35,
2023-03-09,1.1049,-0.55,
2023-03-12,1.1207,1.43,
2023-03-13,1.1185,-0.2,
2023-03-14,1.1072,-1.01,
2023-03-15,1.0938,-1.21,
2023-03-16,1.1085,1.34,
2023-03-19,1.109,0.05,
2023-03-20,1.1157,0.6,
2023-03-21,1.1243,0.77,
2023-03-22,1.1424,1.61,
2023-03-23,1.148,0.49,
2023-03-26,1.1504,0.21,
2023-03-27,1.1321,-1.59,
2023-03-28,1.1408,0.77,
2023-03-29,1.1434,0.23,
2023-03-30,1.1605,1.5,
2023-04-02,1.191,2.63,
2023-04-03,1.1859,-0.43,
2023-04-05,1.1928,0.58,
2023-04-06,1.2104,1.48,
2023-04-09,1.173,-3.09,
2023-04-10,1.1783,0.45,
2023-04-11,1.1987,1.73,
2023-04-12,1.1669,-2.65,
2023-04-13,1.1824,1.33,
2023-04-16,1.1871,0.4,
2023-04-17,1.1888,0.14,
2023-04-18,1.1924,0.3,
2023-04-19,1.2063,1.17,
2023-04-20,1.1524,-4.47,
2023-04-23,1.1339,-1.61,
2023-04-24,1.1165,-1.53,
2023-04-25,1.0973,-1.72,
2023-04-26,1.0997,0.22,
2023-04-27,1.1066,0.63,
2023-05-03,1.0912,-1.39,
2023-05-04,1.0853,-0.54,
2023-05-07,1.1035,1.68,
2023-05-08,1.0894,-1.28,
2023-05-09,1.0799,-0.87,
2023-05-10,1.0718,-0.75,
2023-05-11,1.0622,-0.9,
2023-05-14,1.0726,0.98,
2023-05-15,1.0644,-0.76,
2023-05-16,1.0763,1.12,
2023-05-17,1.0948,1.72,
2023-05-18,1.1013,0.59,
2023-05-21,1.0916,-0.88,
2023-05-22,1.0744,-1.58,
2023-05-23,1.0725,-0.18,
2023-05-24,1.082,0.89,
2023-05-25,1.0983,1.51,
2023-05-28,1.1014,0.28,
2023-05-29,1.1187,1.57,
2023-05-30,1.13,1.01,
2023-05-31,1.1346,0.41,
2023-06-01,1.1352,0.05,
2023-06-04,1.1396,0.39,
2023-06-05,1.1157,-2.1,
2023-06-06,1.1213,0.5,
2023-06-07,1.1135,-0.7,
2023-06-08,1.1314,1.61,
2023-06-11,1.1328,0.12,
2023-06-12,1.153,1.78,
2023-06-13,1.1628,0.85,
