date,net_value,equity_return,unit_money
2021-06-23,1.0,0.0,
2021-06-24,0.9999,-0.01,
2021-06-29,0.9984,0.0,
2021-06-30,0.9973,-0.11,
2021-07-01,0.9976,0.03,
2021-07-04,0.9949,-0.27,
2021-07-05,0.9956,0.07,
2021-07-06,0.9958,0.02,
2021-07-07,0.9859,-0.99,
2021-07-08,0.9875,0.16,
2021-07-11,0.996,0.86,
2021-07-12,1.004,0.8,
2021-07-13,0.9997,-0.43,
2021-07-14,0.9882,-1.15,
2021-07-15,0.9989,1.08,
2021-07-18,0.9912,-0.77,
2021-07-19,0.989,-0.22,
2021-07-20,0.9913,0.23,
2021-07-21,0.991,-0.03,
2021-07-22,0.9712,-2.0,
2021-07-25,0.9287,-4.38,
2021-07-26,0.907,-2.34,
2021-07-27,0.89,-1.87,
2021-07-28,0.9045,1.63,
2021-07-29,0.9077,0.35,
2021-08-01,0.9209,1.45,
2021-08-02,0.9043,-1.8,
2021-08-03,0.9044,0.01,
2021-08-04,0.8866,-1.97,
2021-08-05,0.8792,-0.83,
2021-08-08,0.891,1.34,
2021-08-09,0.8949,0.44,
2021-08-10,0.8936,-0.15,
2021-08-11,0.895,0.16,
2021-08-12,0.8881,-0.77,
2021-08-15,0.8878,-0.03,
2021-08-16,0.8733,-1.63,
2021-08-17,0.8808,0.86,
2021-08-18,0.885,0.48,
2021-08-19,0.8701,-1.68,
2021-08-22,0.8828,1.46,
2021-08-23,0.8792,-0.41,
2021-08-24,0.8956,1.87,
2021-08-25,0.8841,-1.28,
2021-08-26,0.8796,-0.51,
2021-08-29,0.8795,-0.01,
2021-08-30,0.8701,-1.07,
2021-08-31,0.9107,4.67,
2021-09-01,0.9135,0.31,
2021-09-02,0.9185,0.55,
2021-09-05,0.9295,1.2,
2021-09-06,0.9542,2.66,
2021-09-07,1.0122,6.08,
2021-09-08,0.9855,-2.64,
2021-09-09,0.9783,-0.73,
2021-09-12,1.0054,2.77,
2021-09-13,0.9874,-1.79,
2021-09-14,0.9912,0.38,
2021-09-15,0.987,-0.42,
2021-09-16,0.9701,-1.71,
2021-09-21,0.9567,-1.38,
2021-09-22,0.9722,1.62,
2021-09-23,0.9717,-0.05,
2021-09-26,0.9535,-1.87,
2021-09-27,0.9406,-1.35,
2021-09-28,0.9172,-2.49,
2021-09-29,0.9409,2.58,
2021-10-07,0.9576,1.77,
2021-10-10,0.9794,2.28,
2021-10-11,0.9571,-2.28,
2021-10-12,0.9638,0.7,
2021-10-13,0.9559,-0.82,
2021-10-14,0.954,-0.2,
2021-10-17,0.9384,-1.64,
2021-10-18,0.9565,1.93,
2021-10-19,0.9541,-0.25,
2021-10-20,0.9484,-0.6,
2021-10-21,0.9616,1.39,
2021-10-24,0.9578,-0.4,
2021-10-25,0.9535,-0.45,
2021-10-26,0.9517,-0.19,
2021-10-27,0.9425,-0.97,
2021-10-28,0.9817,4.16,
2021-10-31,1.0071,2.59,
2021-11-01,0.9884,-1.86,
2021-11-02,1.0037,1.55,
2021-11-03,1.024,2.02,
2021-11-04,1.0484,2.38,
2021-11-07,1.0599,1.1,
2021-11-08,1.0569,-0.28,
2021-11-09,1.0672,0.97,
2021-11-10,1.0895,2.09,
2021-11-11,1.0879,-0.15,
2021-11-14,1.1067,1.73,
2021-11-15,1.1101,0.31,
2021-11-16,1.1142,0.37,
2021-11-17,1.075,-3.52,
2021-11-18,1.0793,0.4,
2021-11-21,1.0808,0.14,
2021-11-22,1.0759,-0.45,
2021-11-23,1.0846,0.81,
2021-11-24,1.0568,-2.56,
2021-11-25,1.0453,-1.09,
2021-11-28,1.0325,-1.22,
2021-11-29,1.0341,0.15,
2021-11-30,1.05,1.54,
2021-12-01,1.0247,-2.41,
2021-12-02,1.0329,0.8,
2021-12-05,1.0212,-1.13,
2021-12-06,1.0234,0.22,
2021-12-07,1.0461,2.22,
2021-12-08,1.0488,0.26,
2021-12-09,1.0658,1.62,
2021-12-12,1.1008,3.28,
2021-12-13,1.1074,0.6,
2021-12-14,1.0973,-0.91,
2021-12-15,1.1037,0.58,
2021-12-16,1.1063,0.24,
2021-12-19,1.0685,-3.42,
2021-12-20,1.0843,1.48,
2021-12-21,1.1189,3.19,
2021-12-22,1.1065,-1.11,
2021-12-23,1.1045,-0.18,
2021-12-26,1.0822,-2.02,
2021-12-27,1.086,0.35,
2021-12-28,1.0728,-1.22,
2021-12-29,1.1232,4.7,
2021-12-30,1.1337,0.93,
2022-01-03,1.1655,2.8,
2022-01-04,1.1868,1.83,
2022-01-05,1.1709,-1.34,
2022-01-06,1.1428,-2.4,
2022-01-09,1.1354,-0.65,
2022-01-10,1.1096,-2.27,
2022-01-11,1.1193,0.87,
2022-01-12,1.1001,-1.72,
2022-01-13,1.1137,1.24,
2022-01-16,1.1366,2.06,
2022-01-17,1.1109,-2.26,
2022-01-18,1.1387,2.5,
2022-01-19,1.1073,-2.76,
2022-01-20,1.0762,-2.81,
2022-01-23,1.0735,-0.25,
2022-01-24,1.0148,-5.47,
2022-01-25,1.0086,-0.61,
2022-01-26,0.9589,-4.93,
2022-01-27,0.959,0.01,
2022-02-06,0.9561,-0.3,
2022-02-07,0.9707,1.53,
2022-02-08,0.9942,2.42,
2022-02-09,1.004,0.99,
2022-02-10,0.9789,-2.5,
2022-02-13,0.9783,-0.06,
2022-02-14,0.9852,0.71,
2022-02-15,0.991,0.59,
2022-02-16,0.9815,-0.96,
2022-02-17,0.9905,0.92,
2022-02-20,0.9968,0.64,
2022-02-21,0.9509,-4.6,
2022-02-22,0.9647,1.45,
2022-02-23,0.9214,-4.49,
2022-02-24,0.9296,0.89,
2022-02-27,0.9264,-0.34,
2022-02-28,0.9365,1.09,
2022-03-01,0.9374,0.1,
2022-03-02,0.9304,-0.75,
2022-03-03,0.9334,0.32,
2022-03-06,0.9157,-1.9,
2022-03-07,0.8894,-2.87,
2022-03-08,0.8828,-0.74,
2022-03-09,0.8877,0.56,
2022-03-10,0.9083,2.32,
2022-03-13,0.8885,-2.18,
2022-03-14,0.8401,-5.45,
2022-03-15,0.87,3.56,
2022-03-16,0.9156,5.24,
2022-03-17,0.9205,0.54,
2022-03-20,0.9236,0.34,
2022-03-21,0.9303,0.73,
2022-03-22,0.941,1.15,
2022-03-23,0.9204,-2.19,
2022-03-24,0.9199,-0.05,
2022-03-27,0.9358,1.73,
2022-03-28,0.9233,-1.34,
2022-03-29,0.9359,1.36,
2022-03-30,0.9343,-0.17,
2022-03-31,0.9667,3.47,
2022-04-05,0.9718,0.53,
2022-04-06,0.951,-2.14,
2022-04-07,0.9256,-2.67,
2022-04-10,0.903,-2.44,
2022-04-11,0.9223,2.14,
2022-04-12,0.8821,-4.36,
2022-04-13,0.884,0.22,
2022-04-14,0.8662,-2.01,
2022-04-17,0.8545,-1.35,
2022-04-18,0.8637,1.08,
2022-04-19,0.8629,-0.09,
2022-04-20,0.8372,-2.98,
2022-04-21,0.8271,-1.21,
2022-04-24,0.7584,-8.31,
2022-04-25,0.7644,0.79,
2022-04-26,0.7838,2.54,
2022-04-27,0.7727,-1.42,
2022-04-28,0.8191,6.0,
2022-05-04,0.8193,0.02,
2022-05-05,0.7994,-2.43,
2022-05-08,0.8061,0.84,
2022-05-09,0.8093,0.4,
2022-05-10,0.8097,0.05,
2022-05-11,0.8099,0.02,
2022-05-12,0.8131,0.4,
2022-05-15,0.8238,1.32,
2022-05-16,0.8215,-0.28,
2022-05-17,0.8163,-0.63,
2022-05-18,0.8168,0.06,
2022-05-19,0.8261,1.14,
2022-05-22,0.8372,1.34,
2022-05-23,0.805,-3.85,
2022-05-24,0.8258,2.58,
2022-05-25,0.8322,0.78,
2022-05-26,0.826,-0.75,
2022-05-29,0.8241,-0.23,
2022-05-30,0.8389,1.8,
2022-05-31,0.8386,-0.04,
2022-06-01,0.8399,0.16,
2022-06-05,0.854,1.68,
2022-06-06,0.8576,0.42,
2022-06-07,0.8614,0.44,
2022-06-08,0.8534,-0.93,
2022-06-09,0.8603,0.81,
2022-06-12,0.8507,-1.12,
2022-06-13,0.8453,-0.63,
2022-06-14,0.8502,0.58,
2022-06-15,0.884,3.98,
2022-06-16,0.8713,-1.44,
2022-06-19,0.8778,0.75,
2022-06-20,0.8883,1.2,
2022-06-21,0.8629,-2.86,
2022-06-22,0.8704,0.87,
2022-06-23,0.8721,0.2,
2022-06-26,0.8778,0.65,
2022-06-27,0.8849,0.81,
2022-06-28,0.8693,-1.76,
2022-06-29,0.8798,1.21,
2022-06-30,0.8711,-0.99,
2022-07-03,0.87,-0.13,
2022-07-04,0.8578,-1.4,
2022-07-05,0.8451,-1.48,
2022-07-06,0.8403,-0.57,
2022-07-07,0.8457,0.64,
2022-07-10,0.8378,-0.93,
