date,net_value,equity_return,unit_money
2016-12-29,1.0,0.0,
2017-01-05,1.0012,0.0,
2017-01-12,0.9984,0.0,
2017-01-19,1.0042,0.0,
2017-01-25,1.005,0.0,
2017-02-02,1.0027,-0.2289,
2017-02-09,1.0063,0.0,
2017-02-16,1.0061,0.0,
2017-02-23,1.0119,0.0,
2017-03-02,1.0137,0.0,
2017-03-09,1.0179,0.0,
2017-03-16,1.0167,0.0,
2017-03-23,1.0256,0.0,
2017-03-30,1.0226,0.0,
2017-04-06,1.024,0.0,
2017-04-13,1.0203,0.0,
2017-04-20,1.0208,0.0,
2017-04-27,1.0168,0.0,
2017-05-04,1.0102,0.0,
2017-05-11,1.0041,0.0,
2017-05-18,1.0108,0.0,
2017-05-25,1.0096,0.0,
2017-06-01,1.0048,0.0,
2017-06-08,1.0107,0.0,
2017-06-15,1.0139,0.0,
2017-06-22,1.0138,0.0,
2017-06-25,1.0157,0.1874,
2017-06-29,1.0157,0.0,
2017-07-02,1.0165,0.0788,
2017-07-03,1.0162,-0.0295,
2017-07-04,1.0166,0.0394,
2017-07-05,1.0164,-0.0197,
2017-07-06,1.0169,0.0492,
2017-07-09,1.0153,-0.1573,
2017-07-10,1.0138,-0.1477,
2017-07-11,1.0133,-0.0493,
2017-07-12,1.0129,-0.0395,
2017-07-13,1.0139,0.0987,
2017-07-16,1.0081,-0.572,
2017-07-17,1.009,0.0893,
2017-07-18,1.0103,0.1288,
2017-07-19,1.0109,0.0594,
2017-07-20,1.0084,-0.2473,
2017-07-23,1.0075,-0.0893,
2017-07-24,1.0064,-0.1092,
2017-07-25,1.0093,0.2882,
2017-07-26,1.0096,0.0297,
2017-07-27,1.01,0.0396,
2017-07-30,1.0107,0.0693,
2017-07-31,1.0097,-0.0989,
2017-08-01,1.0097,0.0,
2017-08-02,1.0097,0.0,
2017-08-03,1.0087,-0.099,
2017-08-06,1.0094,0.0694,
2017-08-07,1.0086,-0.0793,
2017-08-08,1.0088,0.0198,
2017-08-09,1.007,-0.1784,
2017-08-10,1.0055,-0.149,
2017-08-13,1.0078,0.2287,
2017-08-14,1.0091,0.129,
2017-08-15,1.0095,0.0396,
2017-08-16,1.01,0.0495,
2017-08-17,1.01,0.0,
2017-08-20,1.0102,0.0198,
2017-08-21,1.0103,0.0099,
2017-08-22,1.0093,-0.099,
2017-08-23,1.0078,-0.1486,
2017-08-24,1.0097,0.1885,
2017-08-27,1.0121,0.2377,
2017-08-28,1.0121,0.0,
2017-08-29,1.0132,0.1087,
2017-08-30,1.0138,0.0592,
2017-08-31,1.0143,0.0493,
2017-09-03,1.0143,0.0,
2017-09-04,1.0145,0.0197,
2017-09-05,1.0155,0.0986,
2017-09-06,1.0126,-0.2856,
2017-09-07,1.0136,0.0988,
2017-09-10,1.0178,0.4144,
2017-09-11,1.0199,0.2063,
2017-09-12,1.0209,0.098,
2017-09-13,1.0206,-0.0294,
2017-09-14,1.0183,-0.2254,
2017-09-17,1.02,0.1669,
2017-09-18,1.0207,0.0686,
2017-09-19,1.0218,0.1078,
2017-09-20,1.0199,-0.1859,
2017-09-21,1.0198,-0.0098,
2017-09-24,1.0174,-0.2353,
2017-09-25,1.0184,0.0983,
2017-09-26,1.0214,0.2946,
2017-09-27,1.0207,-0.0685,
2017-09-28,1.0205,-0.0196,
2017-10-08,1.0225,0.196,
2017-10-09,1.0214,-0.1076,
2017-10-10,1.0197,-0.1664,
2017-10-11,1.019,-0.0686,
2017-10-12,1.0196,0.0589,
2017-10-15,1.0186,-0.0981,
2017-10-16,1.0169,-0.1669,
2017-10-17,1.0151,-0.177,
2017-10-18,1.0123,-0.2758,
2017-10-19,1.0142,0.1877,
2017-10-22,1.0142,0.0,
2017-10-23,1.0147,0.0493,
2017-10-24,1.015,0.0296,
2017-10-25,1.0159,0.0887,
2017-10-26,1.0148,-0.1083,
2017-10-29,1.0116,-0.3153,
2017-10-30,1.0137,0.2076,
2017-10-31,1.0133,-0.0395,
2017-11-01,1.0101,-0.3158,
2017-11-02,1.0095,-0.0594,
2017-11-05,1.0095,0.0,
2017-11-06,1.0123,0.2774,
2017-11-07,1.0128,0.0494,
2017-11-08,1.0139,0.1086,
2017-11-09,1.0183,0.434,
2017-11-12,1.0188,0.0491,
2017-11-13,1.0183,-0.0491,
2017-11-14,1.017,-0.1277,
2017-11-15,1.0165,-0.0492,
2017-11-16,1.0139,-0.2558,
2017-11-19,1.0179,0.3945,
2017-11-20,1.0171,-0.0786,
2017-11-21,1.0167,-0.0393,
2017-11-22,1.0142,-0.2459,
2017-11-23,1.0155,0.1282,
2017-11-26,1.013,-0.2462,
2017-11-27,1.0164,0.3356,
2017-11-28,1.0169,0.0492,
2017-11-29,1.014,-0.2852,
2017-11-30,1.0149,0.0888,
2017-12-03,1.0151,0.0197,
2017-12-04,1.0131,-0.197,
2017-12-05,1.0136,0.0494,
2017-12-06,1.0113,-0.2269,
2017-12-07,1.0135,0.2175,
2017-12-10,1.0157,0.2171,
2017-12-11,1.0148,-0.0886,
2017-12-12,1.0138,-0.0985,
2017-12-13,1.0239,0.9963,
2017-12-14,1.0211,-0.2735,
2017-12-17,1.0198,-0.1273,
2017-12-18,1.0207,0.0883,
2017-12-19,1.0185,-0.2155,
2017-12-20,1.0197,0.1178,
2017-12-21,1.0203,0.0588,
2017-12-24,1.0192,-0.1078,
2017-12-25,1.0198,0.0589,
2017-12-26,1.0201,0.0294,
2017-12-27,1.024,0.3823,
2017-12-28,1.0229,-0.1074,
2017-12-30,1.0228,0.0,
2018-01-01,1.0258,0.2835,
2018-01-02,1.027,0.117,
2018-01-03,1.0285,0.1461,
2018-01-04,1.028,-0.0486,
2018-01-07,1.0279,-0.0097,
2018-01-08,1.0271,-0.0778,
2018-01-09,1.0268,-0.0292,
2018-01-10,1.033,0.6038,
2018-01-11,1.0314,-0.1549,
2018-01-14,1.0281,-0.32,
2018-01-15,1.0353,0.7003,
2018-01-16,1.0361,0.0773,
2018-01-17,1.0372,0.1062,
2018-01-18,1.037,-0.0193,
2018-01-21,1.0407,0.3568,
2018-01-22,1.04,-0.0673,
2018-01-23,1.0387,-0.125,
2018-01-24,1.0379,-0.077,
2018-01-25,1.0326,-0.5106,
2018-01-28,1.0307,-0.184,
2018-01-29,1.0264,-0.4172,
2018-01-30,1.0263,-0.0097,
2018-01-31,1.0234,-0.2826,
2018-02-01,1.0297,0.6156,
2018-02-04,1.0303,0.0583,
2018-02-05,1.0158,-1.4074,
2018-02-06,1.0137,-0.2067,
2018-02-07,1.0141,0.0395,
2018-02-08,1.0024,-1.1537,
2018-02-11,1.0076,0.5188,
2018-02-12,1.0092,0.1588,
2018-02-13,1.0115,0.2279,
2018-02-21,1.0206,0.8997,
2018-02-22,1.0275,0.6761,
2018-02-25,1.0358,0.8078,
2018-02-26,1.0319,-0.3765,
2018-02-27,1.0357,0.3683,
2018-02-28,1.0359,0.0193,
2018-03-01,1.0359,0.0,
2018-03-04,1.0448,0.8592,
2018-03-05,1.0439,-0.0861,
2018-03-06,1.0425,-0.1341,
2018-03-07,1.0398,-0.259,
2018-03-08,1.0428,0.2885,
2018-03-11,1.0485,0.5466,
2018-03-12,1.0513,0.267,
2018-03-13,1.0485,-0.2663,
2018-03-14,1.0512,0.2575,
2018-03-15,1.0478,-0.3234,
2018-03-18,1.0523,0.4295,
2018-03-19,1.0519,-0.038,
2018-03-20,1.0473,-0.4373,
2018-03-21,1.0457,-0.1528,
2018-03-22,1.028,-1.6926,
2018-03-25,1.0367,0.8463,
2018-03-26,1.0421,0.5209,
2018-03-27,1.0361,-0.5758,
2018-03-28,1.0364,0.029,
2018-03-29,1.0393,0.2798,
2018-04-01,1.0367,-0.2502,
2018-04-02,1.0343,-0.2315,
2018-04-03,1.0321,-0.2127,
2018-04-08,1.0343,0.2132,
2018-04-09,1.0362,0.1837,
2018-04-10,1.0359,-0.029,
2018-04-11,1.0332,-0.2606,
2018-04-12,1.0341,0.0871,
2018-04-15,1.0364,0.2224,
2018-04-16,1.0301,-0.6079,
2018-04-17,1.0358,0.5533,
2018-04-18,1.032,-0.3669,
2018-04-19,1.0265,-0.5329,
2018-04-22,1.0243,-0.2143,
2018-04-23,1.0303,0.5858,
2018-04-24,1.0283,-0.1941,
2018-04-25,1.0206,-0.7488,
2018-04-26,1.0217,0.1078,
2018-05-01,1.0219,0.0196,
2018-05-02,1.0213,-0.0587,
2018-05-03,1.0191,-0.2154,
2018-05-06,1.0222,0.3042,
2018-05-07,1.0226,0.0391,
2018-05-08,1.0216,-0.0978,
2018-05-09,1.0226,0.0979,
2018-05-10,1.0268,0.4107,
2018-05-13,1.0283,0.1461,
2018-05-14,1.0292,0.0875,
2018-05-15,1.0269,-0.2235,
2018-05-16,1.0254,-0.1461,
2018-05-17,1.027,0.156,
2018-05-20,1.0284,0.1363,
2018-05-21,1.0268,-0.1556,
2018-05-22,1.0227,-0.3993,
2018-05-23,1.0228,0.0098,
2018-05-24,1.0192,-0.352,
2018-05-27,1.0184,-0.0785,
2018-05-28,1.0177,-0.0687,
2018-05-29,1.0122,-0.5404,
2018-05-30,1.0134,0.1186,
2018-05-31,1.0138,0.0395,
2018-06-03,1.0122,-0.1578,
2018-06-04,1.0142,0.1976,
2018-06-05,1.0156,0.138,
2018-06-06,1.0148,-0.0788,
2018-06-07,1.0132,-0.1577,
2018-06-10,1.0134,0.0197,
2018-06-11,1.0131,-0.0296,
2018-06-12,1.0112,-0.1875,
2018-06-13,1.011,-0.0198,
2018-06-14,1.0039,-0.7023,
2018-06-18,0.9908,-1.3049,
2018-06-19,0.9927,0.1918,
2018-06-20,0.9889,-0.3828,
2018-06-21,0.9917,0.2831,
2018-06-24,0.9899,-0.1815,
2018-06-25,0.9935,0.3637,
2018-06-26,0.9919,-0.161,
2018-06-27,0.9927,0.0807,
2018-06-28,0.9995,0.685,
2018-06-29,0.9994,0.0,
2018-07-01,0.9983,-0.1201,
2018-07-02,0.9993,0.1002,
2018-07-03,0.9951,-0.4203,
2018-07-04,0.9875,-0.7637,
2018-07-05,0.9882,0.0709,
2018-07-08,0.9933,0.5161,
2018-07-09,1.0022,0.896,
2018-07-10,0.9995,-0.2694,
2018-07-11,1.0039,0.4402,
