date,net_value,equity_return,unit_money
2024-01-30,1.0,0.0,
2024-02-01,0.9956,0.0,
2024-02-07,1.0126,0.0,
2024-02-18,1.0255,1.27,
2024-02-19,1.0168,-0.85,
2024-02-20,1.0166,-0.02,
2024-02-21,1.0314,1.46,
2024-02-22,1.0385,0.69,
2024-02-25,1.0485,0.96,
2024-02-26,1.1002,4.93,
2024-02-27,1.0451,-5.01,
2024-02-28,1.1009,5.34,
2024-02-29,1.1127,1.07,
2024-03-03,1.1158,0.28,
2024-03-04,1.1061,-0.87,
2024-03-05,1.0901,-1.45,
2024-03-06,1.067,-2.12,
2024-03-07,1.0859,1.77,
2024-03-10,1.1006,1.35,
2024-03-11,1.1032,0.24,
2024-03-12,1.1,-0.29,
2024-03-13,1.0837,-1.48,
2024-03-14,1.0867,0.28,
2024-03-17,1.1177,2.85,
2024-03-18,1.1008,-1.51,
2024-03-19,1.1002,-0.05,
2024-03-20,1.0981,-0.19,
2024-03-21,1.0871,-1.0,
2024-03-24,1.0623,-2.28,
2024-03-25,1.0392,-2.17,
2024-03-26,1.0067,-3.13,
2024-03-27,1.0183,1.15,
2024-03-28,1.0191,0.08,
2024-03-31,1.031,1.17,
2024-04-01,1.019,-1.16,
2024-04-02,1.0071,-1.17,
2024-04-07,0.9795,-2.74,
2024-04-08,0.9906,1.13,
2024-04-09,0.9654,-2.54,
2024-04-10,0.9642,-0.12,
2024-04-11,0.969,0.5,
2024-04-14,0.9824,1.38,
2024-04-15,0.9553,-2.76,
2024-04-16,0.9855,3.16,
2024-04-17,0.9755,-1.01,
2024-04-18,0.9449,-3.14,
2024-04-21,0.9493,0.47,
2024-04-22,0.9473,-0.21,
2024-04-23,0.968,2.19,
2024-04-24,0.9684,0.04,
2024-04-25,0.9967,2.92,
2024-04-28,1.034,3.74,
2024-04-29,1.0198,-1.37,
2024-05-05,1.026,0.61,
2024-05-06,1.0159,-0.98,
2024-05-07,1.0029,-1.28,
2024-05-08,1.0298,2.68,
2024-05-09,1.0043,-2.48,
2024-05-12,0.9889,-1.53,
2024-05-13,0.9876,-0.13,
2024-05-14,0.9767,-1.1,
2024-05-15,0.9804,0.38,
2024-05-16,0.9989,1.89,
2024-05-19,1.0029,0.4,
2024-05-20,0.9921,-1.08,
2024-05-21,0.997,0.49,
2024-05-22,0.9824,-1.46,
2024-05-23,0.9582,-2.46,
2024-05-26,0.9896,3.28,
2024-05-27,0.9878,-0.18,
2024-05-28,0.9831,-0.48,
2024-05-29,1.0022,1.94,
2024-05-30,1.0035,0.13,
2024-06-02,1.0213,1.77,
2024-06-03,1.0193,-0.2,
2024-06-04,1.0177,-0.16,
2024-06-05,1.0105,-0.71,
2024-06-06,1.0098,-0.07,
2024-06-10,1.0543,4.41,
2024-06-11,1.0518,-0.24,
2024-06-12,1.0636,1.12,
2024-06-13,1.0566,-0.66,
2024-06-16,1.0709,1.35,
2024-06-17,1.0694,-0.14,
2024-06-18,1.0721,0.25,
2024-06-19,1.0869,1.38,
2024-06-20,1.0925,0.52,
2024-06-23,1.0613,-2.86,
2024-06-24,1.0202,-3.87,
2024-06-25,1.0414,2.08,
2024-06-26,1.02,-2.05,
2024-06-27,1.0193,-0.07,
2024-06-29,1.0193,0.0,
2024-06-30,1.0156,-0.36,
2024-07-01,1.0012,-1.42,
2024-07-02,1.0157,1.45,
2024-07-03,0.9966,-1.88,
2024-07-04,1.0026,0.6,
2024-07-07,1.0002,-0.24,
2024-07-08,1.0355,3.53,
2024-07-09,1.0353,-0.02,
2024-07-10,1.0434,0.78,
2024-07-11,1.0438,0.04,
2024-07-14,1.0536,0.94,
2024-07-15,1.0881,3.27,
2024-07-16,1.0806,-0.69,
2024-07-17,1.0859,0.49,
2024-07-18,1.1129,2.49,
2024-07-21,1.1163,0.31,
2024-07-22,1.0658,-4.52,
2024-07-23,1.056,-0.92,
2024-07-24,1.0491,-0.65,
2024-07-25,1.0568,0.73,
2024-07-28,1.0376,-1.82,
2024-07-29,1.0513,1.32,
2024-07-30,1.0996,4.59,
2024-07-31,1.1048,0.47,
2024-08-01,1.0764,-2.57,
2024-08-04,1.0311,-4.21,
2024-08-05,1.0429,1.14,
2024-08-06,1.0316,-1.08,
2024-08-07,1.0396,0.78,
2024-08-08,1.0378,-0.17,
2024-08-11,1.0346,-0.31,
2024-08-12,1.042,0.72,
2024-08-13,1.0258,-1.55,
2024-08-14,1.0346,0.86,
2024-08-15,1.0305,-0.4,
2024-08-18,1.0298,-0.07,
2024-08-19,1.0127,-1.66,
2024-08-20,1.0128,0.01,
2024-08-21,1.0,-1.26,
2024-08-22,0.9916,-0.84,
2024-08-25,0.9869,-0.47,
2024-08-26,0.9797,-0.73,
2024-08-27,0.9762,-0.36,
2024-08-28,0.9875,1.16,
2024-08-29,1.0168,2.97,
2024-09-01,0.9813,-3.49,
2024-09-02,0.9843,0.31,
2024-09-03,0.9786,-0.58,
2024-09-04,0.9704,-0.84,
2024-09-05,0.959,-1.17,
2024-09-08,0.9532,-0.6,
2024-09-09,0.964,1.13,
2024-09-10,0.9627,-0.13,
2024-09-11,0.9527,-1.04,
2024-09-12,0.9461,-0.69,
2024-09-17,0.9335,-1.33,
2024-09-18,0.9384,0.52,
2024-09-19,0.9326,-0.62,
2024-09-22,0.9232,-1.01,
2024-09-23,0.9603,4.02,
2024-09-24,0.9625,0.23,
2024-09-25,1.002,4.1,
2024-09-26,1.0676,6.55,
2024-09-29,1.2546,17.52,
2024-10-07,1.4187,13.08,
2024-10-08,1.4245,0.41,
2024-10-09,1.3568,-4.75,
2024-10-10,1.2731,-6.17,
2024-10-13,1.3209,3.75,
2024-10-14,1.2823,-2.92,
2024-10-15,1.2498,-2.53,
2024-10-16,1.2622,0.99,
2024-10-17,1.4338,13.6,
2024-10-20,1.4622,1.98,
2024-10-21,1.4355,-1.83,
2024-10-22,1.4164,-1.33,
2024-10-23,1.4223,0.42,
2024-10-24,1.4296,0.51,
2024-10-27,1.423,-0.46,
2024-10-28,1.4105,-0.88,
2024-10-29,1.391,-1.38,
2024-10-30,1.4212,2.17,
2024-10-31,1.362,-4.17,
2024-11-03,1.3897,2.03,
2024-11-04,1.4566,4.81,
2024-11-05,1.4693,0.87,
2024-11-06,1.5196,3.42,
2024-11-07,1.5174,-0.14,
2024-11-10,1.61,6.1,
2024-11-11,1.5716,-2.39,
2024-11-12,1.5845,0.82,
2024-11-13,1.533,-3.25,
2024-11-14,1.4636,-4.53,
2024-11-17,1.4401,-1.61,
2024-11-18,1.4886,3.37,
2024-11-19,1.4909,0.15,
2024-11-20,1.5051,0.95,
2024-11-21,1.4453,-3.97,
2024-11-24,1.4296,-1.09,
2024-11-25,1.4228,-0.48,
2024-11-26,1.4756,3.71,
2024-11-27,1.4772,0.11,
2024-11-28,1.5134,2.45,
2024-12-01,1.5189,0.36,
2024-12-02,1.4989,-1.32,
2024-12-03,1.4941,-0.32,
2024-12-04,1.4978,0.25,
2024-12-05,1.5143,1.1,
2024-12-08,1.4899,-1.61,
2024-12-09,1.5038,0.93,
2024-12-10,1.5009,-0.19,
2024-12-11,1.5148,0.93,
2024-12-12,1.4892,-1.69,
2024-12-15,1.4611,-1.89,
2024-12-16,1.4437,-1.19,
2024-12-17,1.4814,2.61,
2024-12-18,1.5081,1.8,
2024-12-19,1.5646,3.75,
2024-12-22,1.5356,-1.85,
2024-12-23,1.5628,1.77,
2024-12-24,1.5691,0.4,
2024-12-25,1.5958,1.7,
2024-12-26,1.574,-1.37,
2024-12-29,1.5697,-0.27,
2024-12-30,1.5085,-3.9,
2025-01-01,1.4527,-3.7,
2025-01-02,1.4289,-1.64,
2025-01-05,1.4205,-0.59,
2025-01-06,1.4833,4.42,
2025-01-07,1.4867,0.23,
2025-01-08,1.4827,-0.27,
2025-01-09,1.4758,-0.47,
2025-01-12,1.4731,-0.18,
2025-01-13,1.5209,3.24,
2025-01-14,1.5213,0.03,
2025-01-15,1.4704,-3.35,
2025-01-16,1.5022,2.16,
2025-01-19,1.4989,-0.22,
2025-01-20,1.5235,1.64,
2025-01-21,1.5247,0.08,
2025-01-22,1.5038,-1.37,
2025-01-23,1.5168,0.86,
2025-01-26,1.4724,-2.93,
2025-02-04,1.5038,2.13,
2025-02-05,1.5591,3.68,
2025-02-06,1.5649,0.37,
2025-02-09,1.5868,1.4,
2025-02-10,1.5702,-1.05,
2025-02-11,1.6046,2.19,
2025-02-12,1.5599,-2.79,
2025-02-13,1.5527,-0.46,
2025-02-16,1.5776,1.6,
2025-02-17,1.5444,-2.1,
2025-02-18,1.5999,3.59,
2025-02-19,1.5944,-0.34,
