date,net_value,equity_return,unit_money
2021-12-22,2.1866,0.0,
2021-12-23,2.1532,-1.53,
2021-12-26,2.1444,-0.41,
2021-12-27,2.1575,0.61,
2021-12-28,2.1335,-1.11,
2021-12-29,2.1619,1.33,
2021-12-30,2.1619,0.0,
2022-01-03,2.1247,-1.72,
2022-01-04,2.0328,-4.33,
2022-01-05,2.046,0.65,
2022-01-06,1.9847,-3.0,
2022-01-09,2.0022,0.88,
2022-01-10,1.965,-1.86,
2022-01-11,2.0175,2.67,
2022-01-12,2.0088,-0.43,
2022-01-13,2.0853,3.81,
2022-01-16,2.1619,3.67,
2022-01-17,2.1575,-0.2,
2022-01-18,2.116,-1.92,
2022-01-19,2.0656,-2.38,
2022-01-20,2.0284,-1.8,
2022-01-23,2.0569,1.41,
2022-01-24,1.9825,-3.62,
2022-01-25,2.0088,1.33,
2022-01-26,1.9344,-3.7,
2022-01-27,1.9125,-1.13,
2022-02-06,1.8832,-1.53,
2022-02-07,1.8288,-2.89,
2022-02-08,1.8557,1.47,
2022-02-09,1.8259,-1.61,
2022-02-10,1.7662,-3.27,
2022-02-13,1.771,0.27,
2022-02-14,1.8196,2.74,
2022-02-15,1.8118,-0.43,
2022-02-16,1.8154,0.2,
2022-02-17,1.8079,-0.41,
2022-02-20,1.8151,0.4,
2022-02-21,1.7949,-1.11,
2022-02-22,1.8857,5.06,
2022-02-23,1.8408,-2.38,
2022-02-24,1.859,0.99,
2022-02-27,1.8561,-0.16,
2022-02-28,1.8713,0.82,
2022-03-01,1.8354,-1.92,
2022-03-02,1.7735,-3.37,
2022-03-03,1.76,-0.76,
2022-03-06,1.6909,-3.93,
2022-03-07,1.6797,-0.66,
2022-03-08,1.6917,0.71,
2022-03-09,1.7056,0.82,
2022-03-10,1.6945,-0.65,
2022-03-13,1.6443,-2.96,
2022-03-14,1.6012,-2.62,
2022-03-15,1.6881,5.43,
2022-03-16,1.7204,1.91,
2022-03-17,1.7011,-1.12,
2022-03-20,1.7158,0.86,
2022-03-21,1.6989,-0.98,
2022-03-22,1.6944,-0.26,
2022-03-23,1.6546,-2.35,
2022-03-24,1.635,-1.18,
2022-03-27,1.615,-1.22,
2022-03-28,1.5778,-2.3,
2022-03-29,1.6255,3.02,
2022-03-30,1.5835,-2.58,
2022-03-31,1.5712,-0.78,
2022-04-05,1.5158,-3.53,
2022-04-06,1.4775,-2.53,
2022-04-07,1.4674,-0.68,
2022-04-10,1.3827,-5.77,
2022-04-11,1.3845,0.13,
2022-04-12,1.343,-3.0,
2022-04-13,1.3723,2.18,
2022-04-14,1.4081,2.61,
2022-04-17,1.4683,4.28,
2022-04-18,1.4306,-2.57,
2022-04-19,1.42,-0.74,
2022-04-20,1.389,-2.18,
2022-04-21,1.3593,-2.14,
2022-04-24,1.2747,-6.22,
2022-04-25,1.2394,-2.77,
2022-04-26,1.3299,7.3,
2022-04-27,1.3121,-1.34,
2022-04-28,1.3983,6.57,
2022-05-04,1.4062,0.56,
2022-05-05,1.3724,-2.4,
2022-05-08,1.3548,-1.28,
2022-05-09,1.4182,4.68,
2022-05-10,1.4735,3.9,
2022-05-11,1.4761,0.18,
2022-05-12,1.5022,1.77,
2022-05-15,1.4764,-1.72,
2022-05-16,1.5267,3.41,
2022-05-17,1.5291,0.16,
2022-05-18,1.5482,1.25,
2022-05-19,1.5462,-0.13,
2022-05-22,1.5798,2.17,
2022-05-23,1.5228,-3.61,
2022-05-24,1.5257,0.19,
2022-05-25,1.5183,-0.49,
2022-05-26,1.5075,-0.71,
2022-05-29,1.5529,3.01,
2022-05-30,1.5682,0.99,
2022-05-31,1.5857,1.12,
2022-06-01,1.6519,4.17,
2022-06-05,1.7074,3.36,
2022-06-06,1.677,-1.78,
2022-06-07,1.6653,-0.7,
2022-06-08,1.6112,-3.25,
2022-06-09,1.6689,3.58,
2022-06-12,1.6814,0.75,
2022-06-13,1.6882,0.4,
2022-06-14,1.6568,-1.86,
2022-06-15,1.6691,0.74,
2022-06-16,1.6873,1.09,
2022-06-19,1.6999,0.75,
2022-06-20,1.6678,-1.89,
2022-06-21,1.6625,-0.32,
2022-06-22,1.7633,6.06,
2022-06-23,1.7921,1.63,
2022-06-26,1.8197,1.54,
2022-06-27,1.8358,0.88,
2022-06-28,1.7618,-4.03,
2022-06-29,1.7978,2.04,
2022-06-30,1.7979,0.01,
2022-07-03,1.7689,-1.61,
2022-07-04,1.7384,-1.72,
2022-07-05,1.7583,1.14,
2022-07-06,1.7958,2.13,
2022-07-07,1.7548,-2.28,
2022-07-10,1.749,-0.33,
2022-07-11,1.7004,-2.78,
2022-07-12,1.696,-0.26,
2022-07-13,1.7513,3.26,
