date,net_value,equity_return,unit_money
2021-08-23,1.0,0.0,
2021-08-25,1.0,0.0,
2021-08-26,1.0,0.0,
2021-08-29,1.0001,0.01,
2021-08-30,1.0001,0.0,
2021-08-31,1.0011,0.1,
2021-09-01,0.9895,-1.16,
2021-09-02,0.9832,-0.64,
2021-09-05,1.0006,1.77,
2021-09-06,1.0021,0.15,
2021-09-07,0.9913,-1.08,
2021-09-08,0.9869,-0.44,
2021-09-09,1.0243,3.79,
2021-09-12,0.9863,-3.71,
2021-09-13,0.9901,0.39,
2021-09-14,0.987,-0.31,
2021-09-15,0.9546,-3.28,
2021-09-16,0.9591,0.47,
2021-09-21,0.9689,1.02,
2021-09-22,0.9857,1.73,
2021-09-23,0.9805,-0.53,
2021-09-26,0.9783,-0.22,
2021-09-27,0.978,-0.03,
2021-09-28,0.9554,-2.31,
2021-09-29,0.9622,0.71,
2021-10-07,0.9582,-0.42,
2021-10-10,0.9512,-0.73,
2021-10-11,0.9232,-2.94,
2021-10-12,0.947,2.58,
2021-10-13,0.9525,0.58,
2021-10-14,0.9816,3.06,
2021-10-17,0.9713,-1.05,
2021-10-18,0.9744,0.32,
2021-10-19,0.9731,-0.13,
2021-10-20,0.9558,-1.78,
2021-10-21,0.9776,2.28,
2021-10-24,0.9874,1.0,
2021-10-25,0.9871,-0.03,
2021-10-26,0.9808,-0.64,
2021-10-27,0.98,-0.08,
2021-10-28,1.0012,2.16,
2021-10-31,1.0074,0.62,
2021-11-01,1.0282,2.06,
2021-11-02,1.0195,-0.85,
2021-11-03,1.0341,1.43,
2021-11-04,1.0352,0.11,
2021-11-07,1.0218,-1.29,
2021-11-08,1.0417,1.95,
2021-11-09,1.0427,0.1,
2021-11-10,1.0638,2.02,
2021-11-11,1.0616,-0.21,
2021-11-14,1.0418,-1.87,
2021-11-15,1.028,-1.32,
2021-11-16,1.0316,0.35,
2021-11-17,1.0207,-1.06,
2021-11-18,1.0249,0.41,
2021-11-21,1.0663,4.04,
2021-11-22,1.0551,-1.05,
2021-11-23,1.0475,-0.72,
2021-11-24,1.0534,0.56,
2021-11-25,1.0329,-1.95,
2021-11-28,1.038,0.49,
2021-11-29,1.0509,1.24,
2021-11-30,1.0471,-0.36,
2021-12-01,1.05,0.28,
2021-12-02,1.0699,1.9,
2021-12-05,1.0479,-2.06,
2021-12-06,1.0279,-1.91,
2021-12-07,1.0516,2.31,
2021-12-08,1.0587,0.68,
2021-12-09,1.0496,-0.86,
2021-12-12,1.0549,0.5,
2021-12-13,1.0547,-0.02,
2021-12-14,1.0427,-1.14,
2021-12-15,1.0404,-0.22,
2021-12-16,1.0102,-2.9,
2021-12-19,0.9943,-1.57,
2021-12-20,1.0024,0.81,
2021-12-21,1.0157,1.33,
2021-12-22,1.0161,0.04,
2021-12-23,1.0153,-0.08,
2021-12-26,1.0074,-0.78,
2021-12-27,1.0143,0.68,
2021-12-28,0.9977,-1.64,
2021-12-29,1.0228,2.52,
2021-12-30,1.0206,-0.22,
2022-01-03,1.0056,-1.47,
2022-01-04,0.9628,-4.26,
2022-01-05,0.9579,-0.51,
2022-01-06,0.944,-1.45,
2022-01-09,0.9334,-1.12,
2022-01-10,0.917,-1.76,
2022-01-11,0.9353,2.0,
2022-01-12,0.9218,-1.44,
2022-01-13,0.9354,1.48,
2022-01-16,0.9555,2.15,
2022-01-17,0.9618,0.66,
2022-01-18,0.9467,-1.57,
2022-01-19,0.9388,-0.83,
2022-01-20,0.9223,-1.76,
2022-01-23,0.9377,1.67,
2022-01-24,0.917,-2.21,
2022-01-25,0.9269,1.08,
2022-01-26,0.8961,-3.32,
2022-01-27,0.8809,-1.7,
2022-02-06,0.8888,0.9,
2022-02-07,0.8642,-2.77,
2022-02-08,0.8702,0.69,
2022-02-09,0.8733,0.36,
2022-02-10,0.8579,-1.76,
2022-02-13,0.8498,-0.94,
2022-02-14,0.8802,3.58,
2022-02-15,0.8754,-0.55,
2022-02-16,0.8847,1.06,
2022-02-17,0.8766,-0.92,
2022-02-20,0.8762,-0.05,
2022-02-21,0.8811,0.56,
2022-02-22,0.9277,5.29,
2022-02-23,0.9201,-0.82,
2022-02-24,0.9298,1.05,
2022-02-27,0.9343,0.48,
2022-02-28,0.9362,0.2,
2022-03-01,0.9228,-1.43,
2022-03-02,0.9031,-2.13,
2022-03-03,0.9093,0.69,
2022-03-06,0.8759,-3.67,
2022-03-07,0.8739,-0.23,
2022-03-08,0.881,0.81,
2022-03-09,0.8908,1.11,
2022-03-10,0.8906,-0.02,
2022-03-13,0.8628,-3.12,
2022-03-14,0.8356,-3.15,
2022-03-15,0.8784,5.12,
2022-03-16,0.89,1.32,
2022-03-17,0.881,-1.01,
2022-03-20,0.8899,1.01,
2022-03-21,0.8745,-1.73,
2022-03-22,0.8746,0.01,
2022-03-23,0.8551,-2.23,
2022-03-24,0.8461,-1.05,
2022-03-27,0.8349,-1.32,
2022-03-28,0.819,-1.9,
2022-03-29,0.8336,1.78,
2022-03-30,0.8112,-2.69,
2022-03-31,0.8114,0.02,
2022-04-05,0.786,-3.13,
2022-04-06,0.7702,-2.01,
2022-04-07,0.7711,0.12,
2022-04-10,0.7326,-4.99,
2022-04-11,0.7417,1.24,
2022-04-12,0.7245,-2.32,
2022-04-13,0.7412,2.31,
2022-04-14,0.7385,-0.36,
2022-04-17,0.765,3.59,
2022-04-18,0.7488,-2.12,
2022-04-19,0.7379,-1.46,
2022-04-20,0.7211,-2.28,
2022-04-21,0.7046,-2.29,
2022-04-24,0.6534,-7.27,
2022-04-25,0.6363,-2.62,
2022-04-26,0.681,7.02,
2022-04-27,0.6748,-0.91,
2022-04-28,0.6973,3.33,
2022-05-04,0.7,0.39,
2022-05-05,0.6793,-2.96,
2022-05-08,0.6733,-0.88,
2022-05-09,0.6981,3.68,
2022-05-10,0.7229,3.55,
2022-05-11,0.7269,0.55,
2022-05-12,0.7251,-0.25,
2022-05-15,0.7152,-1.37,
2022-05-16,0.7419,3.73,
2022-05-17,0.7467,0.65,
2022-05-18,0.76,1.78,
2022-05-19,0.7618,0.24,
2022-05-22,0.7681,0.83,
2022-05-23,0.7377,-3.96,
2022-05-24,0.7367,-0.14,
2022-05-25,0.7316,-0.69,
2022-05-26,0.7275,-0.56,
2022-05-29,0.736,1.17,
2022-05-30,0.7491,1.78,
2022-05-31,0.7467,-0.32,
2022-06-01,0.7702,3.15,
2022-06-05,0.7903,2.61,
2022-06-06,0.7766,-1.73,
2022-06-07,0.7751,-0.19,
2022-06-08,0.7524,-2.93,
2022-06-09,0.7634,1.46,
2022-06-12,0.7541,-1.22,
2022-06-13,0.7388,-2.03,
2022-06-14,0.7446,0.79,
2022-06-15,0.7562,1.56,
2022-06-16,0.7543,-0.25,
2022-06-19,0.7638,1.26,
2022-06-20,0.7561,-1.01,
2022-06-21,0.7354,-2.74,
2022-06-22,0.7519,2.24,
2022-06-23,0.762,1.34,
2022-06-26,0.7733,1.48,
