date,net_value,equity_return,unit_money
2013-09-10,1.0,0.0,
2013-09-12,1.0,0.0,
2013-09-17,1.001,0.1,
2013-09-22,1.001,0.0,
2013-09-26,1.002,0.0999,
2013-09-29,1.002,0.0,
2013-10-09,1.003,0.0998,
2013-10-10,1.005,0.1994,
2013-10-13,1.006,0.0995,
2013-10-14,1.006,0.0,
2013-10-15,1.005,-0.0994,
2013-10-16,1.005,0.0,
2013-10-17,1.005,0.0,
2013-10-20,1.006,0.0995,
2013-10-21,1.007,0.0994,
2013-10-22,1.006,-0.0993,
2013-10-23,1.005,-0.0994,
2013-10-24,1.006,0.0995,
2013-10-27,1.005,-0.0994,
2013-10-28,1.005,0.0,
2013-10-29,1.007,0.199,
2013-10-30,1.006,-0.0993,
2013-10-31,1.007,0.0994,
2013-11-03,1.007,0.0,
2013-11-04,1.009,0.1986,
2013-11-05,1.007,-0.1982,
2013-11-06,1.007,0.0,
2013-11-07,1.005,-0.1986,
2013-11-10,1.005,0.0,
2013-11-11,1.005,0.0,
2013-11-12,1.004,-0.0995,
2013-11-13,1.005,0.0996,
2013-11-14,1.007,0.199,
2013-11-17,1.014,0.6951,
2013-11-18,1.014,0.0,
2013-11-19,1.014,0.0,
2013-11-20,1.01,-0.3945,
2013-11-21,1.01,0.0,
2013-11-24,1.009,-0.099,
2013-11-25,1.009,0.0,
2013-11-26,1.01,0.0991,
2013-11-27,1.013,0.297,
2013-11-28,1.013,0.0,
2013-12-01,1.006,-0.691,
2013-12-02,1.01,0.3976,
2013-12-03,1.013,0.297,
2013-12-04,1.014,0.0987,
2013-12-05,1.013,-0.0986,
2013-12-08,1.015,0.1974,
2013-12-09,1.016,0.0985,
2013-12-10,1.013,-0.2953,
2013-12-11,1.015,0.1974,
2013-12-12,1.016,0.0985,
2013-12-15,1.009,-0.689,
2013-12-16,1.006,-0.2973,
2013-12-17,1.005,-0.0994,
2013-12-18,1.0,-0.4975,
2013-12-19,0.998,-0.2,
2013-12-22,0.999,0.1002,
2013-12-23,1.002,0.3003,
2013-12-24,1.007,0.499,
2013-12-25,1.001,-0.5958,
2013-12-26,1.009,0.7992,
2013-12-29,1.011,0.1982,
2013-12-30,1.011,0.0,
2014-01-01,1.013,0.1978,
2014-01-02,1.009,-0.3949,
2014-01-05,1.001,-0.7929,
2014-01-06,1.004,0.2997,
2014-01-07,1.011,0.6972,
2014-01-08,1.007,-0.3956,
2014-01-09,1.002,-0.4965,
2014-01-12,1.001,-0.0998,
2014-01-13,1.008,0.6993,
2014-01-14,1.016,0.7937,
2014-01-15,1.015,-0.0984,
2014-01-16,1.011,-0.3941,
2014-01-19,1.003,-0.7913,
2014-01-20,1.01,0.6979,
2014-01-21,1.019,0.8911,
2014-01-22,1.019,0.0,
2014-01-23,1.023,0.3925,
2014-01-26,1.023,0.0,
2014-01-27,1.021,-0.1955,
2014-01-28,1.027,0.5877,
2014-01-29,1.026,-0.0974,
2014-02-06,1.034,0.7797,
2014-02-09,1.053,1.8375,
2014-02-10,1.051,-0.1899,
2014-02-11,1.056,0.4757,
2014-02-12,1.049,-0.6629,
2014-02-13,1.059,0.9533,
2014-02-16,1.075,1.5109,
2014-02-17,1.073,-0.186,
2014-02-18,1.074,0.0932,
2014-02-19,1.065,-0.838,
2014-02-20,1.061,-0.3756,
2014-02-23,1.062,0.0943,
2014-02-24,1.038,-2.2599,
2014-02-25,1.051,1.2524,
2014-02-26,1.055,0.3806,
2014-02-27,1.063,0.7583,
2014-03-02,1.082,1.7874,
2014-03-03,1.079,-0.2773,
2014-03-04,1.073,-0.5561,
2014-03-05,1.067,-0.5592,
2014-03-06,1.071,0.3749,
2014-03-09,1.039,-2.9879,
2014-03-10,1.034,-0.4812,
2014-03-11,1.031,-0.2901,
2014-03-12,1.042,1.0669,
2014-03-13,1.038,-0.3839,
2014-03-16,1.054,1.5414,
2014-03-17,1.063,0.8539,
2014-03-18,1.056,-0.6585,
2014-03-19,1.03,-2.4621,
2014-03-20,1.044,1.3592,
2014-03-23,1.049,0.4789,
2014-03-24,1.049,0.0,
2014-03-25,1.05,0.0953,
2014-03-26,1.035,-1.4286,
2014-03-27,1.021,-1.3527,
2014-03-30,1.019,-0.1959,
2014-03-31,1.03,1.0795,
2014-04-01,1.035,0.4854,
2014-04-02,1.034,-0.0966,
2014-04-03,1.038,0.3868,
2014-04-07,1.048,0.9634,
2014-04-08,1.057,0.8588,
2014-04-09,1.057,0.0,
2014-04-10,1.056,-0.0946,
2014-04-13,1.06,0.3788,
2014-04-14,1.047,-1.2264,
2014-04-15,1.045,-0.191,
2014-04-16,1.045,0.0,
2014-04-17,1.046,0.0957,
2014-04-20,1.032,-1.3384,
2014-04-21,1.028,-0.3876,
2014-04-22,1.024,-0.3891,
2014-04-23,1.022,-0.1953,
2014-04-24,1.002,-1.9569,
2014-04-27,0.977,-2.495,
2014-04-28,0.984,0.7165,
2014-04-29,0.991,0.7114,
2014-05-04,0.993,0.2018,
2014-05-05,0.994,0.1007,
2014-05-06,0.981,-1.3078,
2014-05-07,0.983,0.2039,
2014-05-08,0.978,-0.5086,
2014-05-11,0.994,1.636,
2014-05-12,0.996,0.2012,
2014-05-13,1.002,0.6024,
2014-05-14,0.992,-0.998,
2014-05-15,0.99,-0.2016,
2014-05-18,0.985,-0.5051,
2014-05-19,0.984,-0.1015,
2014-05-20,0.991,0.7114,
2014-05-21,0.99,-0.1009,
2014-05-22,0.997,0.7071,
2014-05-25,1.003,0.6018,
2014-05-26,1.003,0.0,
2014-05-27,1.008,0.4985,
2014-05-28,1.005,-0.2976,
2014-05-29,1.005,0.0,
2014-06-02,1.004,-0.0995,
2014-06-03,1.001,-0.2988,
2014-06-04,1.008,0.6993,
2014-06-05,1.006,-0.1984,
2014-06-08,1.005,-0.0994,
2014-06-09,1.011,0.597,
2014-06-10,1.013,0.1978,
2014-06-11,1.009,-0.3949,
2014-06-12,1.017,0.7929,
2014-06-15,1.026,0.885,
2014-06-16,1.018,-0.7797,
2014-06-17,1.015,-0.2947,
2014-06-18,1.002,-1.2808,
2014-06-19,1.007,0.499,
2014-06-22,1.01,0.2979,
2014-06-23,1.011,0.099,
2014-06-24,1.01,-0.0989,
2014-06-25,1.016,0.5941,
2014-06-26,1.019,0.2953,
2014-06-29,1.023,0.3925,
2014-06-30,1.027,0.391,
2014-07-01,1.027,0.0,
2014-07-02,1.035,0.779,
2014-07-03,1.034,-0.0966,
2014-07-06,1.03,-0.3868,
2014-07-07,1.034,0.3883,
2014-07-08,1.021,-1.2573,
2014-07-09,1.022,0.0979,
2014-07-10,1.032,0.9785,
2014-07-13,1.043,1.0659,
2014-07-14,1.04,-0.2876,
2014-07-15,1.03,-0.9615,
2014-07-16,1.025,-0.4854,
2014-07-17,1.026,0.0976,
2014-07-20,1.025,-0.0975,
2014-07-21,1.037,1.1707,
2014-07-22,1.03,-0.675,
2014-07-23,1.03,0.0,
2014-07-24,1.038,0.7767,
2014-07-27,1.053,1.4451,
2014-07-28,1.06,0.6648,
2014-07-29,1.065,0.4717,
2014-07-30,1.074,0.8451,
2014-07-31,1.063,-1.0242,
2014-08-03,1.077,1.317,
2014-08-04,1.081,0.3714,
2014-08-05,1.085,0.37,
2014-08-06,1.077,-0.7373,
2014-08-07,1.085,0.7428,
2014-08-10,1.099,1.2903,
2014-08-11,1.101,0.182,
2014-08-12,1.106,0.4541,
2014-08-13,1.105,-0.0904,
2014-08-14,1.113,0.724,
2014-08-17,1.128,1.3477,
2014-08-18,1.133,0.4433,
2014-08-19,1.136,0.2648,
2014-08-20,1.139,0.2641,
2014-08-21,1.147,0.7024,
2014-08-24,1.139,-0.6975,
2014-08-25,1.119,-1.7559,
2014-08-26,1.131,1.0724,
2014-08-27,1.122,-0.7958,
2014-08-28,1.132,0.8913,
2014-08-31,1.145,1.1484,
2014-09-01,1.16,1.31,
2014-09-02,1.166,0.5172,
2014-09-03,1.181,1.2864,
2014-09-04,1.194,1.1008,
2014-09-08,1.201,0.5863,
2014-09-09,1.203,0.1665,
2014-09-10,1.202,-0.0831,
2014-09-11,1.216,1.1647,
2014-09-14,1.223,0.5757,
2014-09-15,1.193,-2.453,
2014-09-16,1.197,0.3353,
2014-09-17,1.208,0.919,
2014-09-18,1.226,1.4901,
2014-09-21,1.224,-0.1631,
2014-09-22,1.241,1.3889,
2014-09-23,1.258,1.3699,
2014-09-24,1.263,0.3975,
2014-09-25,1.269,0.4751,
2014-09-28,1.285,1.2608,
2014-09-29,1.295,0.7782,
2014-10-07,1.308,1.0039,
2014-10-08,1.304,-0.3058,
2014-10-09,1.298,-0.4601,
2014-10-12,1.296,-0.1541,
2014-10-13,1.291,-0.3858,
2014-10-14,1.296,0.3873,
2014-10-15,1.277,-1.466,
2014-10-16,1.268,-0.7048,
2014-10-19,1.283,1.183,
2014-10-20,1.278,-0.3897,
2014-10-21,1.263,-1.1737,
2014-10-22,1.24,-1.8211,
2014-10-23,1.246,0.4839,
2014-10-26,1.252,0.4815,
2014-10-27,1.281,2.3163,
2014-10-28,1.295,1.0929,
2014-10-29,1.296,0.0772,
2014-10-30,1.295,-0.0772,
2014-11-02,1.304,0.695,
2014-11-03,1.293,-0.8436,
2014-11-04,1.293,0.0,
2014-11-05,1.302,0.6961,
2014-11-06,1.294,-0.6144,
2014-11-09,1.306,0.9274,
2014-11-10,1.283,-1.7611,
2014-11-11,1.301,1.403,
2014-11-12,1.279,-1.691,
2014-11-13,1.279,0.0,
2014-11-16,1.296,1.3292,
2014-11-17,1.297,0.0772,
2014-11-18,1.306,0.6939,
2014-11-19,1.316,0.7657,
2014-11-20,1.333,1.2918,
2014-11-23,1.35,1.2753,
2014-11-24,1.366,1.1852,
