date,net_value,equity_return,unit_money
2024-02-06,0.6436,0.0,
2024-02-07,0.6971,8.31,
2024-02-18,0.7287,4.53,
2024-02-19,0.7417,1.78,
2024-02-20,0.7644,3.06,
2024-02-21,0.7891,3.23,
2024-02-22,0.8177,3.62,
2024-02-25,0.8394,2.65,
2024-02-26,0.8608,2.55,
2024-02-27,0.7888,-8.36,
2024-02-28,0.8112,2.84,
2024-02-29,0.8183,0.88,
2024-03-03,0.8139,-0.54,
2024-03-04,0.795,-2.32,
2024-03-05,0.8095,1.82,
2024-03-06,0.8157,0.77,
2024-03-07,0.8226,0.85,
2024-03-10,0.84,2.12,
2024-03-11,0.8572,2.05,
2024-03-12,0.8615,0.5,
2024-03-13,0.8591,-0.28,
2024-03-14,0.8726,1.57,
2024-03-17,0.8932,2.36,
2024-03-18,0.8951,0.21,
2024-03-19,0.9049,1.09,
2024-03-20,0.9089,0.44,
2024-03-21,0.8971,-1.3,
2024-03-24,0.8768,-2.26,
2024-03-25,0.8808,0.46,
2024-03-26,0.8588,-2.5,
2024-03-27,0.8789,2.34,
2024-03-28,0.8968,2.04,
2024-03-31,0.9166,2.21,
2024-04-01,0.9233,0.73,
2024-04-02,0.9217,-0.17,
2024-04-07,0.8883,-3.62,
2024-04-08,0.9015,1.49,
2024-04-09,0.8842,-1.92,
2024-04-10,0.8904,0.7,
2024-04-11,0.8919,0.17,
2024-04-14,0.8441,-5.36,
2024-04-15,0.783,-7.24,
2024-04-16,0.8424,7.59,
2024-04-17,0.8425,0.01,
2024-04-18,0.8374,-0.61,
2024-04-21,0.8364,-0.12,
2024-04-22,0.8507,1.71,
2024-04-23,0.8749,2.84,
2024-04-24,0.8834,0.97,
2024-04-25,0.8912,0.88,
2024-04-28,0.9179,3.0,
2024-04-29,0.9168,-0.12,
2024-05-05,0.9402,2.55,
2024-05-06,0.9514,1.19,
2024-05-07,0.9397,-1.23,
2024-05-08,0.9504,1.14,
2024-05-09,0.9398,-1.12,
2024-05-12,0.9216,-1.94,
2024-05-13,0.9334,1.28,
2024-05-14,0.9281,-0.57,
2024-05-15,0.9386,1.13,
2024-05-16,0.9507,1.29,
2024-05-19,0.953,0.24,
2024-05-20,0.9433,-1.02,
2024-05-21,0.9495,0.66,
2024-05-22,0.9348,-1.55,
2024-05-23,0.932,-0.3,
2024-05-26,0.9347,0.29,
2024-05-27,0.9275,-0.77,
2024-05-28,0.9334,0.64,
2024-05-29,0.9294,-0.43,
2024-05-30,0.9397,1.11,
2024-06-02,0.9194,-2.16,
2024-06-03,0.8985,-2.27,
2024-06-04,0.8792,-2.15,
2024-06-05,0.8384,-4.64,
2024-06-06,0.8691,3.66,
2024-06-10,0.8718,0.31,
2024-06-11,0.8863,1.66,
2024-06-12,0.8906,0.49,
2024-06-13,0.8837,-0.77,
2024-06-16,0.8743,-1.06,
2024-06-17,0.8897,1.76,
2024-06-18,0.8927,0.34,
2024-06-19,0.8797,-1.46,
2024-06-20,0.8791,-0.07,
2024-06-23,0.8438,-4.02,
2024-06-24,0.8471,0.39,
2024-06-25,0.8761,3.42,
2024-06-26,0.8655,-1.21,
2024-06-27,0.8698,0.5,
2024-06-29,0.8698,0.0,
2024-06-30,0.8724,0.3,
2024-07-01,0.874,0.18,
2024-07-02,0.8678,-0.71,
2024-07-03,0.8403,-3.17,
2024-07-04,0.8492,1.06,
2024-07-07,0.8274,-2.57,
2024-07-08,0.8414,1.69,
2024-07-09,0.8379,-0.42,
2024-07-10,0.8645,3.17,
2024-07-11,0.8635,-0.12,
2024-07-14,0.8485,-1.74,
2024-07-15,0.8498,0.15,
2024-07-16,0.8389,-1.28,
2024-07-17,0.8361,-0.33,
2024-07-18,0.8474,1.35,
2024-07-21,0.8537,0.74,
2024-07-22,0.8389,-1.73,
2024-07-23,0.8249,-1.67,
2024-07-24,0.8309,0.73,
2024-07-25,0.8466,1.89,
2024-07-28,0.8464,-0.02,
2024-07-29,0.8515,0.6,
2024-07-30,0.8778,3.09,
2024-07-31,0.8788,0.11,
2024-08-01,0.8655,-1.51,
2024-08-04,0.8422,-2.69,
2024-08-05,0.8581,1.89,
2024-08-06,0.8607,0.3,
2024-08-07,0.8581,-0.3,
2024-08-08,0.8535,-0.54,
2024-08-11,0.8504,-0.36,
2024-08-12,0.8587,0.98,
2024-08-13,0.8555,-0.37,
2024-08-14,0.8588,0.39,
2024-08-15,0.8578,-0.12,
2024-08-18,0.8537,-0.48,
2024-08-19,0.8387,-1.76,
2024-08-20,0.838,-0.08,
2024-08-21,0.8287,-1.11,
2024-08-22,0.825,-0.45,
2024-08-25,0.8371,1.47,
2024-08-26,0.8252,-1.42,
2024-08-27,0.8347,1.15,
2024-08-28,0.8449,1.22,
2024-08-29,0.8608,1.88,
2024-09-01,0.8451,-1.82,
2024-09-02,0.8497,0.54,
2024-09-03,0.846,-0.44,
2024-09-04,0.8536,0.9,
2024-09-05,0.8351,-2.17,
2024-09-08,0.8334,-0.2,
2024-09-09,0.8408,0.89,
2024-09-10,0.8366,-0.5,
2024-09-11,0.8314,-0.62,
2024-09-12,0.8174,-1.68,
2024-09-17,0.8091,-1.02,
2024-09-18,0.827,2.21,
2024-09-19,0.8224,-0.56,
2024-09-22,0.8235,0.13,
2024-09-23,0.849,3.1,
2024-09-24,0.8566,0.9,
2024-09-25,0.8778,2.47,
2024-09-26,0.9149,4.23,
2024-09-29,1.0117,10.58,
2024-10-07,1.1026,8.98,
2024-10-08,0.9951,-9.75,
2024-10-09,1.0051,1.0,
2024-10-10,0.9644,-4.05,
2024-10-13,0.994,3.07,
2024-10-14,0.9815,-1.26,
2024-10-15,0.9856,0.42,
2024-10-16,0.9844,-0.12,
2024-10-17,1.0132,2.93,
2024-10-20,1.0323,1.89,
2024-10-21,1.0424,0.98,
2024-10-22,1.0457,0.32,
2024-10-23,1.0472,0.14,
2024-10-24,1.0683,2.01,
2024-10-27,1.0933,2.34,
2024-10-28,1.0713,-2.01,
2024-10-29,1.0635,-0.73,
2024-10-30,1.0729,0.88,
2024-10-31,1.0422,-2.86,
2024-11-03,1.0714,2.8,
2024-11-04,1.0915,1.88,
2024-11-05,1.0966,0.47,
2024-11-06,1.1213,2.25,
2024-11-07,1.1264,0.45,
2024-11-10,1.1561,2.64,
2024-11-11,1.1491,-0.61,
2024-11-12,1.1578,0.76,
2024-11-13,1.1286,-2.52,
2024-11-14,1.1129,-1.39,
2024-11-17,1.0902,-2.04,
2024-11-18,1.118,2.55,
2024-11-19,1.1375,1.74,
2024-11-20,1.1457,0.72,
2024-11-21,1.106,-3.47,
2024-11-24,1.1275,1.94,
2024-11-25,1.1226,-0.43,
2024-11-26,1.1408,1.62,
2024-11-27,1.1459,0.45,
2024-11-28,1.1615,1.36,
2024-12-01,1.1834,1.89,
2024-12-02,1.1943,0.92,
2024-12-03,1.1818,-1.05,
2024-12-04,1.1912,0.8,
2024-12-05,1.1958,0.39,
2024-12-08,1.1989,0.26,
2024-12-09,1.2044,0.46,
2024-12-10,1.2097,0.44,
2024-12-11,1.2251,1.27,
2024-12-12,1.2096,-1.27,
2024-12-15,1.2083,-0.11,
2024-12-16,1.1572,-4.23,
2024-12-17,1.1597,0.22,
2024-12-18,1.1612,0.13,
2024-12-19,1.1799,1.61,
2024-12-22,1.1289,-4.32,
2024-12-23,1.1395,0.94,
2024-12-24,1.1142,-2.22,
2024-12-25,1.1278,1.22,
2024-12-26,1.1403,1.11,
2024-12-29,1.1265,-1.21,
2024-12-30,1.1025,-2.13,
2025-01-01,1.0838,-1.7,
2025-01-02,1.0446,-3.62,
2025-01-05,1.0463,0.16,
2025-01-06,1.0761,2.85,
2025-01-07,1.0716,-0.42,
2025-01-08,1.0751,0.33,
2025-01-09,1.0521,-2.14,
2025-01-12,1.0607,0.82,
2025-01-13,1.1116,4.8,
2025-01-14,1.1089,-0.24,
2025-01-15,1.1124,0.32,
2025-01-16,1.1176,0.47,
2025-01-19,1.1419,2.17,
2025-01-20,1.143,0.1,
2025-01-21,1.1374,-0.49,
2025-01-22,1.144,0.58,
2025-01-23,1.1567,1.11,
2025-01-26,1.1541,-0.22,
2025-02-04,1.165,0.94,
2025-02-05,1.1857,1.78,
2025-02-06,1.1886,0.24,
2025-02-09,1.2078,1.62,
2025-02-10,1.2048,-0.25,
2025-02-11,1.2064,0.13,
2025-02-12,1.1907,-1.3,
2025-02-13,1.1941,0.29,
2025-02-16,1.2122,1.52,
2025-02-17,1.1905,-1.79,
2025-02-18,1.2096,1.6,
2025-02-19,1.2195,0.82,
2025-02-20,1.2182,-0.11,
2025-02-23,1.2295,0.93,
2025-02-24,1.2238,-0.46,
2025-02-25,1.2389,1.23,
2025-02-26,1.2432,0.35,
2025-02-27,1.2186,-1.98,
2025-03-02,1.2272,0.71,
2025-03-03,1.2451,1.46,
2025-03-04,1.2422,-0.23,
2025-03-05,1.2608,1.5,
2025-03-06,1.2546,-0.49,
2025-03-09,1.2642,0.77,
2025-03-10,1.2694,0.41,
2025-03-11,1.2747,0.42,
2025-03-12,1.2667,-0.63,
2025-03-13,1.285,1.44,
2025-03-16,1.2955,0.82,
2025-03-17,1.3049,0.73,
2025-03-18,1.2989,-0.46,
2025-03-19,1.3015,0.2,
2025-03-20,1.2856,-1.22,
2025-03-23,1.2563,-2.28,
2025-03-24,1.2593,0.24,
2025-03-25,1.2794,1.6,
2025-03-26,1.274,-0.42,
2025-03-27,1.2583,-1.23,
2025-03-30,1.2489,-0.75,
2025-03-31,1.2664,1.4,
2025-04-01,1.2718,0.43,
2025-04-02,1.2736,0.14,
2025-04-06,1.1229,-11.83,
2025-04-07,1.1418,1.68,
2025-04-08,1.1718,2.63,
2025-04-09,1.2038,2.73,
2025-04-10,1.2145,0.89,
2025-04-13,1.2365,1.81,
2025-04-14,1.244,0.61,
2025-04-15,1.2248,-1.54,
2025-04-16,1.2391,1.17,
2025-04-17,1.2412,0.17,
2025-04-20,1.2571,1.28,
2025-04-21,1.265,0.63,
2025-04-22,1.2779,1.02,
2025-04-23,1.2711,-0.53,
2025-04-24,1.2754,0.34,
2025-04-27,1.2611,-1.12,
2025-04-28,1.2802,1.51,
2025-04-29,1.2939,1.07,
2025-05-05,1.3184,1.89,
2025-05-06,1.3249,0.49,
2025-05-07,1.342,1.29,
2025-05-08,1.3363,-0.42,
2025-05-11,1.3446,0.62,
2025-05-12,1.3433,-0.1,
2025-05-13,1.3376,-0.42,
2025-05-14,1.339,0.1,
2025-05-15,1.3488,0.73,
2025-05-18,1.3627,1.03,
2025-05-19,1.3771,1.06,
2025-05-20,1.368,-0.66,
2025-05-21,1.3531,-1.09,
2025-05-22,1.3472,-0.44,
2025-05-25,1.3561,0.66,
2025-05-26,1.3622,0.45,
2025-05-27,1.3557,-0.48,
2025-05-28,1.3781,1.65,
2025-05-29,1.3654,-0.92,
2025-06-02,1.3746,0.67,
2025-06-03,1.3836,0.65,
2025-06-04,1.391,0.53,
2025-06-05,1.3988,0.56,
2025-06-08,1.4143,1.11,
2025-06-09,1.4043,-0.71,
2025-06-10,1.4134,0.65,
2025-06-11,1.4187,0.37,
2025-06-12,1.4035,-1.07,
2025-06-15,1.4184,1.06,
2025-06-16,1.4159,-0.18,
2025-06-17,1.4092,-0.47,
2025-06-18,1.3884,-1.48,
2025-06-19,1.3828,-0.4,
2025-06-22,1.4065,1.71,
2025-06-23,1.4377,2.22,
2025-06-24,1.4459,0.57,
2025-06-25,1.4451,-0.06,
2025-06-26,1.4567,0.8,
2025-06-29,1.4733,1.14,
2025-06-30,1.48,0.45,
2025-07-01,1.4773,-0.18,
2025-07-02,1.4852,0.53,
2025-07-03,1.4707,-0.98,
2025-07-06,1.4857,1.02,
2025-07-07,1.4968,0.75,
2025-07-08,1.4986,0.12,
2025-07-09,1.4971,-0.1,
2025-07-10,1.5014,0.29,
2025-07-13,1.5161,0.98,
2025-07-14,1.508,-0.53,
2025-07-15,1.5251,1.13,
2025-07-16,1.5309,0.38,
2025-07-17,1.5376,0.44,
2025-07-20,1.5539,1.06,
2025-07-21,1.5535,-0.03,
2025-07-22,1.5483,-0.33,
2025-07-23,1.5594,0.72,
2025-07-24,1.5737,0.92,
2025-07-27,1.5871,0.85,
2025-07-28,1.5872,0.01,
2025-07-29,1.581,-0.39,
2025-07-30,1.5625,-1.17,
2025-07-31,1.581,1.18,
2025-08-03,1.6015,1.3,
2025-08-04,1.6175,1.0,
2025-08-05,1.6326,0.93,
2025-08-06,1.6312,-0.09,
2025-08-07,1.6385,0.45,
2025-08-10,1.6564,1.09,
2025-08-11,1.6512,-0.31,
2025-08-12,1.6513,0.01,
2025-08-13,1.6213,-1.82,
2025-08-14,1.6337,0.76,
2025-08-17,1.6467,0.8,
2025-08-18,1.6642,1.06,
2025-08-19,1.6747,0.63,
2025-08-20,1.6769,0.13,
2025-08-21,1.6722,-0.28,
2025-08-24,1.6748,0.16,
2025-08-25,1.6916,1.0,
2025-08-26,1.6432,-2.86,
2025-08-27,1.6399,-0.2,
2025-08-28,1.627,-0.79,
2025-08-31,1.6417,0.9,
2025-09-01,1.6293,-0.76,
2025-09-02,1.5991,-1.85,
2025-09-03,1.6088,0.61,
2025-09-04,1.6332,1.52,
2025-09-07,1.6616,1.74,
2025-09-08,1.6502,-0.69,
2025-09-09,1.6568,0.4,
2025-09-10,1.6722,0.93,
2025-09-11,1.6653,-0.41,
2025-09-14,1.6612,-0.25,
2025-09-15,1.6831,1.32,
2025-09-16,1.685,0.11,
2025-09-17,1.6574,-1.64,
2025-09-18,1.6487,-0.52,
2025-09-21,1.645,-0.22,
2025-09-22,1.6266,-1.12,
2025-09-23,1.6561,1.81,
2025-09-24,1.6417,-0.87,
2025-09-25,1.6462,0.27,
2025-09-28,1.6616,0.94,
2025-09-29,1.6575,-0.25,
2025-10-08,1.6575,0.0,
2025-10-09,1.6598,0.14,
2025-10-12,1.6547,-0.31,
2025-10-13,1.6491,-0.34,
2025-10-14,1.6715,1.36,
2025-10-15,1.6555,-0.96,
2025-10-16,1.6325,-1.39,
2025-10-19,1.6586,1.6,
2025-10-20,1.6956,2.23,
2025-10-21,1.706,0.61,
2025-10-22,1.7172,0.66,
2025-10-23,1.7328,0.91,
2025-10-26,1.7375,0.27,
2025-10-27,1.7435,0.35,
