date,net_value,equity_return,unit_money
2021-08-30,1.0,0.0,
2021-09-02,1.0003,0.0,
2021-09-09,1.0072,0.0,
2021-09-12,1.0197,1.24,
2021-09-13,0.9993,-2.0,
2021-09-14,1.0056,0.63,
2021-09-15,1.0016,-0.4,
2021-09-16,0.9843,-1.73,
2021-09-21,0.9706,-1.39,
2021-09-22,0.9861,1.6,
2021-09-23,0.9853,-0.08,
2021-09-26,0.969,-1.65,
2021-09-27,0.9597,-0.96,
2021-09-28,0.9368,-2.39,
2021-09-29,0.9607,2.55,
2021-10-07,0.9781,1.81,
2021-10-10,1.0006,2.3,
2021-10-11,0.9784,-2.22,
2021-10-12,0.9849,0.66,
2021-10-13,0.977,-0.8,
2021-10-14,0.9762,-0.08,
2021-10-17,0.9614,-1.52,
2021-10-18,0.9805,1.99,
2021-10-19,0.9778,-0.28,
2021-10-20,0.9718,-0.61,
2021-10-21,0.9847,1.33,
2021-10-24,0.9809,-0.39,
2021-10-25,0.9762,-0.48,
2021-10-26,0.9746,-0.16,
2021-10-27,0.9645,-1.04,
2021-10-28,1.006,4.3,
2021-10-31,1.0314,2.52,
2021-11-01,1.0135,-1.74,
2021-11-02,1.0266,1.29,
2021-11-03,1.0464,1.93,
2021-11-04,1.0723,2.48,
2021-11-07,1.0845,1.14,
2021-11-08,1.0811,-0.31,
2021-11-09,1.0886,0.69,
2021-11-10,1.1091,1.88,
2021-11-11,1.1091,0.0,
2021-11-14,1.1313,2.0,
2021-11-15,1.1359,0.41,
2021-11-16,1.1387,0.25,
2021-11-17,1.0956,-3.79,
2021-11-18,1.0989,0.3,
2021-11-21,1.1005,0.15,
2021-11-22,1.0934,-0.65,
2021-11-23,1.1022,0.8,
2021-11-24,1.0739,-2.57,
2021-11-25,1.0625,-1.06,
2021-11-28,1.0498,-1.2,
2021-11-29,1.0514,0.15,
2021-11-30,1.0681,1.59,
2021-12-01,1.0427,-2.38,
2021-12-02,1.051,0.8,
2021-12-05,1.0393,-1.11,
2021-12-06,1.0417,0.23,
2021-12-07,1.0657,2.3,
2021-12-08,1.0686,0.27,
2021-12-09,1.0885,1.86,
2021-12-12,1.1271,3.55,
2021-12-13,1.1353,0.73,
2021-12-14,1.1255,-0.86,
2021-12-15,1.132,0.58,
2021-12-16,1.1357,0.33,
2021-12-19,1.0962,-3.48,
2021-12-20,1.113,1.53,
2021-12-21,1.1515,3.46,
2021-12-22,1.1368,-1.28,
2021-12-23,1.1325,-0.38,
2021-12-26,1.1087,-2.1,
2021-12-27,1.1125,0.34,
2021-12-28,1.0989,-1.22,
2021-12-29,1.1525,4.88,
2021-12-30,1.1634,0.95,
2022-01-03,1.197,2.89,
2022-01-04,1.2197,1.9,
2022-01-05,1.2042,-1.27,
2022-01-06,1.1717,-2.7,
2022-01-09,1.1646,-0.61,
2022-01-10,1.1337,-2.65,
2022-01-11,1.1443,0.93,
2022-01-12,1.1246,-1.72,
2022-01-13,1.1386,1.24,
2022-01-16,1.1628,2.13,
2022-01-17,1.1352,-2.37,
2022-01-18,1.164,2.54,
2022-01-19,1.1301,-2.91,
2022-01-20,1.0964,-2.98,
2022-01-23,1.0943,-0.19,
2022-01-24,1.0305,-5.83,
2022-01-25,1.0241,-0.62,
2022-01-26,0.974,-4.89,
2022-01-27,0.9736,-0.04,
2022-02-06,0.9706,-0.31,
2022-02-07,0.9855,1.54,
2022-02-08,1.0103,2.52,
2022-02-09,1.0206,1.02,
2022-02-10,0.9937,-2.64,
2022-02-13,0.9934,-0.03,
2022-02-14,1.0008,0.74,
2022-02-15,1.0067,0.59,
2022-02-16,0.9964,-1.02,
2022-02-17,1.0058,0.94,
2022-02-20,1.0129,0.71,
2022-02-21,0.9651,-4.72,
2022-02-22,0.9797,1.51,
2022-02-23,0.9335,-4.72,
2022-02-24,0.9422,0.93,
2022-02-27,0.9388,-0.36,
2022-02-28,0.9498,1.17,
2022-03-01,0.9505,0.07,
2022-03-02,0.9429,-0.8,
2022-03-03,0.9463,0.36,
2022-03-06,0.9261,-2.13,
2022-03-07,0.896,-3.25,
2022-03-08,0.8888,-0.8,
2022-03-09,0.8944,0.63,
2022-03-10,0.9153,2.34,
2022-03-13,0.895,-2.22,
2022-03-14,0.8455,-5.53,
2022-03-15,0.8745,3.43,
2022-03-16,0.9194,5.13,
2022-03-17,0.9239,0.49,
2022-03-20,0.9267,0.3,
2022-03-21,0.9335,0.73,
2022-03-22,0.9442,1.15,
2022-03-23,0.924,-2.14,
2022-03-24,0.9238,-0.02,
2022-03-27,0.9398,1.73,
2022-03-28,0.9267,-1.39,
2022-03-29,0.9395,1.38,
2022-03-30,0.9376,-0.2,
2022-03-31,0.9706,3.52,
2022-04-05,0.9765,0.61,
2022-04-06,0.9539,-2.31,
2022-04-07,0.9268,-2.84,
2022-04-10,0.9042,-2.44,
2022-04-11,0.9239,2.18,
2022-04-12,0.8826,-4.47,
2022-04-13,0.8844,0.2,
2022-04-14,0.8657,-2.11,
2022-04-17,0.8542,-1.33,
2022-04-18,0.8639,1.14,
2022-04-19,0.8622,-0.2,
2022-04-20,0.8343,-3.24,
2022-04-21,0.8228,-1.38,
2022-04-24,0.7548,-8.26,
2022-04-25,0.76,0.69,
