date,net_value,equity_return,unit_money
2019-09-02,1.0,0.0,
2019-09-04,1.0014,0.0,
2019-09-05,1.0029,0.1498,
2019-09-08,1.0144,1.1467,
2019-09-09,1.0061,-0.8182,
2019-09-10,0.999,-0.7057,
2019-09-11,1.0047,0.5706,
2019-09-15,1.0065,0.1792,
2019-09-16,0.987,-1.9374,
2019-09-17,0.9842,-0.2837,
2019-09-18,1.0035,1.961,
2019-09-19,1.0048,0.1295,
2019-09-22,1.0041,-0.0697,
2019-09-23,1.0127,0.8565,
2019-09-24,0.9949,-1.7577,
2019-09-25,0.966,-2.9048,
2019-09-26,0.9767,1.1077,
2019-09-29,0.958,-1.9146,
2019-10-07,0.9471,-1.1378,
2019-10-08,0.9557,0.908,
2019-10-09,0.9748,1.9985,
2019-10-10,0.9717,-0.318,
2019-10-13,0.9837,1.2349,
2019-10-14,0.9599,-2.4194,
2019-10-15,0.9522,-0.8022,
2019-10-16,0.9535,0.1365,
2019-10-17,0.9439,-1.0068,
2019-10-20,0.9386,-0.5615,
2019-10-21,0.9509,1.3105,
2019-10-22,0.9449,-0.631,
2019-10-23,0.9409,-0.4233,
2019-10-24,0.9509,1.0628,
2019-10-27,0.9714,2.1559,
2019-10-28,0.955,-1.6883,
2019-10-29,0.9472,-0.8168,
2019-10-30,0.9429,-0.454,
2019-10-31,0.9512,0.8803,
2019-11-03,0.9668,1.64,
2019-11-04,0.9694,0.2689,
2019-11-05,0.9556,-1.4236,
2019-11-06,0.9603,0.4918,
2019-11-07,0.9634,0.3228,
2019-11-10,0.9421,-2.2109,
2019-11-11,0.9396,-0.2654,
2019-11-12,0.9418,0.2341,
2019-11-13,0.9525,1.1361,
2019-11-14,0.937,-1.6273,
2019-11-17,0.9429,0.6297,
2019-11-18,0.9594,1.7499,
2019-11-19,0.9507,-0.9068,
2019-11-20,0.9518,0.1157,
2019-11-21,0.9467,-0.5358,
2019-11-24,0.9286,-1.9119,
2019-11-25,0.9295,0.0969,
2019-11-26,0.9399,1.1189,
2019-11-27,0.9394,-0.0532,
2019-11-28,0.9411,0.181,
2019-12-01,0.9467,0.595,
2019-12-02,0.9547,0.845,
2019-12-03,0.9512,-0.3666,
2019-12-04,0.9671,1.6716,
2019-12-05,0.9768,1.003,
2019-12-08,0.9772,0.041,
2019-12-09,0.9894,1.2485,
2019-12-10,0.9871,-0.2325,
2019-12-11,0.9918,0.4761,
2019-12-12,0.997,0.5243,
2019-12-15,1.014,1.7051,
2019-12-16,1.0279,1.3708,
2019-12-17,1.0283,0.0389,
2019-12-18,1.0232,-0.496,
2019-12-19,1.0048,-1.7983,
2019-12-22,0.9783,-2.6373,
2019-12-23,0.9915,1.3493,
2019-12-24,1.0041,1.2708,
2019-12-25,1.005,0.0896,
2019-12-26,0.9932,-1.1741,
2019-12-29,1.0,0.6847,
2019-12-30,1.0063,0.63,
2020-01-01,1.0249,1.8484,
2020-01-02,1.0297,0.4683,
2020-01-05,1.0367,0.6798,
2020-01-06,1.042,0.5112,
2020-01-07,1.0226,-1.8618,
2020-01-08,1.0494,2.6208,
2020-01-09,1.0516,0.2096,
2020-01-12,1.0718,1.9209,
2020-01-13,1.0589,-1.2036,
2020-01-14,1.0639,0.4722,
2020-01-15,1.0621,-0.1692,
2020-01-16,1.0649,0.2636,
2020-01-19,1.0956,2.8829,
2020-01-20,1.0852,-0.9493,
2020-01-21,1.1022,1.5665,
2020-01-22,1.059,-3.9194,
2020-02-02,0.9797,-7.4882,
2020-02-03,0.9813,0.1633,
2020-02-04,0.9962,1.5184,
2020-02-05,1.016,1.9876,
2020-02-06,1.031,1.4764,
2020-02-09,1.0379,0.6693,
2020-02-10,1.0377,-0.0193,
2020-02-11,1.052,1.378,
2020-02-12,1.0442,-0.7414,
2020-02-13,1.0459,0.1628,
2020-02-16,1.0968,4.8666,
2020-02-17,1.1117,1.3585,
2020-02-18,1.1091,-0.2339,
2020-02-19,1.1303,1.9115,
2020-02-20,1.1629,2.8842,
2020-02-23,1.2339,6.1054,
2020-02-24,1.2593,2.0585,
2020-02-25,1.2321,-2.1599,
2020-02-26,1.2285,-0.2922,
2020-02-27,1.1669,-5.0142,
2020-03-01,1.2206,4.6019,
2020-03-02,1.2158,-0.3932,
2020-03-03,1.2054,-0.8554,
2020-03-04,1.2105,0.4231,
2020-03-05,1.1992,-0.9335,
2020-03-08,1.1688,-2.535,
2020-03-09,1.2392,6.0233,
2020-03-10,1.2224,-1.3557,
2020-03-11,1.2291,0.5481,
2020-03-12,1.2242,-0.3987,
2020-03-15,1.1578,-5.424,
2020-03-16,1.1494,-0.7255,
2020-03-17,1.1066,-3.7237,
2020-03-18,1.1495,3.8767,
2020-03-19,1.1542,0.4089,
2020-03-22,1.1136,-3.5176,
2020-03-23,1.1302,1.4907,
2020-03-24,1.1486,1.628,
2020-03-25,1.1205,-2.4465,
2020-03-26,1.1032,-1.544,
2020-03-29,1.06,-3.9159,
2020-03-30,1.048,-1.1321,
2020-03-31,1.0421,-0.563,
2020-04-01,1.0886,4.4621,
2020-04-02,1.064,-2.2598,
2020-04-06,1.0944,2.8571,
2020-04-07,1.111,1.5168,
2020-04-08,1.1162,0.468,
2020-04-09,1.0707,-4.0763,
2020-04-12,1.0419,-2.6898,
2020-04-13,1.0668,2.3899,
2020-04-14,1.0625,-0.4031,
2020-04-15,1.0696,0.6682,
2020-04-16,1.0717,0.1963,
2020-04-19,1.0885,1.5676,
2020-04-20,1.0859,-0.2389,
2020-04-21,1.0887,0.2579,
2020-04-22,1.0654,-2.1402,
2020-04-23,1.0467,-1.7552,
2020-04-26,1.0509,0.4013,
2020-04-27,1.0374,-1.2846,
2020-04-28,1.0339,-0.3374,
2020-04-29,1.0788,4.3428,
2020-05-05,1.1084,2.7438,
2020-05-06,1.1037,-0.424,
2020-05-07,1.1233,1.7758,
2020-05-10,1.1353,1.0683,
2020-05-11,1.1247,-0.9337,
2020-05-12,1.1234,-0.1156,
2020-05-13,1.1114,-1.0682,
2020-05-14,1.1203,0.8008,
2020-05-17,1.0861,-3.0528,
2020-05-18,1.0976,1.0588,
2020-05-19,1.0855,-1.1024,
2020-05-20,1.0625,-2.1188,
2020-05-21,1.0503,-1.1482,
2020-05-24,1.0219,-2.704,
2020-05-25,1.0437,2.1333,
2020-05-26,1.0328,-1.0444,
2020-05-27,1.0284,-0.426,
2020-05-28,1.0283,-0.0097,
2020-05-31,1.0754,4.5804,
2020-06-01,1.0872,1.0973,
2020-06-02,1.0901,0.2667,
2020-06-03,1.0826,-0.688,
2020-06-04,1.0861,0.3233,
2020-06-07,1.0962,0.9299,
2020-06-08,1.0971,0.0821,
2020-06-09,1.0944,-0.2461,
2020-06-10,1.0938,-0.0548,
2020-06-11,1.084,-0.896,
2020-06-14,1.0749,-0.8395,
2020-06-15,1.1045,2.7537,
2020-06-16,1.0975,-0.6338,
2020-06-17,1.1163,1.713,
2020-06-18,1.1241,0.6987,
2020-06-21,1.1338,0.8629,
2020-06-22,1.1206,-1.1642,
2020-06-23,1.1267,0.5444,
2020-06-28,1.1144,-1.0917,
2020-06-29,1.1392,2.2254,
2020-06-30,1.1397,0.0439,
2020-07-01,1.1534,1.2021,
2020-07-02,1.1693,1.3785,
2020-07-05,1.2258,4.832,
2020-07-06,1.2387,1.0524,
2020-07-07,1.2607,1.7761,
2020-07-08,1.302,3.276,
2020-07-09,1.2786,-1.7972,
2020-07-12,1.3137,2.7452,
2020-07-13,1.2855,-2.1466,
2020-07-14,1.2308,-4.2552,
2020-07-15,1.1713,-4.8343,
2020-07-16,1.1759,0.3927,
2020-07-19,1.2181,3.5887,
2020-07-20,1.2202,0.1724,
2020-07-21,1.2221,0.1557,
2020-07-22,1.2016,-1.6774,
2020-07-23,1.1513,-4.1861,
2020-07-26,1.1502,-0.0955,
2020-07-27,1.1623,1.052,
2020-07-28,1.2045,3.6307,
2020-07-29,1.2044,-0.0083,
2020-07-30,1.2184,1.1624,
2020-08-02,1.2562,3.1024,
2020-08-03,1.2451,-0.8836,
2020-08-04,1.2576,1.0039,
2020-08-05,1.2575,-0.008,
2020-08-06,1.2434,-1.1213,
2020-08-09,1.2339,-0.764,
2020-08-10,1.2175,-1.3291,
2020-08-11,1.2175,0.0,
2020-08-12,1.2114,-0.501,
2020-08-13,1.2232,0.9741,
2020-08-16,1.2503,2.2155,
2020-08-17,1.2432,-0.5679,
2020-08-18,1.2089,-2.759,
2020-08-19,1.2056,-0.273,
2020-08-20,1.2057,0.0083,
2020-08-23,1.2273,1.79,
2020-08-24,1.2234,-0.32,
2020-08-25,1.1967,-2.18,
2020-08-26,1.2121,1.29,
2020-08-27,1.2165,0.36,
2020-08-30,1.2168,0.02,
2020-08-31,1.2197,0.24,
2020-09-01,1.2275,0.64,
2020-09-02,1.2102,-1.41,
2020-09-03,1.2099,-0.02,
2020-09-06,1.19,-1.64,
2020-09-07,1.1837,-0.53,
2020-09-08,1.1512,-2.75,
2020-09-09,1.1097,-3.6,
2020-09-10,1.1239,1.28,
2020-09-13,1.1351,1.0,
2020-09-14,1.1348,-0.03,
2020-09-15,1.1254,-0.83,
2020-09-16,1.1289,0.31,
2020-09-17,1.1437,1.31,
2020-09-20,1.1466,0.25,
2020-09-21,1.1311,-1.35,
2020-09-22,1.1346,0.31,
2020-09-23,1.1039,-2.71,
2020-09-24,1.0966,-0.66,
2020-09-27,1.0882,-0.77,
2020-09-28,1.1005,1.13,
2020-09-29,1.0968,-0.34,
2020-10-08,1.1247,2.54,
2020-10-11,1.1474,2.02,
2020-10-12,1.1488,0.12,
2020-10-13,1.1383,-0.91,
2020-10-14,1.1294,-0.78,
2020-10-15,1.115,-1.28,
2020-10-18,1.119,0.36,
2020-10-19,1.1248,0.52,
2020-10-20,1.1043,-1.82,
2020-10-21,1.1,-0.39,
2020-10-22,1.0859,-1.28,
2020-10-25,1.0861,0.02,
2020-10-26,1.0864,0.03,
2020-10-27,1.0867,0.03,
2020-10-28,1.0772,-0.87,
2020-10-29,1.0601,-1.59,
2020-11-01,1.0453,-1.4,
2020-11-02,1.0665,2.03,
2020-11-03,1.0609,-0.53,
2020-11-04,1.1065,4.3,
2020-11-05,1.1018,-0.42,
2020-11-08,1.1411,3.57,
2020-11-09,1.1256,-1.36,
2020-11-10,1.0941,-2.8,
2020-11-11,1.0943,0.02,
2020-11-12,1.0933,-0.09,
2020-11-15,1.0875,-0.53,
2020-11-16,1.0783,-0.85,
2020-11-17,1.0816,0.31,
2020-11-18,1.0914,0.91,
2020-11-19,1.0941,0.25,
2020-11-22,1.0902,-0.36,
2020-11-23,1.0969,0.61,
2020-11-24,1.0909,-0.55,
2020-11-25,1.0868,-0.38,
2020-11-26,1.0801,-0.62,
2020-11-29,1.0771,-0.28,
2020-11-30,1.0878,0.99,
2020-12-01,1.0939,0.56,
2020-12-02,1.0853,-0.79,
2020-12-03,1.0842,-0.1,
2020-12-06,1.0774,-0.63,
2020-12-07,1.0735,-0.36,
2020-12-08,1.053,-1.91,
2020-12-09,1.0482,-0.46,
2020-12-10,1.0339,-1.36,
2020-12-13,1.0323,-0.15,
2020-12-14,1.0329,0.06,
2020-12-15,1.0124,-1.98,
2020-12-16,1.0154,0.3,
2020-12-17,1.0078,-0.75,
2020-12-20,1.0166,0.87,
2020-12-21,0.9934,-2.28,
2020-12-22,1.0049,1.16,
2020-12-23,0.9895,-1.53,
2020-12-24,0.9896,0.01,
2020-12-27,0.9735,-1.63,
2020-12-28,1.0103,3.78,
2020-12-29,1.0108,0.05,
2020-12-30,1.0196,0.87,
2021-01-03,1.0361,1.62,
2021-01-04,1.0499,1.33,
2021-01-05,1.0306,-1.84,
2021-01-06,1.0086,-2.13,
2021-01-07,1.0203,1.16,
2021-01-10,1.0267,0.63,
2021-01-11,1.0358,0.89,
2021-01-12,1.0474,1.12,
2021-01-13,1.0599,1.19,
2021-01-14,1.0448,-1.42,
2021-01-17,1.0759,2.98,
2021-01-18,1.0684,-0.7,
2021-01-19,1.0729,0.42,
2021-01-20,1.0739,0.09,
2021-01-21,1.052,-2.04,
2021-01-24,1.0377,-1.36,
2021-01-25,1.0218,-1.53,
2021-01-26,1.0212,-0.06,
2021-01-27,0.9868,-3.37,
2021-01-28,0.9803,-0.66,
2021-01-31,0.9734,-0.7,
2021-02-01,0.9783,0.5,
2021-02-02,0.9594,-1.93,
2021-02-03,0.9551,-0.45,
2021-02-04,0.9478,-0.76,
2021-02-07,0.9597,1.26,
2021-02-08,0.9794,2.05,
2021-02-09,0.9928,1.37,
2021-02-17,1.0056,1.29,
2021-02-18,1.0172,1.15,
2021-02-21,1.0003,-1.66,
